Original Signal,Approximation,D 1,D 2,D 3
-1.199999999999999956e-01,1.998398303875328907e-01,-2.294715185079484743e-01,3.871308599058213007e-01,-7.882165654155007806e-01
3.499999999999999778e-01,2.829040517915922814e-01,8.213160990374759884e-02,3.463482788518110755e-01,-5.635806849434769061e-01
1.010000000000000009e+00,3.660189316143867555e-01,-7.168773140632613006e-02,-1.325692779411120625e-01,-2.239857294223487061e-01
1.090000000000000080e+00,4.428758504830250242e-01,2.450555663763343828e-01,-4.459925605006689331e-01,1.380890481207565079e-01
4.600000000000000200e-01,5.101001143845453889e-01,-2.986265514521982412e-01,-2.154881690614348644e-01,4.415852369462325289e-01
1.700000000000000122e-01,5.641088578791854102e-01,1.377298741421529027e-01,1.787325468953046836e-01,6.334788555067707438e-01
1.700000000000000122e-01,6.037697690279559826e-01,4.173745988245899236e-02,2.828321955241458463e-01,6.875062656390741322e-01
-9.200000000000000400e-01,6.286387185770674346e-01,-5.414534720746745633e-02,1.579970483077085541e-01,5.980355665046807045e-01
3.499999999999999778e-01,6.405285932403885774e-01,-7.612526496246609098e-02,-1.156053290847729349e-02,3.773138016468407518e-01
-5.100000000000000089e-01,6.416203834499677461e-01,1.257563756590218962e-01,-2.054436588149097243e-01,5.765974479317220736e-02
-9.200000000000000400e-01,6.348630176127073588e-01,7.685393993684451475e-02,-2.737049087294023408e-01,-3.004368044509947988e-01
-3.900000000000000133e-01,6.231285594451413390e-01,-3.806953893879132522e-01,-2.895052820652834966e-02,-6.116938132031213282e-01
7.000000000000000666e-02,6.097040072108776965e-01,5.021492842042074578e-01,2.895913877175567697e-01,-7.818959332703766529e-01
7.399999999999999911e-01,5.972007046179337308e-01,-3.489939404960863412e-01,2.514989327548812215e-01,-7.413783801581573796e-01
1.090000000000000080e+00,5.877006101279949046e-01,-9.853251155148982574e-03,-7.774391040296783906e-02,-4.791069341147723981e-01
1.110000000000000098e+00,5.818318684043659594e-01,3.706409310601880280e-01,-2.394195352586591385e-01,-5.872567094978149715e-02
7.600000000000000089e-01,5.801787769443158549e-01,-3.504468681467217683e-01,-1.092837275747337994e-01,3.929124531436796741e-01
-2.000000000000000111e-01,5.822322516959977934e-01,-1.411067332132774632e-01,2.712308823583717624e-02,7.306048155888923423e-01
-9.200000000000000400e-01,5.875935076224173548e-01,5.501296979608852888e-01,6.622968649644297989e-02,8.442081812681646591e-01
-3.599999999999999867e-01,5.946724788771790005e-01,-4.319853965392163042e-01,1.544582780541101097e-01,7.013501453433009791e-01
-5.400000000000000355e-01,6.023079770477751671e-01,1.564308976919132621e-01,1.865438137011209974e-01,3.577353218751938013e-01
-7.299999999999999822e-01,6.090542861742941350e-01,-1.419536605712250765e-01,-7.932386946079082735e-02,-6.927920205704314605e-02
-5.100000000000000089e-01,6.141052930656012432e-01,1.130154763461887341e-01,-3.798838889519184914e-01,-4.474204280858700700e-01
-9.200000000000000400e-01,6.170790912223379499e-01,1.386613309538446692e-01,-1.993252964991003851e-01,-6.755724522326559400e-01
-1.199999999999999956e-01,6.174317636792900910e-01,-2.046377024029370217e-01,2.882285335663208325e-01,-7.105109337975121786e-01
1.070000000000000062e+00,6.149671021194103027e-01,-9.081043086857036595e-02,3.822348247905934526e-01,-5.668463875175330235e-01
1.250000000000000000e+00,6.092471564191901390e-01,2.556584215940432281e-01,-1.023670242742489266e-02,-2.987217918867544619e-01
1.479999999999999982e+00,6.009646247710989098e-01,-2.831392090618760349e-02,-2.895753421013461115e-01,2.151695313448869634e-02
1.050000000000000044e+00,5.903694048816584550e-01,-1.971761384309612675e-01,-1.792768086748174616e-01,3.233213025374133132e-01
-6.700000000000000400e-01,5.777796162678254799e-01,1.579002205252732494e-01,3.629032318900685117e-02,5.447658217513077217e-01
-2.700000000000000178e-01,5.636663851238316036e-01,-7.176415431073744633e-02,1.681826443438158847e-01,6.402209796873588044e-01
-9.200000000000000400e-01,5.482974506827308359e-01,9.408930195142004016e-02,2.176161434053805466e-01,5.866289205741178625e-01
-1.169999999999999929e+00,5.328491798590150319e-01,-7.633678626225205710e-02,4.045072709620339824e-02,3.894222174569596517e-01
-5.999999999999999778e-02,5.172522219191565407e-01,-7.122132186533380871e-02,-3.402182674709542387e-01,9.037701705833058041e-02
-2.000000000000000111e-01,5.030364729188187001e-01,1.883042551136369647e-01,-4.071282602060964928e-01,-2.407677962948541750e-01
-3.900000000000000133e-01,4.897042757153958759e-01,-5.074772829483487069e-02,1.316271881338346161e-01,-5.186332348393204450e-01
1.090000000000000080e+00,4.782591194622936581e-01,-3.597322735147807093e-01,6.509454161935110950e-01,-6.677410924283040394e-01
1.110000000000000098e+00,4.681159273096927032e-01,7.074546915322464935e-01,3.888486974862941925e-01,-6.447932460823924128e-01
1.270000000000000018e+00,4.598577573818256048e-01,-5.808785137321238468e-01,-3.828575577762817206e-01,-4.513781321085982290e-01
1.659999999999999920e+00,4.528568336158562690e-01,6.895036366517454107e-02,-7.035630269975255979e-01,-1.357003884823207995e-01
1.070000000000000062e+00,4.464281843193055876e-01,2.615311766676144956e-01,-2.386054383211703989e-01,2.229680281527408603e-01
9.599999999999999645e-01,4.402910373136891820e-01,-1.417112289123140523e-01,3.982662459131827148e-01,5.318700039716950378e-01
1.000000000000000021e-02,4.334878447143849511e-01,-4.902989806871966422e-02,5.285882148364539068e-01,7.098296338061038657e-01
6.500000000000000222e-01,4.263974891936939127e-01,-1.550371623099300322e-02,1.318231716317460889e-01,7.036537983509590921e-01
6.600000000000000311e-01,4.182938546854002015e-01,1.033314009641966291e-01,-2.728547088953010569e-01,5.043142762250323319e-01
6.800000000000000488e-01,4.103930703928999613e-01,4.023189101749059804e-02,-2.441160870204405753e-01,1.526659624958839889e-01
-9.200000000000000400e-01,4.032208351929281731e-01,-1.795891712254737982e-01,5.079329488258374492e-02,-2.653400405703791320e-01
4.299999999999999933e-01,3.985481815721589882e-01,1.503727752904188836e-02,6.987394140229942485e-02,-6.330111407460231598e-01
4.299999999999999933e-01,3.974963831580550777e-01,2.630643071602020711e-01,-2.046222256883163670e-01,-8.371814204825785977e-01
7.399999999999999911e-01,4.010538342769262576e-01,-2.904984128087879092e-01,-1.571836313996536894e-01,-7.999077628488582281e-01
1.479999999999999982e+00,4.105279466189923343e-01,5.942341286645835829e-02,3.153025004202762438e-01,-5.134172728958649179e-01
1.310000000000000053e+00,4.261457079247831792e-01,1.836109941861085726e-01,4.300483890062580250e-01,-4.988996125972006146e-02
8.699999999999999956e-01,4.474550408460296058e-01,-2.742146777344192654e-01,-1.101066521304072537e-01,4.539406508066152202e-01
1.199999999999999956e-01,4.719224099051221866e-01,1.902485112479352369e-01,-4.413657820696707534e-01,8.359395615060746243e-01
7.000000000000000666e-02,4.969491588121546788e-01,2.377329843498916448e-02,-2.288276771766411047e-02,9.669785894277906912e-01
-9.200000000000000400e-01,5.196207661241118991e-01,-2.241026775047427755e-01,3.500248339561018440e-01,7.951177153425905697e-01
-9.200000000000000400e-01,5.359038341895483448e-01,2.460986079750129008e-01,-4.372595498468281189e-02,3.711617060111009891e-01
2.700000000000000178e-01,5.419985886469695924e-01,-3.846929170588683083e-02,-5.292033542163836479e-01,-1.678867008406471073e-01
2.600000000000000089e-01,5.333541740977190138e-01,-2.965965055470017320e-01,-1.854282846440510335e-01,-6.465166261607838694e-01
-6.700000000000000400e-01,5.083524411182727132e-01,5.455086718565251847e-01,5.856883157289972663e-01,-9.126777715493089582e-01
1.700000000000000122e-01,4.657316005029659145e-01,-4.651559340072000670e-01,7.042374833829472269e-01,-8.930194601844001490e-01
7.099999999999999645e-01,4.071444081704002627e-01,2.734071926038816880e-02,1.334742539457171168e-02,-6.136906605812070259e-01
1.389999999999999902e+00,3.348078509337865660e-01,4.290028468596137623e-01,-6.612067361679883071e-01,-1.835547659271790089e-01
1.540000000000000036e+00,2.532108737792934106e-01,-4.430153748415913140e-01,-6.788713508941702779e-01,2.525208188024785083e-01
6.500000000000000222e-01,1.692360069296888481e-01,-3.840475086203520849e-02,-1.503952842597660045e-01,5.699337464017534272e-01
-2.000000000000000111e-01,8.999029866098860742e-02,5.170265958443921450e-01,4.313627782909960628e-01,7.034549715048410423e-01
-2.899999999999999800e-01,2.372042410522479106e-02,-4.732840399178305235e-01,6.521128445024280129e-01,6.552518452018197825e-01
3.200000000000000067e-01,-2.395872162276333622e-02,2.563467875700396401e-02,3.868355344784630279e-01,4.772800920827904303e-01
3.099999999999999978e-01,-4.654559416334839300e-02,2.370608462678056860e-01,-1.428332257778624492e-01,2.343441814271501611e-01
-9.200000000000000400e-01,-4.125901268752749096e-02,-1.264141414984099598e-01,-5.348644509982763973e-01,-2.063779385435731903e-02
-9.200000000000000400e-01,-6.876591462758600143e-03,8.472987069345278011e-02,-5.256248714613741546e-01,-2.564123337225722721e-01
-2.000000000000000111e-01,5.447720248071661470e-02,-3.252990106675631155e-01,-1.487350645475572219e-01,-4.533343620137992858e-01
1.199999999999999956e-01,1.380744854940522126e-01,4.008348816827566607e-01,3.379450318998289404e-01,-5.841934597276535746e-01
9.799999999999999822e-01,2.380146695656031597e-01,-9.424688878333067898e-02,5.934915645914226046e-01,-6.120109246980003359e-01
1.479999999999999982e+00,3.443760440297936043e-01,-2.976913116787098523e-02,3.707903477498988298e-01,-4.993414497201076885e-01
1.250000000000000000e+00,4.496303279503955364e-01,-3.868659017819023882e-01,-2.276116624961720403e-01,-2.389886431398481337e-01
1.070000000000000062e+00,5.433748373601755555e-01,7.769164106998192043e-01,-6.507703465219705219e-01,1.245173336997676961e-01
5.300000000000000266e-01,6.199989331341425602e-01,-5.513954727175039983e-01,-3.733743118142128781e-01,4.932533895560870518e-01
3.599999999999999867e-01,6.715125651764720649e-01,-3.837937797550711704e-03,3.466937164917174852e-01,7.440079204475960051e-01
3.599999999999999867e-01,6.961546401005686002e-01,2.888636632342623245e-01,5.949280248882394817e-01,7.797693918024618531e-01
3.599999999999999867e-01,6.922539432032021045e-01,-1.767835424107526143e-01,3.605439852840903320e-02,5.719344923594108510e-01
-9.200000000000000400e-01,6.631915020572454189e-01,-5.856801799535522185e-02,-5.007814329240407591e-01,1.820631195332985675e-01
2.600000000000000089e-01,6.127590074900430839e-01,7.770066804497130497e-02,-2.402610243961101621e-01,-2.623957447217845629e-01
-6.700000000000000400e-01,5.476262824972716325e-01,2.317481192065768691e-01,3.413301694716905366e-01,-6.157948097558963996e-01
2.999999999999999889e-01,4.754891239706081074e-01,-4.562642722687136332e-01,3.440257802459054659e-01,-7.708678627303923170e-01
8.900000000000000133e-01,4.036674971184517902e-01,1.359754353343156363e-01,-1.281994521997723013e-01,-6.953521786531130511e-01
1.979999999999999982e+00,3.394265691233186999e-01,3.744783522369780071e-01,-3.225781164659469180e-01,-4.310343144834249407e-01
1.409999999999999920e+00,2.882488839630843458e-01,-3.223082148433066285e-01,-9.997188000445637879e-02,-7.014396262978547791e-02
9.799999999999999822e-01,2.546103542368094996e-01,-2.032983883369925138e-01,1.014738725313921591e-01,2.864428365915041019e-01
3.800000000000000044e-01,2.396437841636661903e-01,4.725454064700480572e-01,1.313198272440897485e-01,5.565820937176279015e-01
-6.700000000000000400e-01,2.424800859647959494e-01,-2.728089205054748390e-01,1.384354801584051775e-01,6.894657931332484058e-01
3.599999999999999867e-01,2.602663376514463001e-01,-1.283044755816455454e-02,8.728407908064440834e-02,6.641404697954430558e-01
7.000000000000000666e-02,2.886001923009672288e-01,1.360452585356135002e-01,-1.039157310561477643e-01,4.824688031094876983e-01
-6.700000000000000400e-01,3.219078125051618722e-01,-7.274031338793437995e-02,-2.584587080684929705e-01,1.718584028886172288e-01
-3.900000000000000133e-01,3.539157812958497185e-01,-7.140959908123484245e-02,-1.738072643183103116e-01,-2.105797583898462166e-01
-6.700000000000000400e-01,3.786818631346786646e-01,4.170104757641498322e-02,9.896356044629692206e-02,-5.769843779879764156e-01
5.300000000000000266e-01,3.916870349462865941e-01,1.656629312116888741e-01,3.275252177600161962e-01,-8.224296193159171819e-01
6.199999999999999956e-01,3.900308470679299533e-01,-1.169945577869993952e-01,2.622442184209043403e-01,-8.570541539337143133e-01
1.629999999999999893e+00,3.733607567747453393e-01,-2.569946909942525393e-01,-1.190883231399963160e-01,-6.424670682714072045e-01
1.149999999999999911e+00,3.423142874992870510e-01,3.664860881697076800e-01,-4.220752162922759010e-01,-2.172743199471339481e-01
1.070000000000000062e+00,3.002267799953958205e-01,2.213315338688238640e-02,-2.467820095280369719e-01,3.035359938826706072e-01
6.199999999999999956e-01,2.519858061678491579e-01,-3.287601479465910304e-01,1.992467040024685776e-01,7.631057097650500998e-01
-1.199999999999999956e-01,2.039083848297177648e-01,1.797797312926630031e-01,3.722678582892025023e-01,1.013294440510713379e+00
1.159999999999999920e+00,1.624188864995392001e-01,6.793898018665335548e-02,1.664390546650765246e-01,9.685938767281777606e-01
-6.700000000000000400e-01,1.323856694710141835e-01,-8.891347361205360900e-02,-1.114158516774874930e-01,6.366713394348796351e-01
-6.700000000000000400e-01,1.192529369287004537e-01,5.389046553154322461e-02,-2.840444995191340194e-01,1.157310409515550503e-01
-9.200000000000000400e-01,1.246294161368284026e-01,-1.098627504472834415e-01,-2.852307611875899429e-01,-4.363414117656962965e-01
-5.100000000000000089e-01,1.507012616471398725e-01,9.027587296481938417e-02,5.378417426446287057e-03,-8.562724248858242238e-01
-6.700000000000000400e-01,1.938233233983168435e-01,6.701724852747988070e-02,4.133395208403733978e-01,-1.023265063390923935e+00
7.600000000000000089e-01,2.519682279009387571e-01,-6.760829948479434026e-02,4.294257581099058529e-01,-8.962452864810490638e-01
1.320000000000000062e+00,3.177214225115839730e-01,-2.897320247015526262e-01,-7.205967560160399243e-02,-5.214134216101017349e-01
1.290000000000000036e+00,3.863520252174701408e-01,6.944445992575538629e-01,-5.363242467424680360e-01,-1.406654937598096275e-02
5.899999999999999689e-01,4.496220621027395836e-01,-6.886527894039771169e-01,-4.370097413066124092e-01,4.761168138613283696e-01
1.199999999999999956e-01,5.027729269608035567e-01,3.390424696531530446e-01,9.680766498184059654e-02,8.129724244985612192e-01
-5.100000000000000089e-01,5.403474363989887452e-01,-1.020873048650386000e-01,5.162186097615747427e-01,9.088378591070550572e-01
7.800000000000000266e-01,5.599978129874512156e-01,1.525983022302892511e-01,4.424165768089013406e-01,7.496153364010516018e-01
-5.100000000000000089e-01,5.609930813304724317e-01,-2.672280727232689834e-01,-2.271768254580279825e-02,3.931225239387039494e-01
5.999999999999999778e-01,5.446863944568014482e-01,2.563231537032643614e-01,-4.248858615201910882e-01,-5.213468955030845647e-02
-2.000000000000000111e-01,5.149280830728563130e-01,-6.959825118416403111e-02,-4.151680925682768031e-01,-4.590952507884650813e-01
3.800000000000000044e-01,4.751596017835834074e-01,-2.697524762615218230e-01,-7.483381325630132641e-02,-7.206672803658240589e-01
-5.100000000000000089e-01,4.309405064493850857e-01,5.208607094692916384e-01,2.632849036435850887e-01,-7.741834828672015112e-01
4.199999999999999845e-01,3.859843815243491072e-01,-3.638903339110317048e-01,3.528340139084727989e-01,-6.156743912573690025e-01
1.310000000000000053e+00,3.450768283309895157e-01,-7.649395848587643709e-02,1.483149168777310178e-01,-2.956071789834794905e-01
1.510000000000000009e+00,3.096412967825091234e-01,3.230565755311309295e-01,-1.616117464291763617e-01,9.703164165019571852e-02
6.800000000000000488e-01,2.815775111318077339e-01,-2.539714214075074472e-01,-2.533587043376537284e-01,4.567257141342652149e-01
-5.100000000000000089e-01,2.598730977892012017e-01,2.091158190612893708e-01,-5.986834354493582311e-02,6.876124117370270294e-01
-5.999999999999999778e-02,2.437155143842303917e-01,-3.229349387891631840e-01,1.123983235686366322e-01,7.259956783226458876e-01
-2.000000000000000111e-01,2.303297374200038994e-01,3.577716844530162699e-01,7.542970687182469491e-02,5.577165270018752397e-01
-5.100000000000000089e-01,2.183521033031170511e-01,-2.254609707658657147e-01,-1.642563800088170725e-02,2.247758722154935274e-01
-5.100000000000000089e-01,2.060884820029382780e-01,1.538192521967667870e-01,-7.182077604222492084e-02,-1.825290607984039748e-01
-6.700000000000000400e-01,1.929611353577720401e-01,-1.749492871014370898e-01,-1.187544567881272245e-01,-5.481877312822889259e-01
-6.700000000000000400e-01,1.792171048370961584e-01,-4.411081125470074638e-02,6.805494375094166271e-03,-7.625261671245312511e-01
-3.900000000000000133e-01,1.666133235541994162e-01,5.777467442198566117e-01,3.178829982582872526e-01,-7.567723666093540968e-01
9.200000000000000400e-01,1.580454908766557587e-01,-8.763693647220509586e-01,3.196644739094026133e-01,-5.250356947126707530e-01
1.270000000000000018e+00,1.551338510359637213e-01,5.295395525004866766e-01,-2.067106223180137925e-01,-1.294207361316473126e-01
9.799999999999999822e-01,1.605326969406737914e-01,1.058236021606469464e-02,-5.933111919240470211e-01,3.172639641153671697e-01
8.399999999999999689e-01,1.745381078647439133e-01,-3.774904379600058785e-02,-2.617545790440609643e-01,6.852498501587943602e-01
9.200000000000000400e-01,1.984983261772899910e-01,-3.270148837580381662e-01,3.401005822500283160e-01,8.648760952705204508e-01
2.600000000000000089e-01,2.292037900223434788e-01,4.193657123636747031e-01,4.826313606979447113e-01,8.004921861666870475e-01
4.099999999999999756e-01,2.651568683701259754e-01,-1.377643352486614126e-01,1.674683713513920036e-01,5.048428721105812089e-01
4.199999999999999845e-01,3.009479201291812012e-01,-3.458860567969726518e-02,-1.435512365843836513e-01,5.684874405507321649e-02
4.299999999999999933e-01,3.336722342091808513e-01,-3.389798829328574681e-02,-2.331187054481970444e-01,-4.202438957274472475e-01
4.400000000000000022e-01,3.578278404832732074e-01,5.264762203922511430e-02,-1.981511844221907348e-01,-7.930007001600359873e-01
4.500000000000000111e-01,3.717408649770433393e-01,-7.041078411829258810e-02,-1.418949641980266907e-01,-9.533800375629510881e-01
1.199999999999999956e-01,3.732081876459252268e-01,3.883177673171961386e-01,9.176502566345378156e-03,-8.512343713326102623e-01
8.900000000000000133e-01,3.628425448170968792e-01,-7.699489881758602161e-01,3.047983581594908564e-01,-5.092888046833425886e-01
7.900000000000000355e-01,3.424248565562354463e-01,6.964478579589199470e-01,4.237578844463606442e-01,-2.015411553059520341e-02
1.929999999999999938e+00,3.162514848843628323e-01,-3.438605073850798388e-01,1.397716599685805416e-02,4.790172436232064679e-01
