Original Signal,Approximation,D 1,D 2,D 3,D 4,D 5,D 6
-2.000000000000000111e-01,2.478476294617562303e-01,-1.874355652982143128e-02,3.241153116637149334e-01,-5.095102692249730003e-01,-4.496976586576089119e-01,-1.047929922627077182e-01,1.387730081476382660e-01
1.300000000000000044e-01,2.609015386851765705e-01,-3.591506350946110926e-02,-1.620344139075461654e-01,-2.778930123875453795e-01,-4.676364583360965721e-01,-8.096787818445888574e-02,1.429399707315407997e-01
2.999999999999999889e-01,2.720084560653224792e-01,4.183012701892217799e-02,-4.774009048081479523e-01,7.037983063796637850e-02,-4.289575738696585483e-01,-1.330806594805859777e-02,1.623797594916897846e-01
7.399999999999999911e-01,2.758363847953145820e-01,-7.756569860407208639e-02,-3.918957099679080125e-01,4.575232842570107206e-01,-3.546347191173820357e-01,9.015911879134509699e-02,1.974522803866815002e-01
1.120000000000000107e+00,2.670319367477336225e-01,-4.216333698683072395e-03,-2.044206205873070059e-01,6.925369293867719156e-01,-2.526246167860035641e-01,1.760755757231458607e-01,2.124707003797248195e-01
1.439999999999999947e+00,2.529791756622515875e-01,2.598076211353328446e-02,-1.167880441422759763e-01,6.922894198815611189e-01,-1.366416426348797952e-01,2.665433435279045415e-01,2.253802351231646572e-01
1.360000000000000098e+00,2.378498716436346638e-01,1.420929214352103509e-01,-1.140308299348508636e-01,4.695422630131154129e-01,-2.992578632381598380e-02,3.453352158570645036e-01,2.325864987486909174e-01
1.010000000000000009e+00,2.254389063129178528e-01,1.288092551338935188e-01,-6.786617492503027593e-02,6.012565901149509451e-02,1.608697293259142569e-02,3.707197772664185820e-01,2.202048014424843048e-01
3.699999999999999956e-01,2.205298176187883152e-01,1.237435565298213858e-01,1.030961200392823129e-01,-3.280711120953939131e-01,2.746394316027103710e-02,3.433688853839593769e-01,1.791908219568837668e-01
-1.700000000000000122e-01,2.223789791472144950e-01,-7.613793320239148343e-03,3.231237051080265710e-01,-5.952320800252753896e-01,1.419791785750107449e-02,2.731441298148831187e-01,1.248656284856689003e-01
-7.099999999999999645e-01,2.290895191773202610e-01,-9.150635094610962139e-03,4.527046028641956710e-01,-7.196757055552149840e-01,3.143311611679733275e-02,1.915397307271691774e-01,7.064488336576915661e-02
-8.299999999999999600e-01,2.397560113638505241e-01,-1.434326673973659871e-01,4.069213681935363591e-01,-6.686270337684467879e-01,9.699674116817444403e-02,1.326863904828218255e-01,2.544871558688174829e-02
-7.099999999999999645e-01,2.505132162889825431e-01,-1.203941916244323229e-01,2.232663783889833886e-01,-4.894378111751508942e-01,1.721634605792975448e-01,9.975854877646511687e-02,-2.084733633694303701e-03
-5.500000000000000444e-01,2.591178538114596308e-01,-3.562177826491069732e-02,-3.893507213317445870e-02,-1.819573284872439967e-01,2.285490448809445185e-01,8.791382498255054245e-02,-1.715868872555197100e-02
-2.700000000000000178e-01,2.627055326232743404e-01,-4.464101615137761048e-02,-2.861277207113798182e-01,2.177707041851536518e-01,2.709743581403009083e-01,9.931719533115850040e-02,-1.847144384857257737e-02
4.500000000000000111e-01,2.617536050084478538e-01,-1.612435565298214191e-01,-3.502811459104223091e-01,6.033673454321615282e-01,3.021447670315733913e-01,1.331064593668361273e-01,-1.689943661343778353e-02
8.599999999999999867e-01,2.580579597625032862e-01,6.560417437700571952e-02,-3.005744311549727876e-01,8.621383579567132305e-01,2.938593776318876305e-01,1.749333632391548154e-01,-1.546021112354159510e-02
1.139999999999999902e+00,2.499232689027899579e-01,7.276279441628824562e-02,-3.287743633336550619e-01,8.813634040222808608e-01,2.281196468985787207e-01,2.097516589054012615e-01,-1.372170636452911541e-02
1.100000000000000089e+00,2.385657090397018121e-01,1.211778579257491995e-01,-2.922419225312594682e-01,6.507837664615594431e-01,9.247466814315868922e-02,2.152651050363929008e-01,-1.022058904274812663e-02
9.499999999999999556e-01,2.330150399785377857e-01,6.684773090682727403e-02,-6.250279010443166028e-02,2.646712516673643822e-01,-9.352593158119865135e-02,1.791128368606814958e-01,-2.752531334741939451e-02
5.300000000000000266e-01,2.349950983809545035e-01,1.022724133595216411e-01,1.754522675214388316e-01,-1.841787519542557039e-01,-2.447773381850170960e-01,9.790056787068263100e-02,-7.697927645716429179e-02
1.000000000000000056e-01,2.441486190805755296e-01,2.812177826491069066e-02,3.055339591458711146e-01,-5.766497351721020515e-01,-3.081009208228617235e-01,-1.294762157189288665e-02,-1.461227305808467936e-01
-7.099999999999999645e-01,2.619451051227794647e-01,1.306874768689827437e-01,3.448805108158113919e-01,-8.083432296633600300e-01,-2.928001901580558619e-01,-1.365069835633587192e-01,-2.368281409419465966e-01
-4.899999999999999911e-01,2.759753077995960591e-01,-3.169791281149712536e-01,3.538444629097033944e-01,-8.715016185037181007e-01,-2.123020715176058837e-01,-2.239861804232486375e-01,-2.939444595619437051e-01
-6.199999999999999956e-01,2.818829416009569488e-01,2.527568135664542970e-02,3.151097083238343921e-01,-7.295441108623387239e-01,-7.845302576646703829e-02,-2.640220883645978400e-01,-3.071044708230397102e-01
-2.700000000000000178e-01,2.865812871535828865e-01,-1.318958256229942616e-01,5.187338913245534422e-02,-3.872098285828744491e-01,9.245979388634856244e-02,-2.500679241538656949e-01,-3.098484257261714947e-01
-8.999999999999999667e-02,2.864142513851810068e-01,1.413303120670600377e-02,-2.648240457863495489e-01,2.750746755503286067e-02,2.682622028470832420e-01,-1.950525744636741055e-01,-2.998705550041661505e-01
5.300000000000000266e-01,2.775417280324021796e-01,-1.347067147554495969e-01,-3.300688046840750678e-01,4.482319499689274012e-01,4.158459718840151198e-01,-1.208896279320080536e-01,-2.800309659962176845e-01
1.020000000000000018e+00,2.631026757127768456e-01,4.133031206705994887e-03,-2.847939865887451072e-01,7.546726707216830921e-01,4.681768963854227028e-01,-5.090966535365426537e-02,-2.610070201592283867e-01
1.260000000000000009e+00,2.455662684656463035e-01,9.727241335952152568e-02,-2.889883154275469934e-01,8.111725464480894487e-01,3.986199946792990390e-01,-6.447957513185942346e-04,-2.418184204903690293e-01
