Original Signal,Approximation,D 1,D 2,D 3,D 4
8.199999999999999512e-01,1.213439548801191203e-01,-1.237917786529729204e-02,2.958226008121381811e-01,5.449234178712090149e-01,5.649781796097080866e-02
4.000000000000000222e-01,1.258022603096381753e-01,4.386578254091074575e-02,-1.786362265682125694e-01,1.061738830796338018e+00,-1.048577210331384790e-01
-2.000000000000000111e-01,1.238040604681780732e-01,-6.137744741997576761e-03,-3.712079967038314221e-01,1.266836995342168315e+00,-2.435699120883977054e-01
-8.900000000000000133e-01,1.160251057100575300e-01,-2.156257554310906863e-02,-1.992739896148577050e-01,1.112728977517151385e+00,-3.353867108269724118e-01
-1.550000000000000044e+00,1.043198381185851259e-01,-2.714755141462327562e-02,1.088650604939004306e-02,6.647003354550260479e-01,-3.674707352323427489e-01
-1.510000000000000009e+00,9.113427732568624151e-02,2.463034017948520157e-02,6.712236430137179244e-02,7.107069807950799900e-02,-3.372357656313867413e-01
-3.400000000000000244e-01,7.864387709231769608e-02,4.574845944668725316e-03,1.625151547094293158e-02,-5.160865144334436661e-01,-2.527984909700483063e-01
2.899999999999999800e-01,6.765356325383836689e-02,1.527602731253491046e-02,-9.017307278586965402e-02,-9.680603450743749949e-01,-1.335690473542476275e-01
8.299999999999999600e-01,5.722004527175476862e-02,-1.262405171014497306e-02,-2.016175599317982792e-01,-1.190910784793508093e+00,-6.222759505166433440e-03
1.010000000000000009e+00,4.518237200004586451e-02,1.935679070571399291e-02,-1.423798943336389011e-01,-1.137516145707167636e+00,1.001364535989263532e-01
1.050000000000000044e+00,2.909892430542922875e-02,-2.401234315368755423e-02,1.840976858291692997e-01,-7.955166941210080056e-01,1.615449449598987119e-01
1.139999999999999902e+00,7.147025527972674687e-03,-9.782243220800307393e-02,4.801792780716358511e-01,-2.182109538829307693e-01,1.682806425175830956e-01
7.800000000000000266e-01,-2.136952556185946553e-02,7.334775109369080781e-02,3.561243661617602418e-01,4.456132140574226574e-01,1.265764468586899893e-01
2.899999999999999800e-01,-5.603286223525995313e-02,2.007832764980117257e-01,-7.820734115813941789e-02,9.953398038094434241e-01,5.488568652769616751e-02
-5.899999999999999689e-01,-9.538041462060214970e-02,-2.149614327466631281e-01,-3.491171095100157884e-01,1.242267826046727475e+00,-2.221872502165666771e-02
-1.100000000000000089e+00,-1.367089605055130108e-01,3.950128126179335009e-03,-2.520273714251770047e-01,1.090196957149166757e+00,-8.193742365714654086e-02
-1.429999999999999938e+00,-1.763001377874535980e-01,-3.903893704536435562e-04,-9.163304144793965600e-03,6.082889864315101924e-01,-1.095657715933892190e-01
-1.820000000000000062e+00,-2.099952923344220457e-01,3.232393104125347999e-02,9.099091065661948918e-02,-1.516308900173216198e-03,-9.969567657835608221e-02
-1.149999999999999911e+00,-2.341308814093871482e-01,6.248503782443169674e-02,-3.429738635766963698e-03,-5.036864091918963338e-01,-5.565608787547433878e-02
-3.699999999999999956e-01,-2.468345176710898814e-01,-6.782153399640984681e-02,-1.269973303159907252e-01,-7.196324078107931843e-01,1.078434304624014024e-02
1.700000000000000122e-01,-2.483753721928917135e-01,1.268202865282615222e-02,-1.265828554857099664e-01,-6.112224338557105119e-01,8.206560859728603829e-02
3.499999999999999778e-01,-2.405885891281827893e-01,-6.093689631303862014e-02,-6.724539479083488022e-03,-2.938071175876917906e-01,1.381016793618670691e-01
4.600000000000000200e-01,-2.260688533607462802e-01,1.126971957628846444e-01,1.471032287897843793e-01,4.792626608775509001e-02,1.608068252518662089e-01
5.000000000000000000e-01,-2.072118823839975699e-01,-3.525894590615233359e-02,2.530221178057651121e-01,2.397896516381151089e-01,1.416462688248442403e-01
3.599999999999999867e-01,-1.856824695927126734e-01,-1.468685731453147347e-01,2.217952037750691718e-01,1.843971633029771184e-01,8.676888981193249528e-02
-5.999999999999999778e-02,-1.624886072580363217e-01,2.065663763605111447e-01,3.567748369541181436e-02,-7.928556767391567450e-02,1.459360441123245047e-02
-6.600000000000000311e-01,-1.379518582120626280e-01,-1.435770403514890353e-02,-1.570341331229421211e-01,-4.109052480353238002e-01,-5.204836072486927756e-02
-1.070000000000000062e+00,-1.114823230841168467e-01,-8.558365741735531051e-02,-1.845250634707633064e-01,-6.399162066007878513e-01,-9.472392302712387413e-02
-1.310000000000000053e+00,-8.176820134551628094e-02,-4.264912829439844455e-02,-6.299478809525092815e-02,-6.172618684777293474e-01,-1.051153037042573540e-01
-1.389999999999999902e+00,-4.719306325614560510e-02,6.009514073499502146e-02,4.088588396405035824e-02,-3.020977448681263500e-01,-8.477152848142473218e-02
-6.800000000000000488e-01,-6.625378944016100009e-03,3.697074579853345394e-02,1.739718747668234436e-02,2.112512558521847106e-01,-4.088492332740204654e-02
-2.999999999999999889e-02,3.946655156936787479e-02,-1.181427298970738095e-02,-1.064772257602608629e-01,7.506849437624077970e-01,1.506501140345374058e-02
4.000000000000000222e-01,8.881757101740067606e-02,-3.869769076984046208e-02,-2.351689003471112982e-01,1.115396888030230294e+00,6.645791108900399313e-02
6.500000000000000222e-01,1.379181333714836477e-01,-1.037062943225770459e-02,-1.967641283727761259e-01,1.163284578239320632e+00,9.402696255362201494e-02
6.700000000000000400e-01,1.828347593135469795e-01,5.445890257393944112e-02,1.479984532583226153e-01,8.806342605142685187e-01,8.236006960635587626e-02
5.899999999999999689e-01,2.203231541340934518e-01,-3.477387649378577139e-02,5.300785587094992701e-01,3.518618309364477392e-01,2.801936642995473542e-02
3.400000000000000244e-01,2.483092750336909071e-01,-6.057481051898220420e-02,4.434682174010552425e-01,-2.758491041015229128e-01,-5.615496616522301643e-02
-1.499999999999999944e-01,2.657575095031142198e-01,1.461312978887769898e-01,-5.788802980003276283e-02,-8.409942654684038343e-01,-1.445570838103416023e-01
-8.900000000000000133e-01,2.728416811342764814e-01,-5.507169567688046524e-02,-3.814852797338731394e-01,-1.225290588867003150e+00,-2.098814358063887386e-01
-1.820000000000000062e+00,2.710805402137970721e-01,-5.460570124897878852e-02,-2.667165096073964570e-01,-1.344277386941992836e+00,-2.332338832526930639e-01
-2.220000000000000195e+00,2.630585086714631871e-01,1.657711684062149887e-02,1.556110932215372042e-03,-1.150004281726776156e+00,-2.072002075516956032e-01
-1.760000000000000009e+00,2.520707957448790615e-01,2.882151081384977647e-03,9.750004948196300258e-02,-6.596817147273246196e-01,-1.348453269637664986e-01
-5.500000000000000444e-01,2.411789519658915915e-01,1.845846789234542595e-02,-1.937598679608881422e-02,3.817153808027286960e-02,-2.758413667887956930e-02
1.400000000000000133e-01,2.320023583075313811e-01,9.626641684441756761e-03,-1.386937232036788981e-01,7.691953187070859066e-01,9.607906083593326096e-02
7.299999999999999822e-01,2.245272311665382214e-01,1.299117792017894998e-02,-1.052110440430992916e-01,1.311621817690152625e+00,2.116746680719900076e-01
1.010000000000000009e+00,2.175003863354369460e-01,-1.652766412040607147e-02,-1.813590418057359210e-02,1.493325421373399964e+00,2.918281346838957901e-01
1.020000000000000018e+00,2.091417691052018524e-01,-8.777561184001644867e-02,6.342313527785325977e-02,1.255184423450934172e+00,3.146997346737785417e-01
9.699999999999999734e-01,1.981332873544776607e-01,2.213626801896219354e-02,2.357983591074550578e-01,6.811849467445421080e-01,2.739014300641601785e-01
6.600000000000000311e-01,1.839051647030615910e-01,9.647916532808917256e-02,3.473126172960149249e-01,-3.765946829582959149e-02,1.813043524691798636e-01
1.799999999999999933e-01,1.665402340657330948e-01,7.785092456158670959e-02,1.260268490352721982e-01,-6.997963929087939183e-01,6.258799348457584621e-02
-5.699999999999999512e-01,1.469886299421459264e-01,-1.873947067327151328e-01,-2.263728352078785977e-01,-1.149623304801787871e+00,-5.171584219653174025e-02
-1.469999999999999973e+00,1.271050259873175714e-01,4.036119273114106842e-02,-2.844798672440703724e-01,-1.301286186031844316e+00,-1.364152664644220359e-01
-1.389999999999999902e+00,1.094827051205081447e-01,2.382909496778840702e-02,-7.257421241397583878e-02,-1.140383312977248043e+00,-1.776020292859404326e-01
-4.000000000000000222e-01,9.716964197783065083e-02,-1.162459030693803290e-02,6.342479377684315245e-02,-7.004798776747652722e-01,-1.716538793646179561e-01
1.499999999999999944e-01,9.257179519480274177e-02,2.851951284783043467e-02,-6.874435533355700671e-03,-7.127150038602853011e-02,-1.236312880204914894e-01
6.400000000000000133e-01,9.635008221406325679e-02,-2.118934258018038193e-03,-1.141887312671085591e-01,5.920531585621542359e-01,-4.802659877716963788e-02
1.139999999999999902e+00,1.073450798506596637e-01,3.516857526313472981e-02,-1.067994225881274684e-01,1.103924467799369591e+00,3.286722318254496622e-02
1.370000000000000107e+00,1.229145691979990213e-01,-6.528266832535159492e-02,-1.972019708240732236e-02,1.303555260863535681e+00,9.329296472971716769e-02
1.560000000000000053e+00,1.398202052944320650e-01,-1.241900781417634991e-01,1.050537362233827793e-01,1.121942406117856006e+00,1.109483745562546142e-01
1.360000000000000098e+00,1.553067231353358890e-01,1.721774340889016541e-01,2.526947040679627388e-01,6.220597168751477168e-01,7.670812393149641084e-02
1.080000000000000071e+00,1.673320606330734595e-01,1.339565282609875563e-01,2.613502302219880002e-01,-3.339052282987626380e-02,1.845694589016921329e-04
6.999999999999999556e-01,1.746138790346796199e-01,-2.237864193619777120e-01,3.776312544346372563e-02,-6.510629203269460152e-01,-9.520143146236646758e-02
-5.000000000000000278e-02,1.768880056013306112e-01,-5.298173361493733156e-03,-1.846844453423983623e-01,-1.071708399090215424e+00,-1.818827977399782858e-01
-6.600000000000000311e-01,1.749941532235382569e-01,8.666294691389943294e-02,-1.777692283223896719e-01,-1.209265205130955367e+00,-2.363385365141507932e-01
-1.820000000000000062e+00,1.709182612656658384e-01,-1.937701508989955052e-02,-2.723621472947374694e-02,-1.049208347179151568e+00,-2.447606970849117991e-01
-3.009999999999999787e+00,1.674405599696283387e-01,2.234673752219099030e-02,6.456096485678873564e-02,-6.339576865763870694e-01,-2.039124172085464981e-01
-1.070000000000000062e+00,1.669578874767264631e-01,-6.037415640036796621e-02,-4.517160100097903155e-03,-5.597752077308175422e-02,-1.192219074503271664e-01
1.000000000000000021e-02,1.704488258849242988e-01,2.849130890135813388e-02,-2.018301481823457366e-01,5.496307955352456309e-01,-5.072239693399950393e-03
5.600000000000000533e-01,1.772123972667142833e-01,2.131716441115953306e-02,-3.282481213189786251e-01,1.025582536966817448e+00,1.147369040516379723e-01
8.199999999999999512e-01,1.851283696067208273e-01,-2.557733122113174141e-03,-1.261258952264563415e-01,1.238082365839241250e+00,2.121510339664827161e-01
9.000000000000000222e-01,1.916977937314770231e-01,1.192681501750035011e-01,3.512092126250824231e-01,1.125175396509477288e+00,2.635435940285687506e-01
9.699999999999999734e-01,1.949805547746714107e-01,-2.757605940631535080e-01,6.138690473912382650e-01,7.191352205199194048e-01,2.576181476659941127e-01
7.700000000000000178e-01,1.937146205498904428e-01,-1.680418357185576306e-01,3.289424021741251258e-01,1.360204697059246848e-01,2.001772945389040104e-01
2.000000000000000111e-01,1.874275078799532146e-01,7.366468613435899204e-01,-1.705498215500663439e-01,-4.715583754008426109e-01,1.116284589910829794e-01
-5.000000000000000000e-01,1.765422555331553345e-01,-3.799804649667448131e-01,-3.746734895719214253e-01,-9.616330858680335325e-01,1.807821056295307038e-02
-1.250000000000000000e+00,1.624411683935990947e-01,-1.952618458430706028e-01,-2.409467137238145706e-01,-1.220102463507239943e+00,-5.736228153318180534e-02
-1.600000000000000089e+00,1.476300918300349208e-01,9.034887748763900661e-02,-2.899676631173115846e-02,-1.179215346816766319e+00,-9.858210604073808225e-02
-1.510000000000000009e+00,1.352848079399033843e-01,8.097788709295988818e-02,8.006824578589182007e-02,-8.315054045973483410e-01,-9.819750815699479496e-02
-7.600000000000000089e-01,1.280613122414903382e-01,3.315628598750776368e-02,6.382591673518856965e-03,-2.378073563069995344e-01,-5.822913272281571989e-02
8.999999999999999667e-02,1.270579551003004348e-01,-4.096908288523130187e-02,-2.056319044795278939e-01,4.520970943846757129e-01,1.081721722422025050e-02
7.299999999999999822e-01,1.313909748354206153e-01,-3.289193866841345903e-02,-2.566772419768536539e-01,1.032960233793369653e+00,9.035387857299816139e-02
9.200000000000000400e-01,1.385527408411099670e-01,2.239064492068309695e-02,1.039557147913896806e-01,1.322297467247899538e+00,1.561430849713570101e-01
9.499999999999999556e-01,1.455534029602938151e-01,-2.296972257384752650e-02,5.203916527404712777e-01,1.222217496024254890e+00,1.860673955698621262e-01
9.000000000000000222e-01,1.498180628843230056e-01,1.219207746490152088e-02,4.115106569881151755e-01,7.717699972722100732e-01,1.690576730641316916e-01
6.899999999999999467e-01,1.494846784804064188e-01,-1.382816711116646551e-02,-7.287809020598939869e-02,1.270424199496947848e-01,1.084977952925864214e-01
1.400000000000000133e-01,1.435517837840170619e-01,6.810300543370600979e-02,-3.160213811878303525e-01,-5.192422555878405399e-01,2.037146929614214522e-02
-8.699999999999999956e-01,1.318571587384827493e-01,-1.456948945056377002e-02,-2.030019347324803491e-01,-9.982968170416842701e-01,-7.274285934285990018e-02
-1.649999999999999911e+00,1.153203598342502495e-01,-3.219079036782831332e-02,-3.765626835007020862e-02,-1.209387603035311010e+00,-1.509440896478336513e-01
-1.649999999999999911e+00,9.619743040677172785e-02,-5.090387343482914023e-02,5.375910127626087193e-02,-1.123551683210558316e+00,-2.016319231781160959e-01
-1.389999999999999902e+00,7.755898134759287021e-02,3.055079145875033361e-02,1.010065176979598606e-01,-7.675383773775277252e-01,-2.183923233427333133e-01
-4.899999999999999911e-01,6.220417211527790036e-02,4.378166727843545852e-02,8.884724912302036093e-02,-2.197392584376660907e-01,-2.014606258170316133e-01
3.200000000000000067e-01,5.153624839418411568e-02,2.832768185262629981e-02,-7.059096440080540533e-03,3.941418795300916655e-01,-1.591130009755581109e-01
7.500000000000000000e-01,4.495793743918913288e-02,-2.764487107096682411e-02,-2.439923027154450585e-01,9.106058733011078710e-01,-1.064058841751724105e-01
1.060000000000000053e+00,4.029364913646848317e-02,-9.952771153628456324e-02,-5.100679680897676205e-01,1.179801514955148845e+00,-6.311492929534796847e-02
1.159999999999999920e+00,3.496590875898685641e-02,3.785638227128512029e-02,-2.494826493019686453e-01,1.121019725114780208e+00,-4.803670013833895996e-02
1.080000000000000071e+00,2.690005923480516190e-02,9.712406370100216957e-02,6.274817171733259036e-01,7.509443076092834346e-01,-6.874473436653555369e-02
8.100000000000000533e-01,1.489981320439034453e-02,-8.706130077470430884e-02,1.000788964809432358e+00,1.908320310911563733e-01,-1.176447922661786327e-01
2.399999999999999911e-01,-1.313193893602006453e-03,7.953657467341453124e-02,2.402036577672889694e-01,-3.902188042983933403e-01,-1.769194438852504103e-01
-3.699999999999999956e-01,-2.125086791142584072e-02,-3.494762370751407915e-02,-5.857148698158336497e-01,-8.395961579967370358e-01,-2.241034695006705046e-01
-1.280000000000000027e+00,-4.341641848074425519e-02,-6.590219848844737494e-02,-5.454037463808167896e-01,-1.047846616291915778e+00,-2.384594266529307949e-01
-2.490000000000000213e+00,-6.511881351355024161e-02,4.460732942000845969e-02,-8.891248551792264865e-02,-9.743990316854695966e-01,-2.064486263689422618e-01
-1.429999999999999938e+00,-8.296704381265238015e-02,1.334510954662632837e-02,1.236489700489149662e-01,-6.474992087360212922e-01,-1.209763558762139146e-01
-5.699999999999999512e-01,-9.388305485702158615e-02,-5.114893356902562756e-03,3.976892599138522055e-02,-1.456989310666632620e-01,1.743193896028952250e-02
5.899999999999999689e-01,-9.640458753382327717e-02,-7.229134842041915268e-03,-1.189208082895031465e-01,4.015578761737497726e-01,1.951040679632659314e-01
1.040000000000000036e+00,-9.135632182253371203e-02,9.632589329448987617e-03,-1.690715967411075271e-01,8.391170526807772978e-01,3.857075371094306204e-01
1.290000000000000036e+00,-8.138249598930734352e-02,8.414836251001832357e-02,-5.100531225208815994e-02,1.042362456390579117e+00,5.563057956542321048e-01
1.379999999999999893e+00,-6.981915720761355804e-02,-1.358614389231224961e-01,1.771068266897820875e-01,9.490531987261019431e-01,6.734354292910124107e-01
1.300000000000000044e+00,-5.959658726923187239e-02,-2.022293305705681887e-01,3.651122381840126718e-01,5.821937917789553607e-01,7.123123759124359022e-01
1.080000000000000071e+00,-5.265746634643108520e-02,4.771816636941868528e-01,3.246715896434316795e-01,4.864177767705652605e-02,6.631361812690884650e-01
3.699999999999999956e-01,-4.994332446146067944e-02,-2.033509996957396371e-01,3.220979556355511864e-02,-5.123097610512619138e-01,5.282982018603415986e-01
-2.999999999999999889e-01,-5.160058267054208614e-02,-2.639543018524766194e-03,-2.606298246261518070e-01,-9.604697456227120345e-01,3.216925189445807853e-01
-9.200000000000000400e-01,-5.679933353323268763e-02,-1.046915638441216628e-01,-2.794771987987943462e-01,-1.171881573270972643e+00,6.984312173712574345e-02
-1.350000000000000089e+00,-6.357807181937313867e-02,6.013612974227661168e-02,-5.428697983224782531e-02,-1.073003519838034991e+00,-1.930228195661569668e-01
-8.299999999999999600e-01,-6.923356228150577552e-02,3.776755639854287305e-02,1.078757876555210410e-01,-6.567902281151000166e-01,-4.303366215384049620e-01
-3.900000000000000133e-01,-7.117968401980115378e-02,4.638880942591723164e-03,-1.635650488045773190e-02,-4.121011423037297845e-03,-6.075520633321768171e-01
3.699999999999999956e-01,-6.821911945947316258e-02,1.287915288544734874e-02,-2.629397987871875952e-01,7.025738117443914854e-01,-7.004224321710512680e-01
7.500000000000000000e-01,-6.126293439452010908e-02,-7.170455757994283197e-02,-2.555021669383644722e-01,1.237155760248870306e+00,-6.991990394014356847e-01
1.030000000000000027e+00,-5.294052813938188162e-02,5.135848178616216758e-02,7.040977098803904988e-02,1.415104607216279842e+00,-6.064208902999931317e-01
1.179999999999999938e+00,-4.648716113016956170e-02,-2.769049782498723966e-02,3.833883588310453283e-01,1.162969976821880635e+00,-4.385321978814469834e-01
1.090000000000000080e+00,-4.446394237656578485e-02,-4.556131589157085687e-02,4.146709954264725106e-01,5.637705779512244275e-01,-2.254235550587477543e-01
9.200000000000000400e-01,-4.810982181394904411e-02,1.467795551342274407e-01,1.755032542022094133e-01,-1.866919383692078327e-01,-3.110771812466146466e-03
3.200000000000000067e-01,-5.734404961820083191e-02,-1.078911243566913203e-01,-1.475955770981415283e-01,-8.691964775744321914e-01,1.922985610782627364e-01
-1.900000000000000022e-01,-7.098224106443071224e-02,5.276237492245344080e-02,-2.956379713095555473e-01,-1.296913754112289707e+00,3.301825239962504210e-01
-8.900000000000000133e-01,-8.683848815147657274e-02,-6.806302300586206111e-02,-1.711587307293719606e-01,-1.369861484427418619e+00,3.924365141424621672e-01
-1.550000000000000044e+00,-1.017942578768511047e-01,2.595608024557893509e-02,2.849869144672537158e-02,-1.083892324025132359e+00,3.741880943461776132e-01
-1.820000000000000062e+00,-1.122334585935969437e-01,2.229906668986237489e-02,9.823899491673349083e-02,-5.072597639643429135e-01,2.816163723564863441e-01
-8.299999999999999600e-01,-1.149079721924627928e-01,-1.333216329319765123e-02,3.883913680160461235e-02,2.074409903283586099e-01,1.344789279012324479e-01
0.000000000000000000e+00,-1.081168303961985433e-01,2.286650432417716011e-02,-1.338825921325722257e-01,8.617405789383442150e-01,-3.528308862577958505e-02
5.200000000000000178e-01,-9.239084506088923732e-02,-5.967863049090561811e-02,-3.705307489275426747e-01,1.273649730993698714e+00,-1.910715563257955329e-01
7.099999999999999645e-01,-7.017112564077694625e-02,8.936194821829435142e-02,-3.008113969998680304e-01,1.323581371704149579e+00,-2.992743772200541774e-01
7.700000000000000178e-01,-4.477431900782723184e-02,-3.666213670810832687e-02,2.881932129550712207e-01,1.024028074898822638e+00,-3.378330882236433297e-01
