Original Signal,Approximation,D 1,D 2,D 3,D 4,D 5,D 6
-2.899999999999999800e-01,2.951867211402525171e-01,8.242198430950295474e-02,1.219179507609631091e-01,-5.543431177905335794e-01,-3.016304757033806405e-01,-1.488778959413653569e-01,-6.100309459268896117e-02
-4.400000000000000022e-01,2.969556952202033751e-01,1.541583434467377889e-02,2.958462216861564853e-01,-1.249643430537973193e-01,-2.325671802226620399e-01,-1.197669097687537043e-01,-5.755206909528595705e-02
-5.999999999999999778e-02,2.980356483569718828e-01,-1.306027936379985654e-01,3.375139098221169864e-01,3.440915180289393360e-01,-1.241890945526681056e-01,-8.008838716688820858e-02,-5.144929087900754205e-02
1.199999999999999956e-01,2.986101308235024621e-01,1.081671076398158932e-01,2.134620341071203908e-01,6.943570300729433598e-01,-3.003379618566948128e-02,-4.454346284474436368e-02,-4.486233908136866289e-02
5.600000000000000533e-01,2.987010930663192565e-01,-3.595942370131983284e-02,-2.472595904691112789e-01,7.609866273039168627e-01,5.721388675694180637e-02,-2.990723713760984337e-02,-3.868287735341585654e-02
1.110000000000000098e+00,2.982577577521420276e-01,-6.884197447874385034e-03,-5.631182808927759353e-01,5.649014126081821630e-01,1.613823745839199630e-01,-2.677713723726860007e-02,-3.195874245067978348e-02
1.129999999999999893e+00,2.975349531010254012e-01,1.163405991198582790e-01,-3.187495702529840047e-01,2.934795375126305061e-01,2.242999854747641519e-01,-3.021299394207244138e-02,-2.461768963405602806e-02
1.429999999999999938e+00,2.973175793963465652e-01,-1.410513593862917636e-01,-1.659857143244305999e-02,-5.917367269042558831e-02,2.241143931789938981e-01,-3.597054462431348298e-02,-1.944247083079367333e-02
1.250000000000000000e+00,2.981874239537533611e-01,7.451305666498486691e-02,7.293949303576940935e-02,-3.557326826678116061e-01,1.653166402670258606e-01,-3.664584461401121374e-02,-1.855018704609351365e-02
-5.999999999999999778e-02,2.999356315632393244e-01,1.380056217425983389e-01,1.149597938827066901e-01,-5.211437944723510407e-01,3.579195456617656479e-02,-3.556879204811039252e-02,-2.056351582019252944e-02
-9.200000000000000400e-01,3.018888169403387001e-01,-3.066466560448889989e-01,1.040603950555767238e-01,-6.823977490203158025e-01,-1.298157740949641425e-01,-3.719359105545147481e-02,-2.343006327112140408e-02
5.999999999999999778e-02,3.030801441978349109e-01,-2.890175402037779007e-01,1.128873986857793082e-01,-6.459013062459417753e-01,-2.491400837980818905e-01,-3.157636067704866489e-02,-2.316155506891448557e-02
