Original Signal,Approximation,D 1,D 2,D 3,D 4,D 5,D 6,D 7
-9.799999999999999822e-01,-1.151332651121168560e-01,9.807368354874358707e-02,2.666541728052718163e-01,-8.555434614516845837e-01,-5.360062629907836884e-01,-1.501343184150161214e-02,-1.459887287124150834e-01,-7.722491351710397689e-02
-1.510000000000000009e+00,-1.086947289546106449e-01,-9.622595264191646791e-02,3.502066453623978171e-01,-1.082460220605337531e+00,-6.089396269597360245e-01,-3.304658131269563870e-02,-1.457064997717114063e-01,-7.218673255162111335e-02
-1.620000000000000107e+00,-1.023674083768784798e-01,-1.736297632095821220e-01,4.468764952124584244e-01,-9.406006317546761197e-01,-5.260195434827286132e-01,-4.227741776276117136e-02,-1.596502033707033752e-01,-7.444840913219849532e-02
-1.560000000000000053e+00,-9.746547122432788757e-02,-9.648874705820464914e-02,2.987803751731760715e-01,-5.375886563023363207e-01,-3.492670159329214208e-01,-1.707742191297625944e-02,-1.869254403931946695e-01,-8.278059084023611791e-02
-9.599999999999999645e-01,-9.362587574357777997e-02,-1.999695091717378359e-01,-5.531367923688690347e-02,-3.349264613538577295e-02,-1.391009278335332278e-01,3.842456038121752626e-02,-2.201810560690654617e-01,-9.264251251248099839e-02
-1.100000000000000006e-01,-9.190540532408862651e-02,-1.347900172474265634e-01,-3.395708009202429989e-01,4.431011529624016565e-01,4.009048730836956009e-02,1.258281250677582563e-01,-2.478879204774454559e-01,-9.876413732240163501e-02
4.500000000000000111e-01,-9.303464989423794462e-02,7.616025403784436321e-02,-5.204613854409627649e-01,8.180257891530617886e-01,1.614719769988646469e-01,2.398519114431743315e-01,-2.593168948395245255e-01,-9.816799874575225793e-02
8.100000000000000533e-01,-9.666775000408718566e-02,9.483811196359367979e-02,-6.187254053561723754e-01,1.022010930089887637e+00,2.078696784303320499e-01,3.503263013579260843e-01,-2.499379357306751315e-01,-8.821340281223594149e-02
9.300000000000000488e-01,-1.015564710480219152e-01,1.002627944162882700e-01,-4.545319397786860560e-01,9.986062977225200754e-01,1.941392708626071273e-01,4.325942012962852301e-01,-2.262850744611609177e-01,-7.161712403060245535e-02
9.300000000000000488e-01,-1.045377745623695537e-01,6.294228634059945149e-02,-9.220070291592871725e-02,7.112666616326965840e-01,9.910971796639360398e-02,4.600763304385026564e-01,-1.966695652398633143e-01,-5.309876637881618539e-02
8.100000000000000533e-01,-1.044659646031715350e-01,5.196152422706623586e-02,1.866557836728163777e-01,1.755267652337102469e-01,-7.049657715205107089e-02,4.170470830372089432e-01,-1.720640864144995785e-01,-3.419580760834250999e-02
3.800000000000000044e-01,-1.005805061705330739e-01,1.168477309068271519e-01,2.936425344948532246e-01,-4.351535918053357488e-01,-2.520286626718879486e-01,3.363102594164221748e-01,-1.494915473338655765e-01,-1.682095425861588125e-02
-1.700000000000000122e-01,-9.382503458468029189e-02,6.934773090682710972e-02,2.973717088718589308e-01,-9.183195271946195115e-01,-3.750208161982063748e-01,2.545077157825159642e-01,-1.312881466419320020e-01,-2.214757594055441481e-03
-9.300000000000000488e-01,-8.624498209672101789e-02,8.269709581221616757e-02,3.035724349188049231e-01,-1.150453539171146566e+00,-3.614352551610207076e-01,1.958376638511681311e-01,-1.257566671486034515e-01,4.626824478063010920e-03
-1.389999999999999902e+00,-7.861317307284104716e-02,-8.323557158514982568e-02,3.454906970323380899e-01,-1.051016267534317761e+00,-2.079845972931153864e-01,1.642786991517796724e-01,-1.377850584075650531e-01,3.494667938078593883e-03
-1.239999999999999991e+00,-7.203981683232570099e-02,-2.357707793609596925e-01,3.591854112397631082e-01,-7.129554998397029664e-01,1.642692821838340200e-02,1.621759988040906153e-01,-1.654925796145904904e-01,-5.195136509849339335e-03
1.000000000000000021e-02,-6.699168854933743034e-02,-4.314758601178474984e-01,2.413645409264683073e-01,-2.696218987204174744e-01,2.332388486919478587e-01,1.802024493567236652e-01,-1.994094743189048224e-01,-1.710305409003603366e-02
4.500000000000000111e-01,-6.437149081513711402e-02,1.759631582256281357e-01,-1.734590732292234927e-01,2.143071827395858497e-01,4.006650822616945051e-01,2.077238029727999369e-01,-2.283592674851769588e-01,-2.518908372751097260e-02
9.499999999999999556e-01,-6.455780630841302659e-02,5.362976320958226517e-02,-7.243275372349757824e-01,6.406774117825817516e-01,4.891058991249283006e-01,2.423285236728935921e-01,-2.470708194308291472e-01,-2.654711850031826054e-02
1.120000000000000107e+00,-6.692182367854748737e-02,1.072067147554495725e-01,-7.844228634059945415e-01,9.352710991546180352e-01,4.877100997560059881e-01,2.615864685240426035e-01,-2.555334833558478014e-01,-1.837536872263074994e-02
1.120000000000000107e+00,-7.041929858863862912e-02,8.825317547305489008e-02,-3.151048757212003837e-01,1.034565655177790644e+00,3.915483348209001790e-01,2.520920611203055772e-01,-2.486897706460366453e-01,-2.917670959246464191e-03
1.159999999999999920e+00,-7.294096437825357826e-02,1.895825622994284920e-03,8.968384663425285619e-02,8.230767106348536588e-01,1.931433527220513258e-01,1.912503128154565135e-01,-2.291606326205372079e-01,1.526602957145189315e-02
6.999999999999999556e-01,-7.288356682687729959e-02,1.670929214352102621e-01,2.609077567779669593e-01,3.110430414977836677e-01,-7.544877530825021272e-02,8.090158288699011990e-02,-1.983308055040520768e-01,3.395177217398226421e-02
2.899999999999999800e-01,-6.963377588519650829e-02,2.867785792574928383e-02,2.960379747492243308e-01,-2.934218152077894270e-01,-3.470464650129528872e-01,-3.780114899060244005e-02,-1.592137391444569672e-01,5.046674594885298959e-02
-5.999999999999999778e-01,-6.320055892842764422e-02,1.593477309068271341e-01,2.921609785130562242e-01,-8.275938472132412516e-01,-5.434315907070259577e-01,-1.370241098898863086e-01,-1.141903170325540284e-01,6.283642658945023940e-02
-1.239999999999999991e+00,-5.578896079868264635e-02,-4.145353928239470243e-02,3.387382922965295196e-01,-1.047465534918750496e+00,-6.182423097950200397e-01,-1.895746016257285060e-01,-7.372628835917259538e-02,6.927999440242582629e-02
-1.389999999999999902e+00,-4.913601062745880099e-02,-1.902146997001211703e-01,3.930055108158114208e-01,-8.881272823156339813e-01,-5.436085685560817504e-01,-1.881583917821109952e-01,-4.800657491690304979e-02,6.784510938661456048e-02
-1.669999999999999929e+00,-4.404506769911045727e-02,-4.422863405993959773e-04,3.176529704373675100e-01,-5.302533739401206203e-01,-3.585157441997776084e-01,-1.519968428633136082e-01,-4.110132241828182154e-02,5.797297315128956130e-02
-1.030000000000000027e+00,-4.015354903157695998e-02,-3.022900172474265457e-01,4.026161517940129997e-02,-3.697366356119433095e-02,-1.326659652853892368e-01,-9.771282434864041189e-02,-5.154709628140421995e-02,4.465926052184372025e-02
-1.300000000000000044e-01,-3.822603587689074600e-02,-1.729774941164094471e-01,-2.173284467583257995e-01,4.048461508064734593e-01,6.363442213962741678e-02,-3.825365795128215368e-02,-6.850522324894701975e-02,3.753761653495887862e-02
2.500000000000000000e-01,-3.873424020620742925e-02,1.537916512459884810e-01,-4.517759048081478879e-01,7.661566535879716922e-01,1.806481982941644526e-01,1.819980141628189940e-02,-8.351135008889415401e-02,3.884203170882230549e-02
4.199999999999999845e-01,-4.218106624932211474e-02,1.192996361906600300e-01,-6.884605684416816862e-01,1.008879918250366492e+00,2.423832749117545704e-01,5.488372595379896468e-02,-8.972126450300110800e-02,5.057521978401977730e-02
5.500000000000000444e-01,-4.680585317458044181e-02,3.287658773652740729e-02,-5.101252697135369996e-01,1.012415326457909881e+00,2.299252768576525718e-01,6.276153021509003893e-02,-8.714360759080551355e-02,6.899295267969433876e-02
5.600000000000000533e-01,-4.978799042953604981e-02,4.464101615137755497e-02,-3.128123843449143182e-02,8.090460281046134572e-01,1.405513592890288432e-01,3.800630731366748394e-02,-7.350609104251072667e-02,8.805855759044622921e-02
4.299999999999999933e-01,-4.988715145429156728e-02,5.879165124598850767e-02,2.172835737772479403e-01,3.095494618369450945e-01,-1.917450542537380009e-02,-2.663415519060881309e-02,-5.327144418257830083e-02,1.044334035685775264e-01
-1.100000000000000006e-01,-4.599461150871784337e-02,1.528284930203602787e-01,2.301513595698228831e-01,-2.948610619144361733e-01,-1.981351555623662442e-01,-1.141784563648608752e-01,-2.853810952970756154e-02,1.145443559466750166e-01
-5.500000000000000444e-01,-4.050964033830294075e-02,3.366968793294011775e-03,2.360367955123373329e-01,-7.762826969857561377e-01,-3.229595898682056099e-01,-1.928458119732801013e-01,-1.652846609813685141e-04,1.215479752641663719e-01
-9.599999999999999645e-01,-3.450475443467412862e-02,-1.939582562299424495e-02,3.056553751731759250e-01,-1.063623225250666771e+00,-3.241203338136997569e-01,-2.252365915142400810e-01,2.935208754305557166e-02,1.225620975458498324e-01
-1.469999999999999973e+00,-2.927014848235372918e-02,3.140544456622773595e-02,3.199001572019187223e-01,-9.919027353091081078e-01,-1.640558318086836609e-01,-2.034728832143818389e-01,5.396816297420270470e-02,1.168241950446121391e-01
-1.560000000000000053e+00,-2.517606855658009735e-02,-1.342820323027549279e-01,2.091573945403610302e-01,-6.726066339933558513e-01,5.210298909787502986e-02,-1.545122419183257712e-01,6.647627137753818471e-02,1.046521127246960725e-01
-6.999999999999999556e-01,-2.262423389873439994e-02,-3.628637007961702521e-01,1.231277901044315337e-01,-2.721583435606573786e-01,2.785946331997478098e-01,-9.624883625966132450e-02,6.907189937119682932e-02,9.001637575457649421e-02
-2.300000000000000100e-01,-2.282371047950627549e-02,4.625644347017865421e-02,-5.081887407712676330e-02,1.703528274402437703e-01,4.730421830229827318e-01,-4.478434100686341790e-02,6.598375813414761315e-02,8.209490455806381370e-02
2.000000000000000111e-01,-2.515791675865841279e-02,4.934773090682711971e-02,-4.580411502222789810e-01,5.306718315737185554e-01,5.922016802753935494e-01,-5.227401989118193176e-03,6.700805472592386014e-02,8.324859676959134314e-02
4.099999999999999756e-01,-3.011991986898854973e-02,7.879165124598852543e-02,-6.393203461585679204e-01,7.561913584866527538e-01,6.207331232052885062e-01,1.614140107343780411e-02,7.257460625080887351e-02,9.564846338594872044e-02
4.099999999999999756e-01,-3.603784937938722677e-02,9.184773090682712970e-02,-3.617538999482666773e-01,8.451530311006634211e-01,5.543432260908565112e-01,4.514875446485794308e-03,8.198588821363460288e-02,1.142030131260287351e-01
3.800000000000000044e-01,-4.055237550086635001e-02,2.946152422706629914e-02,-2.430930139592793471e-02,6.908285315349728117e-01,3.945110936982802463e-01,-5.204540542358769561e-02,9.700961678207969952e-02,1.336147623070770285e-01
7.000000000000000666e-02,-4.253747538279731288e-02,9.836696879329398513e-02,1.758124306069482612e-01,3.020816926067659836e-01,1.387946285114668443e-01,-1.504616573827238513e-01,1.213203612342009796e-01,1.527895391045124285e-01
-2.800000000000000266e-01,-4.113684205134918864e-02,3.928203230275510716e-02,2.635784467583257573e-01,-1.701461637472492239e-01,-1.247731474772927202e-01,-2.511401449457278945e-01,1.502930553040683903e-01,1.688321268262099883e-01
-1.090000000000000080e+00,-3.763583854605215273e-02,1.607531754730548990e-01,2.617379069279064385e-01,-6.258779056482695058e-01,-3.343449024638359690e-01,-3.312664837255654415e-01,1.824143049626683333e-01,1.798586927042213901e-01
-2.049999999999999822e+00,-3.376263803737619001e-02,9.331887407712680105e-02,2.616317363147328545e-01,-8.605617811962940067e-01,-4.453228024479981562e-01,-3.714585891894687797e-01,2.142933695003410577e-01,1.848640118084312334e-01
-2.160000000000000142e+00,-2.981500562031805246e-02,-2.765544456622764935e-01,3.549882922965297283e-01,-7.939625309636574313e-01,-4.196650952589855987e-01,-3.562990643566127380e-01,2.453014140819785582e-01,1.830953167780605129e-01
-1.949999999999999956e+00,-2.642722017689815711e-02,-1.870624306069481602e-01,4.273088003722186334e-01,-5.424598333832948427e-01,-2.898696837358255007e-01,-2.924809227575420056e-01,2.781893274391538662e-01,1.764859256274635690e-01
-2.999999999999999889e-01,-2.460856569887539397e-02,-5.210511776651529647e-01,1.825444413504201391e-01,-1.424232883828123464e-01,-1.139087650436830662e-01,-2.029696584280632488e-01,3.026044447434558249e-01,1.663441305585826313e-01
2.899999999999999800e-01,-2.474011919709916824e-02,2.302275866404783211e-01,-3.798997255712610599e-01,2.776856935011425276e-01,4.316458009350399028e-02,-1.131357574286258605e-01,3.127854667537074418e-01,1.574454832601883958e-01
8.399999999999999689e-01,-2.662624646222958719e-02,1.106569860407205924e-01,-9.210626540584506694e-01,6.688031777194074490e-01,1.440962910382654338e-01,-3.033744357309587150e-02,3.070124487493542387e-01,1.512478495083773578e-01
1.070000000000000062e+00,-3.094504929861019438e-02,1.129422863405994404e-01,-9.092609753695883867e-01,9.467410235910844740e-01,1.950725909975471462e-01,3.651980978827217006e-02,2.899939720952892097e-01,1.505078246779910089e-01
1.070000000000000062e+00,-3.752017308316520777e-02,1.078284930203603498e-01,-3.076453477303021100e-01,9.760661889333582808e-01,1.862940528309301180e-01,7.665638426366888636e-02,2.665882790390637358e-01,1.569149016310021627e-01
1.060000000000000053e+00,-4.213138813508721103e-02,2.446152422706626695e-02,1.942871808809605028e-01,6.989401417174868625e-01,1.186974619096270306e-01,8.242399014982512706e-02,2.416665617437711577e-01,1.635490225693586042e-01
6.600000000000000311e-01,-4.354138513608308420e-02,1.341025403784438241e-01,3.625086862888662331e-01,5.345507213838035510e-02,-3.765923191765413458e-04,4.650067728646778420e-02,2.196870185560810262e-01,1.679820105893218285e-01
2.099999999999999922e-01,-4.127526081151317722e-02,5.276279441628822786e-02,3.822114317029974284e-01,-6.511796402000078476e-01,-1.430966125927257693e-01,-8.632358274095856820e-03,2.055204556779378355e-01,1.679001120738669306e-01
-5.999999999999999778e-01,-3.607341670837689585e-02,1.275176038879049512e-01,3.412995899286254686e-01,-1.182943323844381611e+00,-2.536800752549273619e-01,-5.037039778889585567e-02,2.067763608159832733e-01,1.640982967958877770e-01
-1.560000000000000053e+00,-3.014567778879484461e-02,8.416823898251601932e-02,3.350271534380865335e-01,-1.351160191298632629e+00,-2.704259242897328885e-01,-4.840009262437477977e-02,2.236569959876516522e-01,1.552442480790724721e-01
-1.429999999999999938e+00,-2.412444301099225807e-02,-3.585159698893430891e-01,3.972967766931766453e-01,-1.041928648847011640e+00,-1.456310546911992743e-01,6.624422141091632771e-03,2.509052390631546503e-01,1.401108740285615384e-01
-5.899999999999999689e-01,-1.868007093655005280e-02,-3.422114317029972819e-01,4.174165818529367300e-01,-5.448733380700001572e-01,3.350272676752980017e-02,8.242524586455600433e-02,2.778303743660041625e-01,1.204096530870557846e-01
7.000000000000000666e-02,-1.412959292343432538e-02,-3.498366001438102391e-03,3.414183315065855151e-02,4.997661350683098302e-02,1.982152132160488467e-01,1.689871230566711291e-01,2.976266418593372931e-01,9.998884676768257651e-02
5.300000000000000266e-01,-1.117755520680035336e-02,8.477241335952162560e-02,-6.319998380828792950e-01,5.788068917484510134e-01,2.951561957866782882e-01,2.539846207988701865e-01,3.032617257351714057e-01,8.403255192734634949e-02
9.799999999999999822e-01,-1.060346913241137085e-02,2.171633369868303243e-02,-8.315338203597677502e-01,9.486140995837213374e-01,2.854613356203309360e-01,3.228024691299780091e-01,2.945782641961545711e-01,7.718232773216752995e-02
1.260000000000000009e+00,-1.245611383213878626e-02,5.897114317029972241e-02,-4.765739763932977935e-01,1.175948860738211366e+00,2.196290615919919698e-01,3.601157715837558504e-01,2.739134156482773141e-01,8.029243475276388875e-02
1.449999999999999956e+00,-1.498495163278686787e-02,4.629165124598855208e-02,-1.098084843966469909e-01,1.076995663509406675e+00,1.010185401147754292e-01,3.614768250743018996e-01,2.438524091047558073e-01,8.806302445171268478e-02
1.290000000000000036e+00,-1.684605707623682697e-02,1.277627944162881279e-01,7.389137838898354738e-02,6.751415257935942105e-01,-6.982975126504617491e-02,3.208343207199562119e-01,2.051117954707000202e-01,9.582228067818912565e-02
9.899999999999999911e-01,-1.653784986085025943e-02,7.983811196359369422e-02,1.724110016440735249e-01,5.605984769933806955e-02,-3.196156919724279510e-01,2.312694783769576046e-01,1.620864486099204138e-01,1.007228011888741948e-01
6.500000000000000222e-01,-1.281182519462988750e-02,2.647114317029963804e-02,2.621850258711396764e-01,-6.067012886050371367e-01,-5.605261223008427551e-01,1.266760700754879232e-01,1.236705000815720851e-01,1.006481918966892625e-01
2.000000000000000042e-02,-6.781897841953911377e-03,1.026970958122161992e-01,3.281970264191644837e-01,-1.014757968467494109e+00,-6.957336174360979619e-01,3.467363400542938789e-02,9.497540123213145391e-02,9.574185611027392906e-02
-6.800000000000000488e-01,2.089804536763578691e-04,5.044228634059948202e-02,3.093632922965297016e-01,-1.076234120558810181e+00,-6.726142446298399857e-01,-2.287003732711202775e-02,8.192814684174040685e-02,8.500682289866520747e-02
-2.299999999999999822e+00,7.272920983319525190e-03,3.205912874366484977e-01,2.539806927204812936e-01,-8.547126504368307565e-01,-4.661735626650925224e-01,-2.635187424798202116e-02,8.206037252590912823e-02,6.698600878684117521e-02
-2.779999999999999805e+00,1.437309048193038605e-02,-3.051313972081439729e-01,3.148164230792840357e-01,-4.557311706131735862e-01,-1.978283538126201224e-01,9.074150053161769702e-03,8.821033503108885454e-02,4.344266037275974768e-02
-8.399999999999999689e-01,2.100137936038435488e-02,-9.307626093681502510e-01,5.602242492503026750e-01,-5.428958376334952485e-02,5.448579243257672955e-02,6.614551552168024262e-02,9.335467469291609810e-02,1.875632889330805519e-02
2.000000000000000042e-02,2.530538095710581706e-02,1.473814897322129891e-01,3.279314418984446422e-01,3.241309626304851310e-01,2.344286079321887262e-01,1.240772376126087900e-01,8.913058887850966450e-02,1.277118290888390462e-03
6.199999999999999956e-01,2.664214990868911045e-02,1.876185102677868644e-01,-8.015374737255147597e-01,7.152458041489296869e-01,3.572027248871894045e-01,1.714026045652716768e-01,7.046646875514404884e-02,-7.234621574448069081e-03
