Original Signal,Approximation,D 1,D 2
7.500000000000000000e-01,8.631608254984197703e-01,9.922965807955752560e-02,-6.853645293202073607e-02
1.060000000000000053e+00,4.188835964093908792e-01,-2.003502671638746416e-02,7.914040276356855419e-02
1.110000000000000098e+00,-1.709752808071109131e-01,-1.087450520771824358e-01,6.186838043692825806e-02
1.080000000000000071e+00,-7.313222651150050879e-01,1.468096219302593430e-01,-2.019473369744122920e-02
7.600000000000000089e-01,-1.107317735341187825e+00,-1.038969621541728783e-01,7.910587325512795712e-03
2.600000000000000089e-01,-1.205340106205803563e+00,7.568947581467992680e-02,2.636099558103464913e-02
-3.400000000000000244e-01,-1.009593494866130037e+00,-5.919279384854854442e-02,-9.656699068271377973e-02
-1.149999999999999911e+00,-5.787251540676686679e-01,9.963335398053895647e-03,-1.474930968809715914e-01
-1.600000000000000089e+00,-2.555930215330645683e-02,2.116944553925302619e-02,5.828033161599565498e-02
-1.219999999999999973e+00,5.108018983750137743e-01,-3.452335096753684037e-05,2.479129129299442180e-01
-5.200000000000000178e-01,8.974268921693959733e-01,2.359448954097581944e-02,1.076209375186337053e-01
2.200000000000000011e-01,1.037391114159807559e+00,-1.305428127269322724e-01,-1.738221365866837176e-01
6.400000000000000133e-01,8.938792855041066687e-01,1.656800837036671858e-01,-2.222910560568912564e-01
1.100000000000000089e+00,5.010121020880984322e-01,-2.057496334769379209e-02,-3.447726629864690528e-02
1.320000000000000062e+00,-4.231245775748206095e-02,-1.306939517584547183e-01,1.457916347278941094e-01
1.260000000000000009e+00,-5.967159825579775312e-01,7.819474202744637614e-02,1.901520427531090407e-01
1.060000000000000053e+00,-1.019338839801196217e+00,9.179509110179613629e-02,8.064337703338660124e-02
5.600000000000000533e-01,-1.202943367136040109e+00,-1.264298185051196954e-01,-1.279799535041377667e-01
1.199999999999999956e-01,-1.102452347742401306e+00,3.153779315952558930e-04,-2.332383488538934124e-01
-6.999999999999999556e-01,-7.454268706492961361e-01,8.197977804304729110e-02,-9.706024641711895329e-02
-1.350000000000000089e+00,-2.201399204550137656e-01,-3.457792256985089963e-02,1.101303321354982073e-01
-9.899999999999999911e-01,3.470901858121611117e-01,-6.907287991541230000e-03,1.745984829837019248e-01
-5.899999999999999689e-01,8.220441569251157876e-01,-4.584098558863195644e-02,1.368075637659274535e-01
3.300000000000000155e-01,1.090948140012664602e+00,6.639137823459302645e-02,5.873337527197405872e-02
9.100000000000000311e-01,1.083186387328441969e+00,4.419309074127233949e-02,-1.297564817149288174e-01
1.209999999999999964e+00,7.889656540582031807e-01,-1.541803189955647801e-01,-3.055484415963276024e-01
1.149999999999999911e+00,2.666791889727553877e-01,9.661638908789255131e-02,-1.630581746068682225e-01
1.120000000000000107e+00,-3.616445014070626129e-01,4.492437227690741774e-02,2.214718030435143814e-01
9.799999999999999822e-01,-9.325207736789791202e-01,-6.640267802351935977e-02,3.605872044190677195e-01
4.000000000000000222e-01,-1.281522475641113212e+00,-2.849225290176679581e-02,7.409001500863712786e-02
-3.699999999999999956e-01,-1.292065346541118709e+00,6.389837119442803859e-02,-2.564811327435685961e-01
-1.600000000000000089e+00,-9.388973687800146184e-01,-7.018551689653060831e-03,-2.614960508900502356e-01
-1.600000000000000089e+00,-3.062697145531655396e-01,-7.968194134993760586e-03,6.317615218029992014e-03
-1.760000000000000009e+00,4.286132824868173485e-01,-4.842257879725689329e-02,2.538584672915783491e-01
-2.000000000000000111e-01,1.046303208063712020e+00,4.188313368911713436e-02,2.296442606715300983e-01
2.700000000000000178e-01,1.354510806418772972e+00,5.614300156354770643e-02,-8.518746393465870259e-02
7.099999999999999645e-01,1.252304703579903311e+00,-8.419972788300242317e-02,-3.610347289537216287e-01
1.050000000000000044e+00,7.650115903822630736e-01,-1.885959762905702400e-02,-2.118229368310083072e-01
1.120000000000000107e+00,3.725622185780241846e-02,8.821743302589377111e-02,2.423790517211414364e-01
1.120000000000000107e+00,-7.138531979991138421e-01,-2.070200773642909969e-02,4.285949051457096370e-01
6.300000000000000044e-01,-1.266723387688618141e+00,-2.924460899800625235e-02,9.820621366599376068e-02
2.999999999999999889e-01,-1.463381361209438403e+00,-3.968459365143105905e-02,-3.229007633714802150e-01
-2.800000000000000266e-01,-1.255013263533970802e+00,8.822793535922500430e-02,-3.466232967960115596e-01
-8.900000000000000133e-01,-7.135872267690465121e-01,-1.430503312387325365e-02,-2.078589708217852203e-02
-1.129999999999999893e+00,-7.437107096223274233e-03,-4.682988584647464203e-02,2.691584692649038324e-01
-1.129999999999999893e+00,6.501312696129188939e-01,8.141584826629008620e-03,2.770516308484369805e-01
-2.099999999999999922e-01,1.062238055368279310e+00,-1.610993910934833604e-04,2.988441456761583084e-02
4.000000000000000222e-01,1.104259002776422527e+00,8.247484290618047054e-02,-2.503099285534542418e-01
7.900000000000000355e-01,7.590654408798652719e-01,-1.076583815004234640e-01,-2.849344222062843435e-01
1.129999999999999893e+00,1.206039258104242839e-01,-1.131956618585190123e-02,-1.550241916125752982e-02
1.120000000000000107e+00,-6.322571604005284840e-01,1.452361975547833417e-01,2.712296291239539303e-01
1.100000000000000089e+00,-1.288950381135957501e+00,-1.533971407591347147e-01,2.700574165960483719e-01
7.500000000000000000e-01,-1.666050290538988232e+00,7.215104362991245357e-02,1.425642138251804157e-02
2.200000000000000011e-01,-1.660225740155811147e+00,-1.548202624136407052e-02,-2.285395204114829271e-01
-4.199999999999999845e-01,-1.274667181329454779e+00,2.180528639655153478e-02,-2.615495715777755859e-01
-2.220000000000000195e+00,-6.139926583801204041e-01,-3.781824129481167751e-02,-7.121048419142543551e-02
-2.490000000000000213e+00,1.493500744785913048e-01,2.317211121835030530e-02,1.840335606617571340e-01
-1.550000000000000044e+00,8.259345306219052496e-01,-1.702801328753923487e-03,2.620683923052024022e-01
-1.020000000000000018e+00,1.259124287769164852e+00,-1.795871201313935586e-02,8.274457123609477160e-02
3.300000000000000155e-01,1.361896390173113813e+00,5.789047332757753239e-02,-1.470280531437014315e-01
7.399999999999999911e-01,1.131298539150078275e+00,-1.040989325544187660e-01,-1.915943055799166905e-01
8.699999999999999956e-01,6.403320183614685801e-01,1.507637476147479783e-01,-6.473957889242555608e-02
9.399999999999999467e-01,1.530287663330900071e-02,-2.470888654706313026e-01,7.178446375993344231e-02
8.900000000000000133e-01,-5.949405766022890507e-01,3.543274785477893429e-01,1.304394159390451224e-01
7.800000000000000266e-01,-1.051237212583209457e+00,-2.900318185002356275e-01,9.271047189537098832e-02
-8.000000000000000167e-02,-1.252286326079927958e+00,5.629064611218585062e-02,-4.194708009805125232e-02
-8.499999999999999778e-01,-1.157755729660267408e+00,8.430455291053035038e-02,-1.675229848185204873e-01
-1.350000000000000089e+00,-7.986185402518034548e-01,-2.898187955911865621e-02,-1.089570493445210925e-01
-1.600000000000000089e+00,-2.743855816198952913e-01,-5.403572819177038418e-03,1.113386816207235647e-01
-1.389999999999999902e+00,2.669918581351001241e-01,-8.363809644695212320e-02,2.211275525690591381e-01
-4.000000000000000222e-01,6.660109451221852828e-01,1.153136323246929662e-01,6.368610370194469072e-02
4.199999999999999845e-01,7.945459014970499556e-01,-2.521899681785261249e-02,-1.642751900772267404e-01
9.200000000000000400e-01,5.961068349889280249e-01,-3.094764796093450732e-02,-2.027652497193251080e-01
1.229999999999999982e+00,1.071631035615633748e-01,1.010515274965191786e-02,-6.023102345798846124e-02
1.360000000000000098e+00,-5.478697712066599168e-01,-4.771986572307516938e-02,1.060367075486516181e-01
1.350000000000000089e+00,-1.188969765342295037e+00,1.490144801095676097e-01,2.045431014745880127e-01
1.139999999999999902e+00,-1.632837335521614586e+00,-1.394922879128947524e-01,1.605206392380260638e-01
6.099999999999999867e-01,-1.746108262912994036e+00,-1.338091751453937897e-02,-6.224404761611494752e-02
4.000000000000000083e-02,-1.483890709640276029e+00,1.103053761768443275e-01,-2.744150200720629762e-01
-6.400000000000000133e-01,-9.002500366635491913e-01,-3.816295534068300799e-02,-2.079413862802578228e-01
-8.900000000000000133e-01,-1.310946279165285944e-01,-3.125651230614320125e-02,8.108601631477165006e-02
-7.399999999999999911e-01,6.451643928477326373e-01,-6.178210002265699385e-02,2.637394894199678874e-01
-5.400000000000000355e-01,1.254789945721013877e+00,1.225398975207288021e-01,1.848784132921866552e-01
2.300000000000000100e-01,1.570462632362522370e+00,8.546668337377207048e-02,-2.936125773170992354e-02
7.800000000000000266e-01,1.539528733579312858e+00,-3.559341607462928048e-01,-2.092741664565375137e-01
1.169999999999999929e+00,1.191059902224477440e+00,2.884392051961240377e-01,-2.247013891118694873e-01
1.090000000000000080e+00,6.276753227050201334e-01,7.790382348780756916e-02,-1.564538621650574113e-02
9.699999999999999734e-01,-3.385192688657281458e-04,-3.264093931687819250e-01,2.388040135085784388e-01
8.299999999999999600e-01,-5.296079296955037430e-01,2.721327244916925681e-01,2.286567444764693591e-01
3.499999999999999778e-01,-8.220460543258479857e-01,-9.154031446631284707e-02,-4.647196097654070907e-02
-4.199999999999999845e-01,-8.016907039092927567e-01,-1.182715908010217865e-02,-2.358181965151027459e-01
-2.120000000000000107e+00,-4.758390195008230794e-01,9.252348989437967838e-03,-1.380362230332327356e-01
-1.510000000000000009e+00,6.156381463741966015e-02,1.015313041330283793e-02,7.368618915933773661e-02
-1.179999999999999938e+00,6.533202462688023626e-01,4.657359997031718102e-02,1.739025051088601281e-01
-4.699999999999999734e-01,1.122087101722937241e+00,-1.310956106640100982e-01,1.164590060585206227e-01
5.699999999999999512e-01,1.321669594173995543e+00,9.260546570018003687e-02,-5.063853857026719141e-02
1.159999999999999920e+00,1.182192912333698942e+00,5.503603224447042169e-02,-2.066585438454107970e-01
1.459999999999999964e+00,7.318137149515167028e-01,-9.440115652527447665e-02,-1.564844549051460365e-01
1.439999999999999947e+00,8.912496036707752423e-02,-3.714765575536356501e-02,1.114528885416261328e-01
1.459999999999999964e+00,-5.712229317965332731e-01,1.336843134821635304e-01,2.823919969551126896e-01
1.239999999999999991e+00,-1.070103769675115224e+00,-6.195086521490127118e-02,1.145059731080904641e-01
5.500000000000000444e-01,-1.273782520037259669e+00,-4.079134126825793849e-02,-1.793481674267639048e-01
-2.999999999999999889e-01,-1.129750083904078606e+00,3.839629558533974585e-02,-2.407075065661071489e-01
-1.350000000000000089e+00,-6.772306143678925583e-01,5.927352112994409283e-03,-6.504710976728521332e-02
-1.179999999999999938e+00,-3.359657186425387548e-02,-1.101509381704631439e-02,1.024229686353473889e-01
-1.550000000000000044e+00,6.392690840270177643e-01,-5.504176711793600137e-04,1.595302551962455295e-01
-2.700000000000000178e-01,1.175910654634211960e+00,-6.989160627782228449e-03,1.374453841675414290e-01
4.099999999999999756e-01,1.448493663962463263e+00,2.395108335396625709e-02,1.201039098483571051e-02
7.900000000000000355e-01,1.395971586039211676e+00,-5.427048955267538971e-02,-1.786018094692460034e-01
1.020000000000000018e+00,1.036982521060532347e+00,6.504187581587467237e-02,-2.232851012980499594e-01
1.250000000000000000e+00,4.664351405274312357e-01,1.029214752253798659e-02,-1.520225836161726886e-02
1.250000000000000000e+00,-1.686112113352866149e-01,-1.077239263456904461e-01,2.242418043128397154e-01
8.599999999999999867e-01,-7.006488623450308761e-01,9.260957774333682113e-02,2.117300842236723157e-01
3.499999999999999778e-01,-9.856285772362722852e-01,-1.816849661729766363e-02,-3.461950626257168095e-02
-1.100000000000000006e-01,-9.391122018575053243e-01,3.873599226615068170e-02,-2.385556501924630535e-01
-5.400000000000000355e-01,-5.641276308445715149e-01,-7.693290056032668633e-02,-1.827730668070971509e-01
-1.649999999999999911e+00,4.396516481157526635e-02,-4.382241642006509848e-03,8.365332000262466761e-02
-1.310000000000000053e+00,7.175577255475655836e-01,5.680503369417663068e-02,2.905956628155609289e-01
-7.600000000000000089e-01,1.259341815000014630e+00,4.596208077115165186e-02,1.943714357512586755e-01
3.699999999999999956e-01,1.499852001913432709e+00,-3.660729601866025834e-02,-1.517963082901656047e-01
7.900000000000000355e-01,1.349332258072403867e+00,-2.727441244173826052e-01,-3.900335314837329315e-01
1.179999999999999938e+00,8.313581581672203624e-01,5.129816077004248909e-01,-2.154236147763849418e-01
1.250000000000000000e+00,8.155922468638701628e-02,-3.098794004688256165e-01,2.328875048561362404e-01
1.179999999999999938e+00,-6.897999855711325345e-01,-6.709770257306128804e-02,4.556225397283382716e-01
1.040000000000000036e+00,-1.260621375449064052e+00,1.632433929495431535e-01,1.802525345892456998e-01
3.599999999999999867e-01,-1.468334107025352164e+00,-1.851667880437195962e-02,-2.642427673463507154e-01
-2.099999999999999922e-01,-1.259976027308715052e+00,-3.567362222287409623e-02,-3.689486520172087780e-01
-1.310000000000000053e+00,-7.075139367044711580e-01,-4.493726674523024212e-02,-1.042711272668365163e-01
-1.649999999999999911e+00,1.889988433178456037e-02,7.097564604090036977e-02,1.466827650306977149e-01
-1.429999999999999938e+00,7.093447351515003163e-01,1.493167158449259027e-03,1.810167496997473202e-01
-1.000000000000000056e-01,1.179189974022944565e+00,-4.924720905806170140e-02,1.141060207631673096e-01
3.099999999999999978e-01,1.321578444087204263e+00,2.547501430956151600e-02,2.290766722392460070e-02
8.499999999999999778e-01,1.128607955538775354e+00,-3.266940301575648603e-02,-1.128414637424791228e-01
1.229999999999999982e+00,6.793252561055672656e-01,1.662989004774253488e-01,-1.693602662212894683e-01
1.199999999999999956e+00,1.074070985765307185e-01,-3.484390234313725632e-01,-1.282687855150397779e-02
1.179999999999999938e+00,-4.389509727844247977e-01,3.658357075532081004e-01,1.752242111321594131e-01
7.099999999999999645e-01,-8.306218311411145416e-01,-1.433243816126752446e-01,1.122787946477601939e-01
3.800000000000000044e-01,-9.775690687893870967e-01,-7.249793829195073924e-02,-1.226016059269472297e-01
-3.699999999999999956e-01,-8.427020209561751907e-01,4.034161641874333543e-02,-2.106613870218113083e-01
-1.949999999999999956e+00,-4.469104596891563252e-01,8.411439215288704641e-02,-5.823470555086728701e-02
-1.949999999999999956e+00,1.279836137536309315e-01,-2.576270407193299167e-02,1.728607797094895426e-01
-1.699999999999999956e+00,7.441430291963792021e-01,-9.819827690201624049e-02,3.038668299609373902e-01
-7.199999999999999734e-01,1.233336778889191132e+00,1.855161915578074083e-02,1.772390143419875219e-01
1.300000000000000044e-01,1.434381203569699448e+00,1.146649013500551512e-01,-2.209422867662029777e-01
5.999999999999999778e-01,1.248612580232343561e+00,1.474628475777231724e-02,-5.152880219218957114e-01
1.000000000000000000e+00,6.808436898492929990e-01,-2.620924466129551655e-01,-2.667097827453074332e-01
1.139999999999999902e+00,-1.438579053748146042e-01,2.661691873604146164e-01,3.324147040129681319e-01
1.100000000000000089e+00,-1.007461694804685060e+00,-8.497418401514472697e-02,5.877109058405856068e-01
8.699999999999999956e-01,-1.663727079014731380e+00,4.449492332330193950e-02,2.174348524172177999e-01
3.699999999999999956e-01,-1.917961419622533414e+00,-1.382247134929354138e-01,-3.234452872532714851e-01
-1.700000000000000122e-01,-1.694605848542110271e+00,1.254140425844006423e-01,-4.757467276941301781e-01
-1.129999999999999893e+00,-1.063215463111820247e+00,-2.254976246588547006e-03,-1.668048062463372283e-01
-2.220000000000000195e+00,-2.153318263256051579e-01,-4.104073637271946767e-02,2.360466729916627371e-01
-1.820000000000000062e+00,5.995459503789531963e-01,-4.143479663143292274e-03,3.415745493395079824e-01
-7.600000000000000089e-01,1.154238290056018856e+00,-2.973354725909367266e-02,1.086604064584517360e-01
4.199999999999999845e-01,1.308861598594340148e+00,1.469724131214522889e-01,-1.636817260072555846e-01
8.599999999999999867e-01,1.045749283278275543e+00,-1.614572777456877717e-01,-2.231210437021538262e-01
1.050000000000000044e+00,4.633388987390565372e-01,3.568529006143985466e-02,-9.186503878045269855e-02
1.199999999999999956e+00,-2.598349782828073828e-01,-1.554694455421242079e-03,9.336765192883844655e-02
1.169999999999999929e+00,-9.185336996595674375e-01,1.736994061913272880e-01,2.118638740133258758e-01
9.499999999999999556e-01,-1.336574802947807061e+00,-2.891506443625002087e-01,1.432700311541258154e-01
1.700000000000000122e-01,-1.408210144945313047e+00,1.274910328273417270e-01,-9.783428986853529019e-02
-5.400000000000000355e-01,-1.120404190867961169e+00,9.285464757962831606e-02,-2.600722899197164262e-01
-1.179999999999999938e+00,-5.504519511898570139e-01,-8.042474312977035411e-02,-1.408165789167058202e-01
-1.820000000000000062e+00,1.587366265888614791e-01,-2.001213293209129843e-02,1.169048085572000212e-01
-1.649999999999999911e+00,8.370538763748677225e-01,-6.697694143644322695e-02,2.206204526228829343e-01
-1.129999999999999893e+00,1.330936974500217307e+00,1.880966208104828397e-01,1.016122951643338435e-01
-7.000000000000000666e-02,1.539491974848518741e+00,-3.563625128453009466e-02,-6.881933002879496442e-02
8.199999999999999512e-01,1.433899806400779520e+00,-2.544233290553091220e-01,-1.262533316712783904e-01
1.060000000000000053e+00,1.057988312576853884e+00,3.059364277329791881e-01,-6.482178269651195368e-02
1.070000000000000062e+00,5.133174405722631395e-01,-1.335631594506207775e-01,1.164617924996645161e-02
1.040000000000000036e+00,-6.668712987975988771e-02,3.436635627776755270e-02,4.017944024377845258e-02
1.030000000000000027e+00,-5.427363968643367231e-01,-3.161122650389210087e-02,4.936665320797888057e-02
5.899999999999999689e-01,-7.996013894113236375e-01,-2.497246546859712216e-02,3.590615356879005987e-02
-4.400000000000000022e-01,-7.694777003587176534e-01,7.081614800559850320e-02,-5.522266424360518233e-02
-1.100000000000000089e+00,-4.524067140613933780e-01,-7.553281367272141750e-03,-1.291657378918799337e-01
-1.280000000000000027e+00,7.483371271968428107e-02,-2.337046700561679069e-02,1.522096046246025972e-02
-1.070000000000000062e+00,6.688670640247685872e-01,-4.091014341858219966e-02,2.622764038946164278e-01
-1.020000000000000018e+00,1.151009176161516656e+00,2.410242211014245513e-03,1.860270611393142759e-01
2.200000000000000011e-01,1.358494436674565042e+00,1.322030354790693640e-01,-2.420071675073637019e-01
9.599999999999999645e-01,1.199189228265113760e+00,-7.190589142599977668e-02,-4.368005062263884963e-01
1.300000000000000044e+00,6.884101232487374045e-01,-1.577358298227654887e-01,-6.945814311949988218e-02
1.389999999999999902e+00,-4.400450226209307036e-02,1.892393264379487461e-01,3.795838156412998932e-01
1.350000000000000089e+00,-7.906129845245652987e-01,-1.204759245161383767e-02,3.598533668853334810e-01
1.250000000000000000e+00,-1.327528873209807614e+00,-2.534275321226552372e-02,2.562366526151900643e-03
6.800000000000000488e-01,-1.488153439961166891e+00,-8.686050869787680095e-02,-2.568419131819537071e-01
-1.100000000000000006e-01,-1.214401980076436738e+00,7.019001907394339934e-02,-2.735097119258008691e-01
-8.499999999999999778e-01,-5.749269778250702956e-01,4.135000748282401800e-02,-1.058688423935462003e-01
-1.149999999999999911e+00,2.582894783656674020e-01,-3.848257643313749560e-02,1.604163216778398959e-01
-9.699999999999999734e-01,1.062185389023246440e+00,-1.829988448440634944e-03,3.069630027417408757e-01
1.000000000000000021e-02,1.627030577444792847e+00,-6.145632686153352370e-02,1.407299924707341165e-01
3.699999999999999956e-01,1.813027535726838391e+00,9.186938234615212029e-02,-1.770921777498385141e-01
8.199999999999999512e-01,1.584143613155267083e+00,9.788810242318094629e-03,-2.994845883827329525e-01
9.899999999999999911e-01,1.013659884148292445e+00,-8.755306650204119912e-02,-1.236344622994137304e-01
1.110000000000000098e+00,2.593163373836410712e-01,7.178124639697640308e-02,1.666430855119692689e-01
1.070000000000000062e+00,-4.785212451523291888e-01,-7.087642274218211580e-02,3.128077729307433552e-01
6.199999999999999956e-01,-1.012889288733307636e+00,7.013746398489527356e-02,1.502874849080473030e-01
2.899999999999999800e-01,-1.216034608188309329e+00,1.757899515863375547e-02,-1.930022074823373179e-01
-4.899999999999999911e-01,-1.051612048505061292e+00,-7.272795718923030783e-02,-3.292846043023654468e-01
-1.179999999999999938e+00,-5.792648080884152950e-01,9.166454756505157224e-04,-1.057325778334541611e-01
-2.250000000000000000e+00,6.712859398876069861e-02,2.524392594851154401e-02,1.604938475441734513e-01
-1.409999999999999920e+00,7.157766036880199856e-01,6.567369470717142332e-02,1.961279206223278115e-01
-7.199999999999999734e-01,1.204666136600252235e+00,-4.924492264876428188e-02,1.228675034935334809e-01
7.000000000000000666e-02,1.416995035958680704e+00,-1.132294906915315841e-01,5.408752249248108268e-02
4.199999999999999845e-01,1.306377060988019201e+00,1.197856586719670408e-01,-1.206776014514156503e-01
8.499999999999999778e-01,9.025101489754039363e-01,7.084777915808838922e-02,-3.044982342323820923e-01
8.699999999999999956e-01,3.033207637429037873e-01,-7.998222962966961003e-02,-1.601452593177935535e-01
8.100000000000000533e-01,-3.459315705235010974e-01,-1.778797547519244127e-01,2.410438283053089881e-01
6.500000000000000222e-01,-8.821907998353116787e-01,3.035831577264890280e-01,3.615107078893972092e-01
