rainfall,spi_1,spi_3,spi_6,spi_9,spi_12,spi_24,spi_48
0.0,-inf,,,,,,
21.09,0.3780687264750992,,,,,,
0.0,-inf,-1.5351596727853796,,,,,
0.0,-inf,-1.5351596727853796,,,,,
26.37,0.6558379648204608,-1.2045547214496537,,,,,
31.64,0.8989009933291283,0.15480372962805572,-0.917903734732891,,,,
36.91,1.117207413887063,1.200038380468031,0.09660693178032412,,,,
26.37,0.6558379648204608,1.200038380468031,0.22295138391083055,,,,
36.91,1.117207413887063,1.326156122606215,1.0181431386591575,0.18173837424614234,,,
36.91,1.117207413887063,1.326156122606215,1.7000017173350925,0.9186855302374595,,,
21.09,0.3780687264750992,1.1997948659005773,1.6078675575864694,0.9186855302374595,,,
5.27,-0.9715145150950047,0.32644820668998903,1.121188344458908,1.01696558429436,0.26720182313328616,,
0.0,-inf,-1.2051338284192095,0.34523175344318013,1.01696558429436,0.26720182313328616,,
5.27,-0.9715145150950047,-2.4449553402050856,-0.1681082133695404,0.6136756883036119,-0.04499609577789388,,
21.09,0.3780687264750992,-1.2051338284192095,-0.600418754571728,0.4014751732771742,0.36818570525680594,,
10.55,-0.3647883512279159,-0.6649505492134359,-1.4555127263882546,-0.16539270105560722,0.5661467052718919,,
0.0,-inf,-0.9188714957461486,-2.345636277304402,-0.7977002501897479,0.06057241628860782,,
0.0,-inf,-2.4438155656219953,-2.617177987798099,-1.8411737272793034,-0.5995293664478971,,
26.37,0.6558379648204608,-1.2045547214496537,-1.4551449321378187,-2.1876306559308722,-0.8349548891576636,,
5.27,-0.9715145150950047,-0.9188714957461486,-1.4551449321378187,-2.7662835174366665,-1.3343798536995897,,
5.27,-0.9715145150950047,-0.6649505492134359,-2.097242155315931,-2.7662835174366665,-2.170880704957792,,
21.09,0.3780687264750992,-0.9193805141926242,-1.655314844349005,-2.01102673855005,-2.640490845651653,,
31.64,0.8989009933291283,0.15446772727960706,-0.6001297119394681,-1.2175033146641852,-2.322897154304567,,
21.09,0.3780687264750992,0.6441514936227567,-0.0336355930530398,-1.2175033146641852,-1.8783712488051272,-1.11799298432608,
15.82,0.04985016444913255,0.4894781851866947,-0.30692219669962467,-1.0736143605020325,-1.4657192935655572,-0.8566440032668928,
21.09,0.3780687264750992,0.15446772727960706,0.09636404282848236,-0.535628662114219,-1.0796574302091286,-0.8566440032668928,
47.46,1.5012981783134816,0.9333679717585772,1.0179451316617305,0.5086237963775524,-0.48472997200518275,-0.11154885460014402,
15.82,0.04985016444913255,0.9333679717585772,0.9124411322173976,0.2925428720828665,-0.3721112047674022,0.12516021465434257,
0.0,-inf,0.3267653249659647,0.22271558982705478,0.18152567413423767,-0.3721112047674022,-0.27248616811246323,
21.09,0.3780687264750992,-0.6649505492134359,0.22271558982705478,0.5086237963775524,0.060572416288608655,-0.4360100413521064,
31.64,0.8989009933291283,-0.02829162177344894,0.5807064447701615,0.7171158415851997,0.16455365866940388,-0.5186977720185529,
36.91,1.117207413887063,1.0691019838562377,0.9124411322173976,0.8186324632036966,0.7586548041158989,-0.3539954764325416,
21.09,0.3780687264750992,1.0691019838562377,0.34523175344318013,0.8186324632036966,1.0384887561684593,-0.6022321802333565,
36.91,1.117207413887063,1.1997948659005773,0.8043322353775151,1.2090351446491754,1.3083068705526943,-0.6022321802333587,
0.0,-inf,0.15446772727960706,0.8043322353775151,0.8186324632036966,0.7586548041158989,-0.9430936896760241,
5.27,-0.9715145150950047,-0.43509269322164834,0.46441307505624296,-0.04742767436834512,0.46775529111204694,-0.9430936896760241,
26.37,0.6558379648204608,-0.9188714957461486,0.34523175344318013,0.18152567413423487,0.66303549710469,-0.5186977720185529,
21.09,0.3780687264750992,-0.02829162177344894,-0.03363559305304064,0.6136756883036119,0.66303549710469,-0.27248616811246323,
5.27,-0.9715145150950047,-0.02829162177344894,-0.4507618550249826,0.29254287208286595,-0.15242213379634742,-0.5186977720185529,
15.82,0.04985016444913255,-0.435092693221648,-1.0881577918088132,-0.04742767436834512,-0.15242213379634825,-0.4360100413521064,
21.09,0.3780687264750992,-0.435092693221648,-0.4507618550249826,-0.40944845966824917,0.26700882465002346,-0.11170021063870224,
10.55,-0.3647883512279159,-0.2238016334883843,-0.30665418057820537,-0.6648930045814105,0.06057241628860782,0.04675738433787725,
10.55,-0.3647883512279159,-0.4346758729560011,-0.7556128761016266,-1.3657574761791689,-0.372111204767403,-0.19177715722687286,
21.09,0.3780687264750992,-0.4346758729560011,-0.7556128761016266,-0.7974454622622688,-0.716166296312359,0.04675738433787642,
47.46,1.5012981783134816,0.7920346230013645,0.34546098520371116,0.18173837424614234,-0.15221706429157045,0.6574984003993084,
42.19,1.3169561518266155,1.5664854722079469,0.9126435547940689,0.5088248992395601,-0.04479423247983887,0.9503344103952505,
21.09,0.3780687264750992,1.5664854722079469,0.9126435547940689,0.5088248992395601,0.3683759645266094,0.8049040323895805,
31.64,0.8989009933291283,1.200038380468031,1.3217537182806836,1.0171506120206166,0.8534036254726122,0.9503344103952499,-0.12298703134914259
5.27,-0.9715145150950047,0.15446772727960734,1.2224855819922569,0.8188235017641418,0.4679429161679271,0.8049040323895805,-0.05703285632461107
10.55,-0.3647883512279159,-0.22380163348838344,1.0181431386591595,0.6140708749117784,0.26739481633023165,0.6576390791432546,-0.18919452676322246
5.27,-0.9715145150950047,-1.5351596727853791,0.09660693178032412,0.5088248992395591,0.26739481633023165,0.046906435129712695,-0.12298703134914259
5.27,-0.9715145150950047,-1.5351596727853791,-0.9182186574442562,0.40167995882902735,0.060771207278071934,-0.11154885460014402,-0.05703285632461107
5.27,-0.9715145150950047,-1.9328271069076075,-1.4555127263882546,0.0683151943086927,-0.26116003414160627,-0.032092323073161226,-0.3226335019900429
10.55,-0.3647883512279159,-1.5351596727853791,-2.3456362773044015,-0.7974454622622688,-0.26116003414160627,-0.19162461413613857,-0.5922926363601
21.09,0.3780687264750992,-0.6649505492134349,-1.655314844349005,-1.366043162535079,-0.04499609577789388,-0.3538404819092704,-0.797421105549013
26.37,0.6558379648204608,0.15480372962805572,-1.0881577918088132,-1.2175033146641852,0.060771207278071934,-0.5185402226838977,-0.797421105549013
36.91,1.117207413887063,0.9333679717585772,-0.16784930171084844,-1.0736143605020332,-0.15221706429157045,-0.2723324132600435,-0.797421105549013
26.37,0.6558379648204608,1.069354589654901,0.34546098520371116,-0.5353863716908107,-0.48472997200518275,-0.4356975272271604,-0.9354876784680738
21.09,0.3780687264750992,0.9333679717585772,0.6940890745018022,-0.28593649993373066,-0.48472997200518275,-0.11139750079107456,-0.9354876784680711
0.0,-inf,-0.223801633488384,0.4646362051779034,-0.4092118403005321,-1.2055790424616166,-0.1914720733210197,-1.0049501089633175
15.82,0.04985016444913255,-0.6649505492134359,0.34546098520371116,-0.16516646262323162,-0.9560014618844724,-0.3536854897586281,-0.7972906501555479
5.27,-0.9715145150950047,-1.5351596727853796,-0.1678493017108494,-0.16516646262323162,-1.0796574302091286,-0.6019144403957546,-0.7972906501555506
31.64,0.8989009933291283,-0.02829162177344894,-0.30665418057820537,0.2927515161580401,-0.48472997200518275,-0.1914720733210197,-0.6602198327089538
0.0,-inf,-0.6649505492134359,-1.0881577918088123,-0.16516646262323162,-0.5993100256124331,-0.4356975272271604,-0.7972906501555506
10.55,-0.3647883512279159,-0.4346758729560011,-1.4551449321378187,-0.5353863716908107,-0.48451444481324024,-0.6017555742732518,-0.6602198327089565
10.55,-0.3647883512279159,-1.5344797710852989,-1.0878275001333106,-1.217226253095049,-0.48451444481324085,-0.6017555742732528,-0.5242515290352828
21.09,0.3780687264750992,-0.4346758729560011,-0.917903734732891,-1.3657574761791693,-0.48451444481324085,-0.4356975272271604,-0.5921637563761372
21.09,0.3780687264750992,-0.02829162177344894,-0.4504838506344197,-1.3657574761791693,-0.5993100256124331,-0.4356975272271616,-0.3894901765723619
5.27,-0.9715145150950047,-0.2241862715100485,-1.2667272996102916,-1.2175033146641852,-1.3341333238929542,-1.117825541278056,-0.3894901765723619
52.73,1.6733788043109579,0.7917607138286913,0.22271558982705478,-0.28593649993373066,-0.716166296312359,-0.9429292349924728,0.00879496312277159
10.55,-0.3647883512279159,0.4894781851866947,0.22271558982705478,-0.16516646262323162,-0.9560014618844724,-1.1178255412780576,-0.25565791054714027
0.0,-inf,0.3267653249659647,-0.0336355930530398,-0.9335122503627461,-0.9560014618844724,-1.6628715249940662,-0.5242515290352828
42.19,1.3169561518266155,-0.02793346487993524,0.4646362051779034,0.06853216454530646,-0.37189931621147465,-1.029817779930472,-0.1890686543431222
5.27,-0.9715145150950047,-0.2238016334883843,0.09660693178032412,-0.04720619260629591,-0.37189931621147543,-1.1178255412780576,-0.3893628241016988
26.37,0.6558379648204608,0.6444379988574438,0.5809238740960866,0.2927515161580401,-0.48451444481324085,-0.7707873532142848,-0.660090434457838
21.09,0.3780687264750992,-0.02829162177344894,-0.16759040656641694,0.2927515161580401,-0.04479423247983887,-0.5183826758255251,-0.5920348773723016
10.55,-0.3647883512279159,0.15480372962805572,-0.16759040656641694,0.06853216454530646,-0.04479423247983887,-0.4355412737999576,-0.45660970159357633
5.27,-0.9715145150950047,-0.6649505492134359,-0.03338503513707679,0.06853216454530646,-0.15221706429157045,-0.5183826758255251,-0.6600904344578407
52.73,1.6733788043109579,0.4894781851866947,0.22271558982705478,0.06853216454530646,0.46794291616792766,-0.03179194381753459,-0.3893628241016988
21.09,0.3780687264750992,0.7917607138286913,0.5807064447701615,0.2927515161580401,0.4679429161679271,-0.11139750079107456,-0.5920348773723016
26.37,0.6558379648204608,1.326156122606215,0.5807064447701615,0.8188235017641402,0.8534036254726122,-0.27217866073089697,-0.5241231648296869
15.82,0.04985016444913255,0.3267653249659647,0.4646362051779034,0.2927515161580401,0.16494533011572066,-0.4356975272271616,-0.79702974240396
36.91,1.117207413887063,0.7920346230013645,1.0179451316617305,0.9186855302374595,0.6632181260814566,-0.1914720733210197,-0.3222529388461846
21.09,0.3780687264750992,0.6441514936227581,1.321567560579611,0.8186324632036966,1.038662372789731,0.1253081458544394,-0.1227362536262845
0.0,-inf,0.15446772727960706,0.22271558982705478,0.4016799588290255,0.2672018231332847,-0.11139750079107456,-0.45660970159357633
31.64,0.8989009933291283,-0.02829162177344894,0.4646362051779034,0.8186324632036966,0.7588350658779303,0.28022112936362276,-0.3222529388461846
0.0,-inf,-0.9188714957461486,-0.1678493017108494,0.7171158415851997,0.26720182313328616,-0.1914720733210197,-0.3892354725810338
