rainfall,spi_1,spi_3,spi_6,spi_9,spi_12,spi_24,spi_48
226.76,1.0579447719186281,0.8865473182643051,0.20389926456993335,-0.7113737782695463,-1.6520298565061158,-2.0657082329900134,-1.4371717670223203
126.56,0.6109300410430322,0.8234257222184844,0.4119757160414983,-0.3826894198540059,-1.5772599155010365,-2.145109108755663,-1.3643337663717763
5.27,-0.8603297328313899,0.5609184080208128,0.4119757160414983,-0.36863311953021843,-1.9876710089964793,-2.2092621701825674,-1.382504500240505
0.0,-inf,-0.037843529760423426,0.3776105266643198,-0.4253036847713744,-2.149492014385939,-2.3885884265597417,-1.382504500240505
0.0,-inf,-1.2397447003328974,0.07313827052137713,-0.4396419557351267,-2.2045061080802637,-2.4051006401840764,-1.382504500240505
0.0,-inf,-5.410685623767138,-0.2823775141733177,-0.45405299628510093,-2.2045061080802637,-2.4216506072503665,-1.4646389326088187
0.0,-inf,-5.410685623767138,-1.0866321652341222,-0.512472401381294,-2.316147863016711,-2.4216506072503665,-1.4737991344543526
21.09,-0.35072277809731944,-0.8078173046711611,-2.0478028162554276,-0.9608926591849143,-2.2321925357510604,-2.3885884265597417,-1.4371890955970588
0.0,-inf,-0.8078173046711611,-2.1598563544410787,-1.550633054119457,-2.2600181860962416,-2.4051006401840764,-1.446325251944786
10.55,-0.6221698946388876,-0.6618394263560299,-1.952972949404595,-2.7667791899793053,-2.316094387273513,-2.4548962766963895,-1.4371717670223203
321.68,1.3755196896761182,0.5084693862147138,-0.2959678217250013,-1.641915405578172,-1.5525148106267848,-1.7714993593597503,-1.0513796115610423
279.49,1.242704723861269,0.9684879789210512,0.28849096241832345,-0.6641453359526641,-1.0104261637920324,-1.786720905557758,-1.122103258993615
374.41,1.5273928226720066,1.3955593954741534,0.841661143292737,0.2733775161153357,-0.40834814784622697,-1.2717290704687372,-1.0074284252592534
205.66,0.97645417390896,1.272101713762108,1.0653052351506564,0.6904138466906468,-0.10726395740928231,-1.0194914765423828,-1.0778607367009025
5.27,-0.8603297328313899,0.9318699791819839,1.0713559758636755,0.7004660954092914,-0.10726395740928231,-1.2433220597542278,-1.247025291458741
0.0,-inf,0.2213182259951188,1.0592260104199898,0.7004660954092914,-0.10726395740928231,-1.3289062719677387,-1.247025291458741
5.27,-0.8603297328313899,-1.0351085153707484,0.657811773856444,0.6702041659133371,-0.08767565281523022,-1.3432793590289933,-1.238060586460819
0.0,-inf,-1.2397447003328987,0.2135132048939755,0.6702041659133371,-0.08767565281523022,-1.3432793590289933,-1.2829945084951229
31.64,-0.17149012435548175,-0.6034146471840793,-0.6047298957310787,0.7104899737531897,0.02875858455512763,-1.3145865701990755,-1.2739992426883067
21.09,-0.35072277809731944,-0.460971866725971,-1.5634825131352075,0.08586081455181047,0.028758584555125963,-1.271756070661271,-1.247042309510436
21.09,-0.35072277809731944,-0.3162136148194522,-1.4264544767522833,-0.5721953247824865,0.10528495640677676,-1.2291567338844107,-1.2560316691386681
174.02,0.8436005521077787,0.2359125569343421,-0.587254570520213,-1.2182173568735641,0.6717202407861396,-0.8286583385109489,-0.9986963664219819
268.95,1.2076271028097234,0.7482509444169952,0.07313827052137713,-0.9960706949921309,0.4938889155306392,-0.5765610608710316,-1.1844142650882556
263.67,1.18973504254839,1.0925336253737925,0.5271858525492759,-0.24499642065158653,0.4396660751563678,-0.31921366287928865,-1.2022775087090918
374.41,1.5273928226720066,1.3237754190036242,0.9849941406476782,0.5882037741831041,0.4396660751563678,0.02842816650724297,-1.2201709073313047
268.95,1.2076271028097234,1.3237754190036242,1.2624118110303726,1.0725055469910636,0.6541760991877364,0.3509909023769723,-1.0250305848686736
210.94,0.9973246835518365,1.2662691653635076,1.4542558855347552,1.4196112936015286,1.3109683411166553,0.7972166042942672,-0.7217265229872344
10.55,-0.6221698946388876,0.7906211388329871,1.2900184861937194,1.386246718301617,1.343166492704949,0.8195253921681208,-0.7989087869549996
0.0,-inf,0.250312903044215,0.9912998791144467,1.3526028214369594,1.3270995108210082,0.8195253921681208,-0.8075131144556414
0.0,-inf,-1.0348144310824738,0.6504104331661672,1.3186731998787609,1.3270995108210082,0.8195253921681208,-0.8161242778905431
0.0,-inf,-5.424110093764697,0.019729869927141125,1.0268746234178014,1.2299234822246872,0.8195253921681208,-0.8161242778905431
5.27,-0.8603297328313899,-1.2397447003328987,-0.6774631215139267,0.5359933592486191,1.1808682722037687,0.786052432390594,-0.8247586509363579
0.0,-inf,-1.2397447003328987,-2.2986545882210843,-0.0371509045040843,1.1149751890779875,0.786052432390594,-0.8333835418931573
0.0,-inf,-1.2397447003328987,-2.7807294453311195,-1.1045556203812488,0.5478056826230546,0.7636619446366234,-0.8766443403758536
179.3,0.8667911083560732,0.12782200443332742,-0.8394434449467251,-1.441455636664023,0.2373186914823073,0.4559632826185822,-0.7388200268730201
305.86,1.3270424598814408,0.7822616455344285,0.01970923256487665,-1.0861433151529492,0.385131255227105,0.5137484016717616,-0.7046436254649777
353.32,1.468302183909419,1.2485929061868322,0.6203651484308329,-0.10057771551907277,0.3116303825919158,0.4675633040798023,-0.44328166372067074
126.56,0.6109300410430322,1.188132709190453,0.7869282154796159,0.19270337517082073,-0.20606577505934073,0.29218301589972956,-0.41831566401081355
31.64,-0.17149012435548175,0.8234257222184844,0.8281247687362319,0.26198050954608954,-0.9208208868398315,0.3510353906701445,-0.5101399673543172
26.37,-0.2541169610474895,0.14417259378168645,0.8618215019881628,0.3186164378331508,-0.8544670012102522,0.40950059354980617,-0.5185198498422797
5.27,-0.8603297328313899,-0.38385658032798153,0.6279148500454768,0.3186164378331508,-0.8325169330175785,0.40950059354980617,-0.5269220312332905
0.0,-inf,-0.6618394263560301,0.1247579682481919,0.3186164378331508,-0.8325169330175785,0.40950059354980617,-0.5269220312332905
0.0,-inf,-1.2397447003328987,-0.8178022548228379,0.3186164378331508,-0.8325169330175785,0.3393050144129768,-0.5605471474995058
0.0,-inf,-5.424110093764697,-1.5633876754891842,-0.08779634232365713,-0.8544670012102522,0.29220540806651357,-0.568965523717316
21.09,-0.35072277809731944,-0.8078173046711615,-1.6708789442996719,-0.8750269896029117,-0.7670774953695373,0.29220540806651357,-0.543713769516494
47.46,0.02651795702302022,-0.34903152633865486,-1.4694715976916024,-2.1388451709878296,-0.5746796471625287,0.004141221791676086,-0.5017505688318264
116.02,0.5516366190577839,0.14417259378168645,-0.8394434449467252,-2.198975228838196,-0.8325169330175778,-0.35724359276793344,-0.5858216588108308
295.31,1.2938576294404287,0.7395994387608861,-0.0022259331520702304,-1.0497238179057018,-0.8765353928101437,-0.28121020755062476,-0.36853606675682604
395.51,1.5845487027080676,1.2126136524143571,0.6652401591398556,-0.01216113011998283,-0.7023028733727278,-0.23088124358885642,-0.10681045300965714
163.48,0.7959089729422146,1.2662691653635076,0.8817701711648813,0.3410053568199719,-0.5536251690176127,-0.48550096207626636,-0.050353187496841555
5.27,-0.8603297328313899,0.901844478209418,0.8618215019881628,0.3521328358032731,-0.6594670808373938,-1.0056392528019593,-0.050353187496841555
15.82,-0.46816180970666554,0.14417259378168645,0.821322050725819,0.3853147509557416,-0.7023028733727278,-0.9918890275076955,-0.0262476569122991
0.0,-inf,-0.8078173046711625,0.6652401591398556,0.3853147509557416,-0.7238080021822907,-0.9918890275076955,-0.0262476569122991
0.0,-inf,-0.9051516391614984,0.19424515260929856,0.3410053568199719,-0.7238080021822907,-0.9918890275076955,-0.0262476569122991
10.55,-0.6221698946388876,-1.0348144310824756,-0.7965624452588894,0.2620021734031437,-0.6808289935230853,-0.9644327478173864,-0.010200709932421911
15.82,-0.46816180970666554,-0.7287511710281942,-1.7312264332169789,0.037268815028577006,-0.6169142976166018,-0.9370694933570795,-0.01821373617505254
21.09,-0.35072277809731944,-0.5041248128711606,-1.5633876754891842,-0.679776639349078,-0.6169142976166032,-0.8826445301196025,0.013819601224143722
31.64,-0.17149012435548175,-0.34903152633865503,-1.4263750307593825,-2.1094051000011835,-0.6808289935230853,-0.8016713869893021,0.04576274966189823
195.12,0.9337500194525556,0.31869035805428636,-0.5197861754725135,-1.9415600512230677,-0.36735719121665295,-0.7614839310216333,-0.14729329333635216
427.15,1.666950328940964,1.0250227297138745,0.40346924274710044,-0.4252494074820434,0.12438360602659766,-0.45970696819389223,0.07763145516705472
348.05,1.4532071871553711,1.390162110720668,0.8817701711648823,0.36324420932598317,-0.04855693797839868,-0.47259403424465174,0.037804300654415354
205.66,0.97645417390896,1.4009594697562446,1.1073452966477348,0.7701238913423326,0.10535712602495546,-0.28121020755062676,0.037804300654415354
58.01,0.13274380071706995,0.9684879789210517,1.148595546254546,0.8768965948382637,0.2931085012403363,-0.21835721724726861,0.11734983720061697
0.0,-inf,0.357327295877525,1.1132920229065397,0.8577098403264621,0.2373186914823073,-0.28121020755062476,0.11734983720061697
0.0,-inf,-0.4210083936976386,0.8817701711648823,0.8287486761341789,0.2373186914823073,-0.29382717028916217,0.10942624750261176
0.0,-inf,-5.459272271389204,0.251454485876855,0.7897774961474369,0.2373186914823073,-0.29382717028916217,0.10942624750261176
10.55,-0.6221698946388876,-1.0348144310824756,-0.5197861754725138,0.7503811206868932,0.2373186914823073,-0.2685880744062568,0.07766162016960919
0.0,-inf,-1.0348144310824756,-1.5149038731407272,0.36324420932598317,0.181080263782881,-0.2685880744062568,0.045808124074554604
5.27,-0.8603297328313899,-0.9051516391614984,-2.298654588221086,-0.679776639349078,0.12438360602659822,-0.30646292341587805,0.02185549850934052
68.55,0.22579066353206506,-0.31621361481945265,-1.3855652541282906,-1.6890410652197572,0.25595290509394025,-0.25600850934955166,-0.13914202042211993
268.95,1.2076271028097234,0.5297655776904203,-0.2959678217250013,-1.4202587671477516,0.5119630111637218,0.10122784486244386,-0.13914202042211993
553.71,1.9648746807236512,1.306742606443179,0.7090718589195965,0.04949329460158776,0.9306992924621873,0.6736329912974063,0.2982279320511299
337.5,1.422568847193591,1.5748242720859644,1.1132807753551024,0.7503623377442175,0.8966918835006055,0.5482811011876336,0.24349027585547778
237.3,1.0968673073959512,1.5453710269412808,1.3655753059188327,1.1710793554567873,0.9982197571683906,0.7074980962801647,0.1963446663428425
52.73,0.0815060285809028,0.9899545216870297,1.4129212096359347,1.2585518104016813,0.9813728623675921,0.8084094944692782,-0.04228689722049618
5.27,-0.8603297328313899,0.43002834432105075,1.3495830040588415,1.2498806449256064,0.9981878860151493,0.7860736296584204,-0.05033793388122589
0.0,-inf,-0.4210813433886615,1.0592260104199898,1.2498806449256064,0.9981878860151493,0.7860736296584204,-0.05033793388122589
58.01,0.13274380071706995,-0.38385658032798203,0.3862628632161504,1.3356500037056236,1.1808371636639339,0.9082234957925872,0.037804300654413404
5.27,-0.8603297328313899,-0.3838565803279823,-0.2824031685150081,1.2325136129691343,1.1643940412600666,0.8971723057791129,0.045777874486245845
26.37,-0.2541169610474895,-0.22736247622602404,-1.0056605372545246,0.8092877534919778,1.2461642279548641,0.919240595645146,0.0776465376783218
5.27,-0.8603297328313899,-0.60341464718408,-1.274001661326141,-0.3968148302109447,1.2461642279548641,0.8861288445282156,0.085592243040202
58.01,0.13274380071706995,-0.22736247622602404,-0.9801015796559557,-1.2770241714990043,1.2135861615691885,0.9412563617548366,0.17269148105270335
121.29,0.5817147874910453,0.14417259378168645,-0.5197861754725135,-1.7616882812706518,0.7417081119257773,0.7860736296584204,0.085592243040202
453.52,1.7329069826272971,0.9970605151310622,0.3513849331814536,-0.38263594517503313,0.4033445647208854,0.8418012012617491,0.3060073888705768
274.22,1.2252699479438027,1.260403345585578,0.7519361896872703,0.2620021734031437,0.1810445709520286,0.6849139320531904,0.188460718619796
195.12,0.9337500194525556,1.3406382070251355,0.9660471058718424,0.6601039844843576,0.02883156057147324,0.6622950633704293,0.2904136103258511
68.55,0.22579066353206506,0.8632540808901682,1.040931423485104,0.6803521688381151,0.086314304181787,0.6849139320531904,0.3449293162233047
10.55,-0.6221698946388876,0.3822114982989553,0.9850180164029442,0.6904520495407841,0.10539321055142793,0.7074980962801647,0.32159486890113115
0.0,-inf,-0.28508921089954253,0.8349172389802115,0.6397194416616604,0.10539321055142793,0.7074980962801647,0.31381114954803446
0.0,-inf,-1.0348144310824756,0.13488774659678965,0.629492369804654,-0.10718951145003026,0.7074980962801647,0.31381114954803446
5.27,-0.8603297328313899,-1.2397447003329019,-0.503531162714909,0.5254558650679182,-0.10718951145003026,0.6962023116669431,0.32159486890113115
15.82,-0.46816180970666554,-0.8078173046711625,-1.274001661326141,0.3073755453901476,-0.14657387027343866,0.7300051084306929,0.3449293162233047
21.09,-0.35072277809731944,-0.5513398161132388,-1.6708789442996719,-0.7919157138135741,-0.0876014214846617,0.7636831937977636,0.3449293162233047
5.27,-0.8603297328313899,-0.5513398161132388,-1.7313459977160817,-1.8115453663700145,-0.2862429111919206,0.6282176569846443,0.2825939839086634
94.92,0.42099390085356936,-0.08044603323637126,-1.0319200236588297,-2.358301432048607,-0.38782087395779313,0.24480877006873758,0.2512919519460913
311.13,1.3433575103335889,0.6585594080715109,-0.05856451213227366,-1.2181806139068911,-0.9655056102216124,-0.31918963214082646,0.27476904331989405
284.77,1.2599706308745136,1.0726216353635416,0.45400043843970406,-0.3686065123732984,-0.9208630517645824,-0.44686408168353237,0.10941120699500285
105.47,0.4885376822712387,1.0859318267294145,0.5898252766161807,-0.10060201967245805,-1.310872377660279,-0.7748747665353933,0.021825185061501672
31.64,-0.17149012435548175,0.6770994737961701,0.6051583955379007,-0.024654453295172785,-1.4789859972490476,-0.8285816896990212,0.061723366117241725
10.55,-0.6221698946388876,0.021617428431807213,0.6127846009980427,-0.01216113011998283,-1.4789859972490476,-0.8151026998368329,0.05376097254551273
0.0,-inf,-0.5512460662366477,0.47054891592335785,-0.04974605437517128,-1.4789859972490476,-0.8151026998368329,0.05376097254551273
15.82,-0.46816180970666554,-0.7287511710281942,-0.07004463119922899,-0.06236903388991787,-1.4063536389741618,-0.923435420044821,0.07764653767832097
0.0,-inf,-0.9051516391614984,-0.9309603805500618,-0.07504420666550891,-1.4304512802777023,-0.9370694933570795,0.061723366117241725
26.37,-0.2541169610474895,-0.5512460662366477,-1.385489745760398,-0.24494541428090047,-1.3823069480112058,-0.9370694933570795,0.07764653767832097
68.55,0.22579066353206506,-0.200437554505641,-1.1447870665165083,-0.9434352536925906,-1.1703458183036592,-0.7748493844073396,0.14900429958126588
15.82,-0.46816180970666554,-0.1258373101023976,-1.1152467921257476,-2.051863396110161,-1.1242118126085145,-0.8826445301196025,0.12526792841500844
100.2,0.4554045903666744,0.14417259378168645,-0.6774631215139271,-2.080398360190237,-1.1012520397844994,-0.9370694933570795,-0.01819852582253441
358.59,1.4832622065321424,0.7653794951755616,0.17470215948402829,-0.7755860792579732,-0.898597195533111,-1.18670521667813,-0.12296463259205807
353.32,1.468302183909419,1.218666114420445,0.730616247760154,0.12190465685870742,-0.6169142976166032,-0.9781622205595804,-0.11487697667991827
68.55,0.22579066353206506,1.1819431285604076,0.7869150585172466,0.2733775161153357,-0.767077495369538,-1.31453227561021,-0.32721501136996284
5.27,-0.8603297328313899,0.6862203054005215,0.7018271330431275,0.25052187267880327,-0.8765353928101437,-1.4882314007537638,-0.40997990350866226
26.37,-0.2541169610474895,-0.1746159978238727,0.7162756416943112,0.30735417897195466,-0.8106426337038956,-1.4444430116398044,-0.3685203738388391
42.19,-0.03312671890792818,-0.3161530788016661,0.6354340388480499,0.3409842065707097,-0.6381757843317886,-1.3288518784158787,-0.3025082926026821
10.55,-0.6221698946388876,-0.2850317914643709,0.05200355244297703,0.2159678827111773,-0.6594670808373938,-1.3002115900459745,-0.2860623242579116
15.82,-0.46816180970666554,-0.3489674424155903,-0.9073005672057662,0.21596788271117703,-0.5957625593859501,-1.2716750703607522,-0.2778562044694971
15.82,-0.46816180970666554,-0.5512460662366477,-1.1753281876630037,0.024973022580071502,-0.6381757843317886,-1.2716750703607516,-0.2532584317238287
10.55,-0.6221698946388876,-0.5512460662366477,-1.144730090345425,-0.9261617001274671,-0.8764935236381256,-1.300184492233504,-0.2450608434541728
31.64,-0.17149012435548175,-0.4210083936976386,-1.1151916407243259,-2.3252562708732483,-0.8106011980878616,-1.2290493140556573,-0.30249269251835836
131.84,0.6393980854846099,0.11112418153631584,-0.7156977832441234,-1.9685136736652993,-0.6808289935230853,-1.130515582092301,-0.5184721284835103
210.94,0.9973246835518365,0.5911822145249044,-0.14127911470318508,-1.1045205521284833,-1.3107825441909318,-1.4008170111203877,-1.0778272383553478
221.48,1.0380180717384773,0.901844478209418,0.2700867993636825,-0.4977046188947884,-1.9346281231000688,-1.5765006704070088,-1.2739480581796805
