Original Signal,Approximation,D 1,D 2,D 3,D 4
-3.599999999999999867e-01,2.962728575916769858e-01,9.444776509671952425e-02,-4.020658843885565464e-02,-1.666527516052604962e-01,3.238166309446822988e-02
6.600000000000000311e-01,3.214241846965539828e-01,1.497803926837223132e-01,-5.893209736370396030e-03,-7.791985352723898584e-02,-6.188090970109094702e-02
5.000000000000000278e-02,3.413829121374658548e-01,-4.207935474335032788e-01,1.373262326643962146e-02,3.548840997602502323e-02,-1.532789025109814740e-01
6.600000000000000311e-01,3.554510854678999410e-01,3.462623710176742642e-01,5.344698306742252242e-02,1.202130040095710922e-01,-2.327615498721728460e-01
-3.599999999999999867e-01,3.641510048365310115e-01,2.864659132734397561e-03,-2.161103786378135161e-01,1.157659234085078315e-01,-2.857282406825217835e-01
1.320000000000000062e+00,3.683660295321656286e-01,2.885247851251475024e-02,-1.480255592068819015e-01,4.812226398948050293e-02,-2.990673268430042997e-01
5.000000000000000278e-02,3.689112789436734263e-01,-5.212443758722653531e-01,5.000470035902052635e-01,-7.735372869291863573e-02,-2.803450055259598117e-01
5.000000000000000278e-02,3.669814916255463300e-01,5.754352557913712252e-01,3.917442254680896796e-01,-2.063634791405794255e-01,-2.427334077006728374e-01
-3.599999999999999867e-01,3.629674527095367864e-01,9.440337307415402890e-02,-4.459305469973893210e-01,-2.467312249272771152e-01,-1.891171751198441331e-01
9.000000000000000222e-01,3.564054980919750815e-01,-5.153436538477946804e-01,-4.731173745362770577e-01,-2.201795044913743282e-01,-1.222248817789878678e-01
1.120000000000000107e+00,3.472393861739094256e-01,3.146295810855224695e-01,1.425488372453817543e-01,-1.172904672507820156e-01,-4.665080760783448660e-02
-9.699999999999999734e-01,3.353904016073143146e-01,-3.160980872142920006e-01,2.414557773927513140e-01,4.027197396686576364e-02,3.024359819723825352e-02
3.400000000000000244e-01,3.207454266266420717e-01,7.662721898696797096e-01,5.066013244601254295e-02,1.681372728614925482e-01,9.159720694437245569e-02
-9.699999999999999734e-01,3.038866681079608889e-01,-8.217316590331470438e-01,1.026788766766399408e-01,2.955761952288371019e-01,1.218760903883870927e-01
3.800000000000000044e-01,2.849755691684925374e-01,2.445291115027990736e-01,-1.078904293096134490e-02,4.097297378382251387e-01,1.262144691819002684e-01
1.989999999999999991e+00,2.637322184170326489e-01,-5.055787252540152460e-02,-3.330300980319589876e-01,4.616658186518919349e-01,1.205228909889114186e-01
1.840000000000000080e+00,2.405251644590026272e-01,4.924064343847019964e-01,-1.600096699575009607e-01,4.463290895846152018e-01,1.132339420917668205e-01
3.800000000000000044e-01,2.158051397505003910e-01,-3.466831538951032909e-01,3.363824024122381573e-01,2.815597447839255918e-01,1.052383199342445952e-01
5.000000000000000278e-02,1.904766905149675726e-01,-5.385479966705517541e-01,2.497093157798273289e-01,-4.600297316325192842e-02,9.205623386038798428e-02
1.120000000000000107e+00,1.660508850545850956e-01,9.853833238400447891e-01,-2.339503493225149333e-01,-4.412763079331020188e-01,7.254468621451606869e-02
9.000000000000000222e-01,1.432305220444482496e-01,-9.030164605240881270e-01,-2.595187913063048413e-01,-7.923610363776735221e-01,5.586610123928505145e-02
3.800000000000000044e-01,1.221136417912515315e-01,5.670945654154830873e-01,8.866990519482621791e-02,-9.333118822263049008e-01,5.209957845287390560e-02
-9.699999999999999734e-01,1.026537301439281180e-01,2.075688174745200232e-01,2.525494942224154604e-01,-7.768519732824453738e-01,5.773097248018544542e-02
6.600000000000000311e-01,8.433258800106628594e-02,-4.500548096132094833e-01,1.296927138646439270e-01,-3.687235126992798318e-01,5.770070491900840259e-02
-9.699999999999999734e-01,6.702864858763837863e-02,-3.086500228536359081e-01,-1.109070037187380869e-01,1.750893340285749611e-01,4.100516683511447324e-02
6.600000000000000311e-01,5.134410655723054689e-02,4.315280525514946230e-01,-1.573500248454026973e-01,6.693854702599802975e-01,7.825146236016733772e-03
-9.699999999999999734e-01,3.742045080669272744e-02,3.811932237873248974e-01,3.889076725896480069e-02,9.554923677677813476e-01,-3.278387158766445098e-02
-2.200000000000000011e-01,2.518782752458660970e-02,-4.514950922079898343e-01,-2.715938250382940455e-02,9.634621446852148496e-01,-7.318090380989561439e-02
-3.599999999999999867e-01,1.481133039717665544e-02,-1.302185196186387839e-01,-2.956608898471291269e-01,7.028343526326118473e-01,-1.132953848048266210e-01
-3.599999999999999867e-01,6.081625708680974372e-03,-6.713368927853644030e-02,-3.131758875281908522e-02,2.636874064808155116e-01,-1.551259189074290779e-01
9.000000000000000222e-01,-6.050231951066563059e-04,7.662519575475437161e-01,4.809838935238344715e-01,-2.065890472837475789e-01,-1.947373832779255576e-01
5.000000000000000278e-02,-4.063706713352094671e-03,-9.510360112804483457e-01,2.904317765570566534e-01,-5.665488630165639306e-01,-2.193293955315208377e-01
-3.599999999999999867e-01,-3.622397297598145202e-03,8.343007619306220812e-01,-2.825020830939540262e-01,-7.310790717444783926e-01,-2.172016314898659040e-01
3.800000000000000044e-01,8.824267425674514956e-04,-8.026697622067283655e-01,-2.669031447527571155e-01,-6.711496826629651524e-01,-1.862534218012493470e-01
-3.599999999999999867e-01,8.922846940857603534e-03,6.114546625731928087e-01,1.198874640075536374e-01,-4.471532742128301874e-01,-1.320972881591171710e-01
3.800000000000000044e-01,1.925482101831911541e-02,-2.920237645617998479e-01,3.633477862299898387e-02,-1.680021454617381949e-01,-6.178538317108310529e-02
9.000000000000000222e-01,3.087603354679225448e-02,1.536955672752573707e-03,-2.879677969618054112e-01,8.120087040444218252e-02,2.043490288879462255e-02
-3.599999999999999867e-01,4.325034996577586249e-02,3.967582037700118636e-01,9.515883924621946002e-03,2.414405659897437828e-01,1.099198159314288409e-01
-3.599999999999999867e-01,5.603970593298972930e-02,-5.866828058409023772e-01,5.587693303173846271e-01,3.096171709564036756e-01,1.983416847039552455e-01
1.669999999999999929e+00,6.907081282831155356e-02,1.841200116247816987e-01,2.336185713855181423e-01,3.072005694899394013e-01,2.721212509789716072e-01
-3.599999999999999867e-01,8.209928768602034466e-02,3.279344666919381535e-01,-5.901752004426685794e-01,2.689949640666868813e-01,3.179876872182716419e-01
5.000000000000000278e-02,9.483530199730100252e-02,-5.072716330168941523e-01,-6.489431251649875332e-01,2.114382501507838796e-01,3.296662461751489470e-01
-3.599999999999999867e-01,1.076939898976634752e-01,4.557993914903215038e-01,3.006451441180328643e-02,1.141671209258090791e-01,3.067927506935540505e-01
-3.599999999999999867e-01,1.215664211606548306e-01,-3.009543937280179798e-02,6.933595234074119151e-01,1.101420673377447035e-02,2.523237910502185710e-01
9.000000000000000222e-01,1.372831910454062887e-01,-6.122244075471645619e-01,8.364678221438086592e-01,-1.046641673289840230e-01,1.695178903896954192e-01
5.000000000000000278e-02,1.556595862116142981e-01,4.718323151539028926e-01,2.722797355789959017e-02,-2.291219000961677299e-01,6.579763322716741802e-02
3.800000000000000044e-01,1.766137770462680445e-01,5.953668424094512579e-01,-1.022263069175858963e+00,-2.750486804922211426e-01,-4.493280351499136238e-02
-9.699999999999999734e-01,1.991871895472747955e-01,-1.188936526473118205e+00,-7.382285906092691530e-01,-2.601903864309129122e-01,-1.459114598613315272e-01
-3.599999999999999867e-01,2.225058392159036669e-01,7.053766358427199235e-01,4.955380648492937468e-01,-1.753364075602493466e-01,-2.217373364207346487e-01
-9.699999999999999734e-01,2.459174804794095337e-01,-1.773749726235141488e-01,7.319632224225676165e-01,4.774849088537841402e-03,-2.638030370575781269e-01
-9.699999999999999734e-01,2.691864179666422774e-01,5.537875253918636380e-03,-1.282583094419445235e-01,1.639170050660263001e-01,-2.709068732576203065e-01
5.000000000000000278e-02,2.924392933611604239e-01,3.087077527432150470e-01,-4.717510024667838087e-01,2.667175307104820425e-01,-2.456732824992635955e-01
5.000000000000000278e-02,3.158022272196501778e-01,-5.176659980664277683e-01,4.639757819582759207e-02,3.015617666373310857e-01,-1.897545906621326273e-01
6.600000000000000311e-01,3.393722894532338330e-01,3.707889260537151621e-01,3.523774810859180984e-01,2.188132810966431085e-01,-1.092816409249568327e-01
6.600000000000000311e-01,3.634043887773311665e-01,-3.520682110039201063e-01,6.653222477670316104e-02,9.893310259196237688e-02,-1.877150032393801182e-02
4.000000000000000083e-02,3.883282318490784979e-01,5.087132576066173417e-01,-2.334570801198710410e-01,-1.432954308071605941e-03,6.598593210329495307e-02
-9.699999999999999734e-01,4.144568104562165733e-01,-4.331148549791015157e-01,-2.041666917476807341e-01,-8.948523872533006851e-02,1.306665787994635841e-01
1.120000000000000107e+00,4.415566635984652932e-01,7.680325572836876891e-02,2.921135110298404142e-02,-1.369331260698519181e-01,1.675221917153358608e-01
-3.599999999999999867e-01,4.685662443133056243e-01,2.502571208148310911e-01,2.684883564944624545e-01,-1.671688888601098044e-01,1.797992418428628336e-01
-9.699999999999999734e-01,4.940734390488873418e-01,-3.175166317359698342e-01,2.499703167811533067e-01,-2.075976195795073420e-01,1.742573969566796055e-01
-3.599999999999999867e-01,5.166361543366265741e-01,2.500737112851660338e-01,-1.289511527039248762e-01,-2.241230564263907987e-01,1.525010156194283040e-01
1.320000000000000062e+00,5.349139333768910820e-01,-5.166052175227760224e-02,-3.920778091811178978e-01,-1.982969311778778887e-01,1.171724882387514960e-01
1.669999999999999929e+00,5.482710766587305384e-01,-2.538602767774267299e-01,-1.667311118383719704e-01,-1.313304156329548888e-01,7.581126027762415120e-02
1.320000000000000062e+00,5.565645123044884457e-01,-1.796801694047155118e-02,1.899708162098742714e-01,-2.080882125164170565e-02,3.402518303917750203e-02
3.800000000000000044e-01,5.598688113272779487e-01,9.272161281815891609e-01,3.167844243726777309e-01,1.054542516204160785e-01,-1.519747688021046064e-03
-3.599999999999999867e-01,5.587666342767138028e-01,-1.094501755461907644e+00,1.007922063474065433e-01,2.078692227540492043e-01,-2.701777062156265549e-02
6.600000000000000311e-01,5.540735597190570294e-01,1.006041699695197633e-01,-2.872525304562560389e-01,2.768894210539333822e-01,-5.063841504459257181e-02
9.000000000000000222e-01,5.465015560084773849e-01,3.877930010929075411e-01,-1.501323667292222830e-01,2.931075912914655746e-01,-8.196702252821035095e-02
-3.599999999999999867e-01,5.366013935431345194e-01,2.092151383519980090e-01,3.416177779856715002e-01,2.321948851679294934e-01,-1.221413073045721082e-01
6.600000000000000311e-01,5.244372110843315005e-01,-3.740548513171105260e-01,9.825057992816320362e-02,1.078660905717850338e-01,-1.707494453569680382e-01
6.600000000000000311e-01,5.094242621096264356e-01,-3.295705769420824438e-02,-4.959911350126431917e-01,-5.570167891457267900e-02,-2.251443785010100729e-01
5.000000000000000278e-02,4.908146743506210385e-01,-5.228638896640550038e-02,-2.770022392811907763e-01,-2.087150253726653970e-01,-2.755500049289308917e-01
-9.699999999999999734e-01,4.681401225120321308e-01,5.835056860501839499e-02,3.871936953447484009e-01,-2.730136740080539859e-01,-3.164261870320531633e-01
1.120000000000000107e+00,4.415082928141214613e-01,4.542598303193683407e-01,5.575381077677671326e-01,-2.175788912091830840e-01,-3.440889314130988752e-01
5.000000000000000278e-02,4.115615267683311318e-01,-3.751898066201506121e-01,1.413651465879024460e-01,-7.335348781024041143e-02,-3.459607330201290853e-01
1.840000000000000080e+00,3.789290865606407266e-01,-4.512933553911819828e-01,-3.907308367912198932e-01,9.394784131532231408e-02,-3.129435406892310256e-01
-9.699999999999999734e-01,3.442409042484091408e-01,8.033506618359441687e-01,-4.919018646555116114e-01,1.932136599121365150e-01,-2.445691275506657603e-01
-3.599999999999999867e-01,3.083584422427865790e-01,-2.162249171408386350e-01,-1.589118721347261287e-01,1.698356334112403887e-01,-1.405300100280378328e-01
2.999999999999999889e-02,2.722799050519369990e-01,-3.424703389423268129e-01,1.048103490558770501e-01,5.825224200678976588e-02,-8.189687247080142118e-03
1.320000000000000062e+00,2.371021436866271592e-01,-8.120935073252263936e-02,2.021834089145523872e-01,-7.096419702232530102e-02,1.346076218251650303e-01
6.600000000000000311e-01,2.035699583451574812e-01,8.107988653704076842e-01,3.139086792542677418e-01,-1.594830891583390031e-01,2.753734824032926798e-01
1.120000000000000107e+00,1.713698093431151315e-01,-8.203181942681803118e-01,2.983642097643235958e-01,-1.750879062791421137e-01,4.034005975909505382e-01
3.800000000000000044e-01,1.394588045607442484e-01,7.898350800877271816e-01,6.822094959655218560e-02,-1.479825984538329087e-01,5.024467709996863762e-01
8.199999999999999512e-01,1.069816331092857536e-01,-1.180210148575751461e+00,-2.699639975697621930e-01,-1.327513070914001780e-01,5.648479793250661407e-01
9.000000000000000222e-01,7.357411752062217869e-02,8.826475489763128124e-01,-5.221812320362586579e-01,-1.149485752382772424e-01,5.885155356722966413e-01
3.800000000000000044e-01,3.970875782156936540e-02,-5.838957617215629475e-02,-2.280961589148190749e-01,-5.073201917302729708e-02,5.676469057575019850e-01
