Original Signal,Approximation,D 1,D 2,D 3
7.199999999999999734e-01,2.937098403026918714e-01,-5.891244401078293141e-02,1.302234906803936831e-01,-2.263806954058855403e-01
2.600000000000000089e-01,2.154123800047448301e-01,2.201535799941935767e-01,3.142447039772831852e-02,2.884325305043970999e-01
-4.299999999999999933e-01,1.532710876707384928e-01,-1.784426179823203618e-01,-7.892275783391049238e-02,7.278416428873504262e-01
-1.010000000000000009e+00,1.128028158159256056e-01,4.067198489739001083e-02,-5.378665387517866936e-02,9.717977992704647239e-01
-4.900000000000000355e+00,9.731149874508349118e-02,7.757829334289033027e-03,5.589011330732739785e-02,9.550666859539601594e-01
-7.099999999999999645e-01,1.078969491027793881e-01,1.991503122074123402e-02,6.234983231003693449e-02,6.816203186429637961e-01
-6.199999999999999956e-01,1.417070408345421917e-01,-5.550807486296873566e-02,-8.902607794305204825e-02,2.209120238418016413e-01
-2.700000000000000178e-01,1.921771522668692944e-01,5.775500299913552404e-02,-1.849554877902180594e-01,-3.101534951497432191e-01
4.400000000000000022e-01,2.516320884932219948e-01,3.884568671223731506e-02,-1.847692128249473625e-02,-7.744422875121413918e-01
8.800000000000000044e-01,3.119773138286102698e-01,-1.992833300296603660e-01,2.488100045855724807e-01,-1.047312844993295133e+00
1.229999999999999982e+00,3.661482843262378606e-01,2.460193006107553315e-01,2.480341581702434073e-01,-1.049121689309792993e+00
1.229999999999999982e+00,4.070642950037829388e-01,-1.285758825796240734e-01,-5.766518123723064077e-02,-7.687108967951520322e-01
9.300000000000000488e-01,4.308450965196499727e-01,3.162009644604140551e-02,-2.893373367665630358e-01,-2.731719719700411719e-01
3.499999999999999778e-01,4.351832176065818514e-01,-4.614603211762072221e-02,-1.835819765557487604e-01,3.071239575196696436e-01
-7.099999999999999645e-01,4.215262177482387296e-01,5.524845649415495441e-02,7.909346731877253678e-02,8.123600507005247495e-01
-1.010000000000000009e+00,3.926642958084995971e-01,-8.111548008345251248e-04,1.902067879754367474e-01,1.100186549844454964e+00
-3.400000000000000244e-01,3.540228681145539125e-01,-1.959293721960294124e-02,1.030713162246268827e-01,1.090292381111042541e+00
-1.700000000000000122e-01,3.113949567593607415e-01,-1.347788825788425598e-02,-2.768525750099053856e-02,7.875424826802590594e-01
-7.000000000000000666e-02,2.707775289212425718e-01,4.801870022773326377e-03,-9.444301697361692782e-02,2.808958319615369459e-01
4.699999999999999734e-01,2.376176034352656119e-01,4.093746230788310875e-02,-8.100210352197552421e-02,-2.874060033180819151e-01
8.199999999999999512e-01,2.157232282569338244e-01,-2.257476134482322774e-02,1.568987050853676507e-03,-7.649784410328337447e-01
1.129999999999999893e+00,2.076321209075323582e-01,-7.192062988954421587e-02,8.784431797944927678e-02,-1.031793821278371048e+00
1.310000000000000053e+00,2.130197190341065194e-01,9.995997737382852910e-02,6.931745348500971404e-02,-1.029604545537139648e+00
1.300000000000000044e+00,2.302919112376510258e-01,1.298886929385376608e-02,-4.640491322997431639e-02,-7.691493647142166878e-01
1.219999999999999973e+00,2.555050505075592282e-01,-9.638210052726253751e-02,-9.789078291647733410e-02,-3.223594187814459167e-01
7.900000000000000355e-01,2.842661294023957064e-01,1.130434179643776890e-02,-1.088108119896421047e-02,1.986407834831823149e-01
3.900000000000000133e-01,3.115587424760141722e-01,5.308791178008726713e-02,6.977159695522466842e-02,6.666844828541664825e-01
-3.400000000000000244e-01,3.331226560634376610e-01,6.928581504400668778e-02,2.988793442366243988e-02,9.659102048047114586e-01
-4.849999999999999645e+00,3.459884486480314103e-01,-8.830089682500258386e-02,-2.051783511318153175e-02,1.017593100464361688e+00
-1.010000000000000009e+00,3.485010014892289121e-01,-1.503569151310824026e-01,1.936209864449418838e-02,8.006852488755485941e-01
-1.010000000000000009e+00,3.407804305529932298e-01,1.247428894897498891e-01,3.726523380029772570e-02,3.624946311999707738e-01
-1.010000000000000009e+00,3.242994202578973195e-01,3.029715638938312305e-01,-4.955539373596427183e-02,-1.864176431572972803e-01
1.300000000000000044e-01,3.027160028269413883e-01,-1.296717310477921437e-01,-9.369849584873099491e-02,-6.964175139506276757e-01
8.199999999999999512e-01,2.802209772326781367e-01,-1.122278122382335264e+00,6.486728896742284360e-03,-1.018709312464183503e+00
1.169999999999999929e+00,2.603104424881430567e-01,2.055104639349685236e+00,8.738824545374840325e-02,-1.050177937365418313e+00
1.199999999999999956e+00,2.454506148207283578e-01,-1.357232914719129768e+00,1.643095366434731489e-02,-7.703297551640666541e-01
8.699999999999999956e-01,2.376325343490910957e-01,-3.565464347844778809e-02,-5.570030041107251750e-02,-2.544105008201299478e-01
4.799999999999999822e-01,2.379951657957166122e-01,4.729454479714772508e-01,1.874823743169604789e-02,3.446481026992145869e-01
2.000000000000000042e-02,2.448789564774017102e-01,-1.596698792876624987e-02,1.089835766223171271e-01,8.421998300110580260e-01
-2.300000000000000100e-01,2.547152561000383120e-01,-2.003553234467524979e-01,4.704499498023519827e-02,1.083023912259312826e+00
-8.299999999999999600e-01,2.637645805943869548e-01,-5.730489393989541408e-02,-1.041161074443275325e-01,9.945051055093221404e-01
-1.010000000000000009e+00,2.690084644996519336e-01,1.784970089773817159e-01,-1.939093579108324972e-01,6.099896627024854467e-01
-8.299999999999999600e-01,2.677214746199729212e-01,5.232510024154495010e-02,-1.455291705512509470e-01,5.545694965736559096e-02
-1.700000000000000122e-01,2.573469152278356487e-01,-2.381624146792868935e-01,8.051186293314821496e-02,-4.990223952913092065e-01
3.300000000000000155e-01,2.383420757843105475e-01,8.149053940797729156e-02,3.694064378915297708e-01,-8.983692752096666956e-01
8.699999999999999956e-01,2.135330122726757651e-01,1.867540563099380213e-01,3.532785802854780388e-01,-1.046967807789211946e+00
1.219999999999999973e+00,1.879825529195202627e-01,-2.015522939829310078e-01,-1.300578277680582429e-01,-9.279344400100366652e-01
1.209999999999999964e+00,1.658666733849436803e-01,-3.685517186727338152e-03,-5.773760248897994440e-01,-5.860665456293149278e-01
8.800000000000000044e-01,1.522658086785753651e-01,1.366421443068422115e-01,-3.790977059869140575e-01,-1.028853715467738100e-01
2.600000000000000089e-01,1.514032846368965346e-01,-1.146409895317495042e-01,2.481635303107675161e-01,4.264670585482598364e-01
-2.700000000000000178e-01,1.659555661728145393e-01,1.359449803786109794e-02,5.174220379536682568e-01,9.035226072844733114e-01
-5.500000000000000444e-01,1.941665595010194367e-01,1.022799071835711338e-01,1.999414717933851726e-01,1.220452787786940663e+00
-1.010000000000000009e+00,2.311795035255398978e-01,-5.837594697250127890e-02,-1.712955814216588768e-01,1.273306127158383427e+00
-8.299999999999999600e-01,2.698633070010491575e-01,-1.557000679457362091e-01,-2.148066827613100693e-01,9.869766923505789435e-01
-3.900000000000000133e-01,3.013216988736307500e-01,4.815919564896698618e-02,-1.202388606092347212e-01,3.630778227847266670e-01
-7.000000000000000666e-02,3.155157080058563213e-01,4.261324618305915024e-01,-7.606561964981775614e-02,-4.789664726603510281e-01
4.899999999999999911e-01,3.027959955166693584e-01,-1.879035327174688741e-01,3.978566300102945319e-02,-1.309830036669894726e+00
9.699999999999999734e-01,2.568808632184524376e-01,-1.207847890236795063e+00,2.173451469720662776e-01,-1.845470282490486058e+00
1.209999999999999964e+00,1.749646659370692192e-01,2.180057338608836659e+00,1.725825001342866927e-01,-1.858178445082736108e+00
1.229999999999999982e+00,5.976484527391954377e-02,-1.330258348486074382e+00,-1.157247761981497758e-01,-1.280308041966869315e+00
9.799999999999999822e-01,-8.203650019092453838e-02,-2.150412649173384927e-01,-2.473198123290083206e-01,-2.532580213036921823e-01
5.799999999999999600e-01,-2.379949772940206099e-01,6.209859850317390739e-01,-2.632955161572178918e-02,9.054335478525223913e-01
0.000000000000000000e+00,-3.943248222115671164e-01,-5.847777377160806589e-02,2.056064767374073676e-01,1.820736715894678781e+00
-4.849999999999999645e+00,-5.343762999947770931e-01,-2.053432464321071627e-01,1.140900410073708987e-01,2.197975399703329558e+00
-1.010000000000000009e+00,-6.443945442880264496e-01,2.310147676880532335e-03,-1.315303357220012903e-01,1.929910917739494858e+00
-1.010000000000000009e+00,-7.116379855744238148e-01,7.704839509580098389e-02,-1.665166196011910738e-01,1.123257209099545850e+00
-7.099999999999999645e-01,-7.308627582281964630e-01,2.363510141609118792e-02,3.240022418281006400e-02,4.146248752890342726e-02
-8.999999999999999667e-02,-7.008279666819072773e-01,-5.121841654555441686e-02,1.682099098603826448e-01,-9.966861728720942670e-01
4.500000000000000111e-01,-6.284278605573916376e-01,5.312448196369735226e-02,6.614311585618740108e-02,-1.720720167195513683e+00
1.179999999999999938e+00,-5.240598332807755444e-01,-9.102778427947863515e-02,-1.107231764006727098e-01,-1.972722401812620374e+00
1.419999999999999929e+00,-4.036434828090147420e-01,5.957537996157627469e-02,-1.200143819763362513e-01,-1.726879562731171491e+00
1.439999999999999947e+00,-2.835406136337167982e-01,7.492382962332687184e-03,2.221066276552056268e-02,-1.073996924056442648e+00
9.899999999999999911e-01,-1.797419271578016287e-01,2.860754452905365716e-02,1.048058704519254369e-01,-1.894535316516330337e-01
5.100000000000000089e-01,-1.046993088555587814e-01,-8.933089834037220844e-02,5.465475027907529953e-02,7.052728609687178851e-01
-4.000000000000000083e-02,-6.603872550919143158e-02,4.094367551301877212e-02,-1.127935292869132293e-02,1.389308720288154442e+00
-2.300000000000000100e-01,-6.558095687268993002e-02,3.186543187184835701e-02,-3.726835563819582559e-02,1.693819184350557450e+00
-2.300000000000000100e-01,-9.801531491141712849e-02,-1.565495547606884572e-02,-7.205699913883817365e-02,1.550596878602483075e+00
-1.199999999999999956e-01,-1.535490724920000327e-01,-1.873465057126901326e-02,-8.382708900574624422e-02,1.018164780154797500e+00
-3.900000000000000133e-01,-2.183683426062107413e-01,-2.152352267190685634e-02,6.952753757392737821e-03,2.647066985270027928e-01
1.199999999999999956e-01,-2.780969115435334427e-01,4.923909650288046946e-02,1.275891572884708391e-01,-4.865599390377253197e-01
4.000000000000000222e-01,-3.181432977555292974e-01,1.608712252439644178e-02,1.195633245384574439e-01,-1.034337271773394074e+00
1.010000000000000009e+00,-3.275576157496562502e-01,-1.159788810547060928e-01,2.676077960586502064e-03,-1.263368381885040526e+00
1.159999999999999920e+00,-2.998240763571352052e-01,1.390097579398795191e-01,-5.861812021434337910e-02,-1.163726748270988542e+00
1.260000000000000009e+00,-2.345589963756865015e-01,-1.955224186902454822e-02,-5.326817481028176676e-02,-8.138685945839253533e-01
9.699999999999999734e-01,-1.364881882140582814e-01,-1.461662717638663733e-01,-9.189495075372995647e-02,-3.307971460891845905e-01
6.700000000000000400e-01,-1.507762036591677769e-02,1.129688726919240854e-01,-1.065448132496287365e-01,1.715644118378384653e-01
1.799999999999999933e-01,1.170272879733794819e-01,1.127625842895157993e-01,1.805748671521774720e-02,5.997446009029275826e-01
-3.400000000000000244e-01,2.460719498304779762e-01,-9.825349218899583070e-02,1.223705166625522617e-01,8.851372956246881252e-01
-6.199999999999999956e-01,3.588794712481887528e-01,-1.954932730358472925e-01,8.117231352572783221e-02,9.718920441729692605e-01
-5.500000000000000444e-01,4.452627297475628687e-01,8.962536598751329187e-02,1.321131227053540247e-01,8.288943638453238894e-01
-4.899999999999999911e-01,4.980127416748074132e-01,4.237863115441781736e-01,2.637304071459468657e-01,4.688877400793025063e-01
-4.899999999999999911e-01,5.156562359560330489e-01,-1.157913482791265158e-01,-6.279765618234194047e-02,-3.470565128671840305e-02
2.300000000000000100e-01,5.007596438856745102e-01,-1.347979405119961616e+00,-7.276456526369169397e-01,-5.455904107470874731e-01
7.800000000000000266e-01,4.612938211382974218e-01,2.238082277481775684e+00,-6.014314511188671997e-01,-9.077608644920973635e-01
1.120000000000000107e+00,4.056475077905996596e-01,-1.315277497301266640e+00,5.105062200797260141e-01,-9.983778583640613435e-01
1.090000000000000080e+00,3.450033051491579461e-01,-1.197922055296177651e-01,1.071208955353696535e+00,-7.819813129702243293e-01
7.800000000000000266e-01,2.896780989917048243e-01,4.107746409042249414e-01,2.232261323915706863e-01,-3.300425287919357409e-01
2.700000000000000178e-01,2.504840069199499863e-01,5.179752817085617189e-02,-7.377644076843403731e-01,2.094615585525481105e-01
-1.700000000000000122e-01,2.328586127285796337e-01,-1.176600211914740068e-01,-5.513024357284770360e-01,6.656726449280928604e-01
-4.899999999999999911e-01,2.390894467997239092e-01,-1.447782721254295968e-01,1.634007667845371048e-01,9.094282787962906234e-01
-7.099999999999999645e-01,2.678444866168900873e-01,1.331861795702343754e-01,3.431692841524135451e-01,8.891195110511865840e-01
-3.400000000000000244e-01,3.159677026151417878e-01,4.081839631849955990e-02,5.071161721122625227e-02,6.328823938391011650e-01
4.000000000000000083e-02,3.765529185607613960e-01,-1.231537570187037078e-02,-1.753077934438711516e-01,2.260313284971718073e-01
1.000000000000000056e-01,4.396628879866706918e-01,-9.728092432191427774e-02,-1.582939416005699762e-01,-2.230067868610973170e-01
2.899999999999999800e-01,4.954530126023924397e-01,4.962994032207591888e-02,6.768393797925936761e-02,-6.083934268613482299e-01
6.899999999999999467e-01,5.352688704127779307e-01,4.936852214850427634e-02,3.159099227151772049e-01,-8.432321502636138666e-01
1.129999999999999893e+00,5.523636326853768042e-01,-1.287420599791215233e-03,2.512537091173002723e-01,-8.707244003765507445e-01
1.169999999999999929e+00,5.410709416786263493e-01,-1.315529883133622069e-01,-1.337481378202018401e-01,-6.756250141597093251e-01
8.499999999999999778e-01,4.993083359295666379e-01,1.714649585210735738e-01,-3.942570686837815197e-01,-2.942778297784186536e-01
2.700000000000000178e-01,4.291961013581774842e-01,-1.103879093173913417e-01,-2.493897711560742747e-01,1.822247294296137354e-01
-8.999999999999999667e-02,3.362724960544798969e-01,6.719063139517543470e-02,5.367653103793452313e-02,6.243606612024568125e-01
-8.999999999999999667e-02,2.283676615123866049e-01,-6.870086511449510769e-02,1.514726768721982031e-01,8.985638562240783056e-01
-2.300000000000000100e-01,1.150646329478245689e-01,5.085043907462505341e-02,1.007242925217185087e-01,9.115782151898496055e-01
-3.900000000000000133e-01,8.286140386116367176e-03,-3.571641090645783639e-02,2.383426066238492347e-01,6.488659139164996148e-01
-4.299999999999999933e-01,-8.031803196959061419e-02,5.480982359469051962e-02,4.233725953397298181e-01,1.862621761911764928e-01
-3.900000000000000133e-01,-1.406102364949088079e-01,-3.161355926026029189e-02,1.121338486916261847e-02,-3.294613299091703751e-01
3.300000000000000155e-01,-1.654106928665278198e-01,-4.321084403307156457e-02,-8.347026817431462131e-01,-7.292943922478084540e-01
8.199999999999999512e-01,-1.503582299797313060e-01,3.480253951179460015e-02,-8.316097623843967668e-01,-8.808324154680428064e-01
1.050000000000000044e+00,-9.486919405595015120e-02,7.034570167572361254e-02,3.499174663712016353e-01,-7.357123236200158178e-01
1.030000000000000027e+00,-3.259788666863495422e-03,-6.931575517151475352e-02,1.118799333791278050e+00,-3.477861537308150064e-01
9.200000000000000400e-01,1.162746343299472518e-01,-8.015849969463352542e-02,4.181281502307097608e-01,1.455656518842247116e-01
7.399999999999999911e-01,2.518366255095729200e-01,1.581905222357321561e-01,-5.566849459403513389e-01,5.714278784047930326e-01
4.299999999999999933e-01,3.905684969135957418e-01,-6.520509605254747043e-02,-4.947610818077159966e-01,7.826233466193497357e-01
-1.700000000000000122e-01,5.184175344628844107e-01,-2.209213047963446558e-02,3.598641513239001638e-02,7.084467266960648990e-01
-4.849999999999999645e+00,6.233378784934494599e-01,6.414370391267170540e-03,6.725172004235210887e-02,3.792862650959087922e-01
-4.849999999999999645e+00,6.950616725625080594e-01,1.310173809767065274e-02,-1.093136605971632147e-01,-8.573019113810258218e-02
-4.849999999999999645e+00,7.283388284015083203e-01,-5.284872571360545168e-03,6.970873473122976560e-02,-5.220328248318367725e-01
-2.700000000000000178e-01,7.218271009078724987e-01,3.123613124238559802e-02,3.052802900942254705e-01,-7.777041848879452379e-01
3.800000000000000044e-01,6.797591493470513946e-01,-2.699772032213540104e-02,1.561249335099316182e-01,-7.667562039128615892e-01
6.899999999999999467e-01,6.097194067673428197e-01,-6.672953506500015064e-02,-1.710839724240657833e-01,-4.956748510372478433e-01
1.250000000000000000e+00,5.231049330238737305e-01,1.108570075782786268e-01,-2.605583946741140688e-01,-5.721040214384590789e-02
1.250000000000000000e+00,4.324229928349835328e-01,-5.173927551072410834e-03,-8.173684100839298527e-02,4.057325236784791178e-01
