Original Signal,Approximation,D 1,D 2,D 3,D 4
2.999999999999999889e-01,4.354299293766926149e-01,2.207908710540587224e-02,-5.335349317645018963e-02,-1.351986007024571945e+00,8.992952576439696699e-01
7.399999999999999911e-01,4.459480009991969029e-01,-1.375682258490836148e-02,-6.785821862383623060e-02,-2.798608097235494307e-01,7.977580327936689697e-01
1.120000000000000107e+00,4.491661837357769915e-01,-1.250148268061159473e-01,-1.680369812248686534e-01,9.643188859969791249e-01,6.084399440847687579e-01
1.439999999999999947e+00,4.446849717031484683e-01,1.011235651045462730e-01,-2.180765905619045375e-01,1.938095835458942373e+00,3.641010141546027756e-01
1.360000000000000098e+00,4.332076516054246818e-01,1.145299990526622985e-01,-2.995785355094070235e-02,2.244315819485620089e+00,1.005593014820785475e-01
1.010000000000000009e+00,4.163281871135939283e-01,-1.215915623552103614e-01,2.391085468408174208e-01,1.820782595428415362e+00,-1.438886637360147769e-01
3.699999999999999956e-01,3.963003766763521507e-01,-1.581723596987488030e-03,2.920812314003068955e-01,9.295965354571097405e-01,-3.375142740378713202e-01
-1.700000000000000122e-01,3.758690152169008591e-01,-3.394464280392762989e-02,1.509610905028292704e-01,-1.038387755235934129e-01,-4.534636408297434973e-01
-7.099999999999999645e-01,3.572399661661711523e-01,7.208340987328355765e-02,8.864149860805449477e-03,-9.808177668740578614e-01,-4.758596960744918003e-01
-8.299999999999999600e-01,3.415419816253140173e-01,-1.287829975704504921e-02,-7.057022057097316059e-02,-1.545485320222577341e+00,-4.174993068027348930e-01
-7.099999999999999645e-01,3.292039018108042780e-01,1.274645677412934545e-02,-9.634660503258446473e-02,-1.776005808521778029e+00,-3.117501975111712231e-01
-5.500000000000000444e-01,3.198887038057872667e-01,-3.481958272105239310e-02,-8.836541365397306003e-02,-1.664807148802059267e+00,-1.915040535615116779e-01
-2.700000000000000178e-01,3.125553774760730374e-01,9.562723843962957215e-03,-9.746445197535852367e-02,-1.185242284196789342e+00,-8.550848848828276894e-02
4.500000000000000111e-01,3.058529864923364983e-01,-1.472899758017970524e-02,-1.438111972382778714e-01,-3.784875307167557823e-01,-1.311307958815705922e-02
