Original Signal,Approximation,D 1,D 2,D 3,D 4,D 5,D 6
1.090000000000000080e+00,3.044123307670280054e-01,1.375176038879049045e-01,-3.010023353427566661e-01,7.670354958199434581e-01,9.282809850034468013e-02,1.756307554939454119e-01,-5.670453278134368613e-03
9.499999999999999556e-01,2.970768883385539461e-01,7.758330249197709083e-02,-2.944230947161666917e-02,3.370213083161069378e-01,-8.706297737371332390e-02,1.405556515320401378e-01,7.868277571042858742e-04
4.199999999999999845e-01,2.892854945587460813e-01,1.441682389825158506e-01,1.908633154275469201e-01,-1.952116860329388415e-01,-2.143101559413937707e-01,5.113207984123285810e-02,-2.792811815922030538e-03
-1.300000000000000044e-01,2.861528282082267949e-01,4.251760388790498668e-02,3.290820307310211024e-01,-6.834062566538399164e-01,-2.585091930814239491e-01,-7.307581535816183582e-02,-1.622585818274702163e-02
-7.299999999999999822e-01,2.828151128836580708e-01,1.890544456622769709e-02,4.161108644297041304e-01,-9.786578328248585201e-01,-2.333841429873966256e-01,-2.019444728707075476e-01,-1.951812938955191368e-02
-5.999999999999999778e-01,2.872609697544024621e-01,-2.447243186433545048e-01,4.345215269671889868e-01,-1.064286378282941037e+00,-1.582393981045066567e-01,-2.951313067402455692e-01,-2.769816316145778945e-02
-7.299999999999999822e-01,2.991867415043295009e-01,2.199201505532843992e-02,3.013148353427565485e-01,-8.818082039886867562e-01,-1.495433965625711514e-02,-3.400583171543547500e-01,-4.650180762074961061e-02
-6.600000000000000311e-01,3.105177905454775678e-01,-4.450961894323335333e-02,-2.262098439664702448e-02,-4.704730430643117023e-01,1.780959608235795355e-01,-3.211366500218730269e-01,-5.350968947237866313e-02
-4.600000000000000200e-01,3.163183594473990556e-01,-6.269709581221616368e-02,-2.616870221073077096e-01,2.438786086233879491e-02,3.827891407432363891e-01,-2.509045879095574971e-01,-4.951784902852474080e-02
3.400000000000000244e-01,3.113408076495486343e-01,-2.167996361906600611e-01,-2.296938278150923440e-01,5.006046695067127850e-01,5.399753102280278050e-01,-1.589996304893471213e-01,-3.109912073956780376e-02
1.030000000000000027e+00,2.991947767073820375e-01,-1.733811196359372198e-02,-2.066004978802414849e-01,8.207953902594682383e-01,5.742340620779529115e-01,-7.878520505878136571e-02,-4.273384362844107054e-03
1.320000000000000062e+00,2.836982539587681873e-01,1.466682389825158528e-01,-3.654414230792839557e-01,8.912507504419819870e-01,4.708907757454368070e-01,-2.425623169188917405e-02,2.174840456819004952e-02
1.189999999999999947e+00,2.692080787159564781e-01,1.800352077758099467e-01,-4.431325070519792075e-01,7.499959255867699737e-01,2.675022291402700536e-01,1.682964736542780226e-03,3.696669107910516283e-02
5.999999999999999778e-01,2.588935744697129504e-01,1.955255888325764246e-01,-2.030540371626363416e-01,4.268725836986829170e-01,2.566703447389090398e-02,-6.134244113771725182e-03,3.886564749493218174e-02
-1.700000000000000122e-01,2.548046105628514746e-01,1.035640646055101532e-01,2.055059424464691364e-01,6.056331155027058766e-03,-2.197546075941946286e-01,-3.996433584306843811e-02,2.616428077432761401e-02
-9.100000000000000311e-01,2.556204979575510960e-01,6.225952641916512875e-03,5.241156276392863189e-01,-4.117795793402446725e-01,-4.169613743666209515e-01,-9.271420833346746826e-02,8.809583632988587931e-03
-5.000000000000000000e-01,2.605651975087014960e-01,-3.954774941164094226e-01,6.647987035362928898e-01,-7.574764082746767713e-01,-5.262262341526393605e-01,-1.353439364208198770e-01,-2.879148411346843517e-03
-4.600000000000000200e-01,2.713061517044557114e-01,2.112504626203448588e-02,4.913620667976082990e-01,-9.034862372504848249e-01,-5.313992621493606183e-01,-1.463717865469220669e-01,-2.050173169155747321e-02
-4.600000000000000200e-01,2.827298009450663896e-01,4.751760388790499112e-02,-5.497434177437176411e-02,-7.632782758297640413e-01,-4.387027983578174473e-01,-1.088185094016596022e-01,-2.674528337780571197e-02
-1.040000000000000036e+00,2.922556464983988023e-01,2.017339375865879747e-01,-4.765323251473093658e-01,-3.471671165908382650e-01,-2.745114740208995929e-01,-2.444910606913636153e-02,-2.337270725436019214e-02
-1.040000000000000036e+00,2.949825822910947526e-01,-1.450000000000000178e-01,-3.233448482783266020e-01,2.194993168751537826e-01,-7.310581222146647629e-02,9.008370977412985536e-02,-9.251252872442439212e-03
-1.499999999999999944e-01,2.898849814610317543e-01,-3.570143358907812425e-01,9.214101615137756940e-02,6.909549014915039589e-01,1.153256891679811380e-01,2.032835232262281133e-01,1.203017478143070251e-02
6.800000000000000488e-01,2.780802385867071624e-01,-6.095027128527102933e-02,1.661461878606002585e-01,8.660805421724024900e-01,2.455563048314250985e-01,2.932973409066607084e-01,3.738054392808182191e-02
1.110000000000000098e+00,2.609785634789641984e-01,1.420929214352104064e-01,-2.720760651535347185e-01,7.595975410582684884e-01,2.614591775087602432e-01,3.414716442165727783e-01,5.849813229774664114e-02
1.290000000000000036e+00,2.459786520412788891e-01,1.219791281149712470e-01,-6.270775603659930475e-01,4.582899151225163781e-01,1.693726202903462486e-01,3.354429812272758937e-01,6.275823512463754583e-02
1.030000000000000027e+00,2.346063954783881023e-01,1.731393821528156574e-01,-4.152270393547344285e-01,1.616484924361658304e-01,1.438771662250054595e-02,2.832333303742980424e-01,4.999991527938615898e-02
5.500000000000000444e-01,2.290105258152710377e-01,1.153941916244323185e-01,2.632450054802454309e-02,-4.587183314545265067e-02,-1.295054434013331590e-01,2.194233943565072620e-01,2.688373861414275479e-02
-1.499999999999999944e-01,2.297900168152041678e-01,9.526279441628826561e-02,3.518119758452731838e-01,-2.883389549296450083e-01,-2.095312191493729492e-01,1.580824237549722788e-01,3.016678433619995880e-03
-7.299999999999999822e-01,2.345313931997494716e-01,-2.084936490538902287e-02,5.282963219315016667e-01,-5.357213502558729745e-01,-2.281539702467234587e-01,1.050417973925747983e-01,-1.759084356094647861e-02
-4.600000000000000200e-01,2.457782093447674066e-01,-3.012611604177263258e-01,5.536509048081480477e-01,-7.914700852600050629e-01,-2.008806030803908516e-01,7.207520106455633790e-02,-3.689910689585498837e-02
-4.199999999999999845e-01,2.613868203387130218e-01,7.660624134119831119e-04,3.663460737772480380e-01,-8.993821544152142966e-01,-1.346335030293423773e-01,7.171537138165970382e-02,-5.716909732683383982e-02
-4.199999999999999845e-01,2.736664237128256238e-01,3.470671475544961915e-02,-7.104484985006059850e-02,-6.633885815194637825e-01,1.198722917808386565e-02,1.077249868572083824e-01,-6.782500487751635943e-02
-4.600000000000000200e-01,2.792849634615742760e-01,1.732050807568880080e-02,-3.882326658256319840e-01,-1.899641736919751023e-01,2.046953030891182079e-01,1.636890825845234709e-01,-6.868968537532833818e-02
6.899999999999999467e-01,2.785079900468649394e-01,-4.027323035880260305e-01,-2.541000662495838114e-01,3.834283771688073439e-01,3.871535571644337814e-01,2.138904458481597493e-01,-6.307974636775151578e-02
1.050000000000000044e+00,2.708147419264475553e-01,1.608974596215560493e-01,-1.008517233791629275e-01,8.151512544979113706e-01,4.636304298850629779e-01,2.379882451077854344e-01,-5.136155424404117986e-02
1.459999999999999964e+00,2.594820524474626411e-01,5.521469970012105044e-02,-3.244414462103012431e-01,9.169108792238993555e-01,3.905973611673827506e-01,2.220108271413816226e-01,-3.883974124875336220e-02
1.219999999999999973e+00,2.531776627401553514e-01,2.174038105676656674e-01,-4.559001340709014083e-01,7.431550620333574608e-01,2.114519929518571817e-01,1.702984689727975176e-01,-3.756853648123834044e-02
9.000000000000000222e-01,2.469540232895653942e-01,8.679963619065989011e-02,-1.534278347947321819e-01,3.947796333497010091e-01,2.012847906765563577e-03,9.691074184530998337e-02,-4.357911949792631079e-02
2.899999999999999800e-01,2.405791908676402913e-01,1.063573498500606229e-01,2.243276528900620681e-01,-2.186989375449407275e-02,-1.661149501350470681e-01,1.155950957042536920e-02,-4.834601339471808479e-02
-2.300000000000000100e-01,2.419165882209851071e-01,-4.198729810778095706e-03,4.449337541101839322e-01,-4.110266697626401289e-01,-2.984119366430269538e-01,-7.793704255835688655e-02,-5.783793197510395112e-02
-3.499999999999999778e-01,2.481268327164175003e-01,-1.448381119635937242e-01,5.104646071760520210e-01,-6.833648896338981871e-01,-3.926778229697339695e-01,-1.460965106415737791e-01,-6.347834870663526807e-02
-1.040000000000000036e+00,2.606505634005432115e-01,1.580560796608386220e-01,3.627783558059908264e-01,-8.139789951116218614e-01,-4.392484481044794942e-01,-1.772892380642495935e-01,-6.295882974788244435e-02
-9.100000000000000311e-01,2.728724912464476904e-01,-2.278765877365273584e-01,1.048725721331744132e-01,-7.103486027866497965e-01,-3.940085225183260764e-01,-1.689414411573441910e-01,-6.428568679895466098e-02
-9.100000000000000311e-01,2.798066179709566281e-01,-3.063938215281569732e-02,-9.717127566946693468e-03,-3.540144736945508575e-01,-2.479758654372468674e-01,-1.228705239275195982e-01,-6.557253290025799597e-02
-5.500000000000000444e-01,2.800750418339389425e-01,-1.110464607176052665e-01,-7.746510819976157314e-02,1.156162693025185595e-01,-4.937944601999959271e-02,-5.366195236200434204e-02,-6.138939153676287175e-02
-5.999999999999999778e-02,2.741278805385815587e-01,-7.733811196359374751e-02,-2.461818272670677765e-01,5.714985441732397531e-01,1.403913716378014931e-01,1.366412207962036662e-02,-5.029438779233208479e-02
6.500000000000000222e-01,2.627926184678414101e-01,-8.702722283113839552e-02,-3.284526297590447674e-01,8.436125465437196436e-01,2.414295318707063709e-01,5.155865781322271912e-02,-3.602049201490864494e-02
9.100000000000000311e-01,2.497708308447897374e-01,1.335464607176051755e-01,-3.551481378347336459e-01,8.947187518534192030e-01,2.130911012440295793e-01,5.948147168241041394e-02,-2.685043860963395868e-02
9.300000000000000488e-01,2.397256391935363995e-01,1.231393821528156685e-01,-3.714790818529368766e-01,7.056193831299433228e-01,1.184938525391482644e-01,3.765792980996635758e-02,-2.954497631941679914e-02
6.199999999999999956e-01,2.300345294265083995e-01,1.346586200392825283e-01,-1.906842551338934488e-01,3.873310287948503183e-01,-6.461288677170273775e-03,1.163244969015347907e-03,-3.635761140295171168e-02
2.800000000000000266e-01,2.278538932436107167e-01,4.044228634059948702e-02,1.335744774170073423e-01,1.369956514065570619e-02,-1.179953617729496002e-01,-4.661482078127505979e-02,-4.901170976396979073e-02
-4.000000000000000083e-02,2.335259324410275394e-01,-4.084936490538870757e-03,3.706429198634764166e-01,-4.162926464170712548e-01,-1.958833987358993278e-01,-9.456115223209866916e-02,-6.046271038701575562e-02
-5.500000000000000444e-01,2.436812499017944056e-01,6.305607966083864868e-02,4.057474796091053992e-01,-7.268180483480902732e-01,-2.182491519184145690e-01,-1.356519574297408715e-01,-6.685082924146715233e-02
-6.600000000000000311e-01,2.580237002028906157e-01,-1.192163336986830358e-01,3.015359785130563575e-01,-8.823822613405452042e-01,-2.007865038400761248e-01,-1.592575837927890370e-01,-6.643407347947564989e-02
-7.299999999999999822e-01,2.735187982479061475e-01,-5.026279441628822564e-02,1.912315328507796230e-01,-8.189913425136571279e-01,-1.141208608319915496e-01,-1.525455577039209198e-01,-5.862088029550058255e-02
-6.600000000000000311e-01,2.848708349751068458e-01,-5.147114317029966024e-02,4.914022228311380053e-02,-4.970070658204803760e-01,8.357125135875821675e-02,-1.032087717238531765e-01,-4.068800417093504374e-02
-6.600000000000000311e-01,2.886619490579432901e-01,1.109455543377235731e-02,-1.355452352186837794e-01,-5.929018396496786580e-02,2.892042117267238366e-01,-3.233664201592030552e-02,-1.386919775662490140e-02
1.799999999999999933e-01,2.813058290482070567e-01,-2.804598902285044271e-01,-1.891065097197623390e-01,3.584125026392863123e-01,4.634191681848089384e-01,3.519949091241836303e-02,1.794719595060823014e-02
5.400000000000000355e-01,2.664598307214307571e-01,8.705771365940048745e-02,-1.762940097197623901e-01,6.529411600195869081e-01,5.339288485419947383e-01,6.696479987486031460e-02,4.528541274862205035e-02
8.900000000000000133e-01,2.500309600053916559e-01,4.733811196359372087e-02,-3.145279704373675767e-01,7.404371222675503184e-01,4.900898892335658896e-01,5.029036704725715901e-02,6.192095254496107759e-02
8.199999999999999512e-01,2.356427667032017781e-01,1.443477309068271208e-01,-3.835708240512601397e-01,6.325311911901230211e-01,3.405605145786843591e-01,-2.777289584758785290e-03,6.905927423293828360e-02
5.600000000000000533e-01,2.256392307595325997e-01,1.033188740771268099e-01,-1.589871361906600722e-01,4.028080701142521258e-01,1.586047129329941074e-01,-6.661082944764856739e-02,6.817013768872978718e-02
-4.000000000000000083e-02,2.205397803141068425e-01,1.334983660014381623e-01,1.284398584737738158e-01,7.998102997365073852e-02,-2.838166744066002167e-02,-1.237734527202668522e-01,6.730424038032084555e-02
-1.239999999999999991e+00,2.221381081536909774e-01,2.360159698893430913e-01,3.095051023161710102e-01,-2.771619814315608998e-01,-2.166753975309307356e-01,-1.869676908357479905e-01,6.736287880272912032e-02
-5.410000000000000142e+00,2.291927894502914786e-01,1.069177672877611673e+00,3.496004284871896961e-01,-5.561794321321005263e-01,-3.412770985158265491e-01,-2.363581295000688476e-01,7.146335139385837087e-02
-5.410000000000000142e+00,2.415358006962890769e-01,-1.152307621135331583e+00,6.892137439147366651e-01,-7.562539615938965731e-01,-3.889132069304822581e-01,-2.691779815992902947e-01,7.985801877415638073e-02
-8.100000000000000533e-01,2.571907873890857954e-01,-1.952510697797381622e+00,1.600077806948513093e+00,-8.154742039706019963e-01,-3.308864790669034939e-01,-2.622997458440392005e-01,9.162240164924251307e-02
-8.100000000000000533e-01,2.708370934137205865e-01,1.149999999999999911e+00,8.999092751214426977e-01,-4.930808245450299943e-01,-2.076347841594619603e-01,-2.108155206048469843e-01,1.059082519108971998e-01
-6.600000000000000311e-01,2.803831409943063901e-01,3.697032617101880247e-01,-1.943415464150431760e+00,1.081431462619802525e-01,-5.226915238697538851e-02,-1.240643740048388566e-01,1.222910540077034869e-01
5.100000000000000089e-01,2.811920342294270680e-01,-3.620624306069482601e-01,-2.597915934184453768e+00,8.660550708483315541e-01,7.343016196843009380e-02,-3.097096329272928938e-02,1.404528530950290843e-01
9.699999999999999734e-01,2.744152042318124818e-01,1.491330312067059571e-01,-5.301499490227636890e-01,1.736521396799592720e+00,1.186013929049875293e-01,4.629000601959519512e-02,1.522903538817010904e-01
1.399999999999999911e+00,2.621257409810284211e-01,7.521469970012112372e-02,3.388355453106646209e-01,1.880725293519172947e+00,1.182991115864845538e-01,8.302548550756128076e-02,1.518168127917866594e-01
1.270000000000000018e+00,2.513688290158715422e-01,1.939887470582045692e-01,9.204632193150191766e-02,1.158384820246052271e+00,1.120293430953163971e-01,7.474810451776489617e-02,1.382445938572800792e-01
9.300000000000000488e-01,2.484087198452119283e-01,1.229598902285045092e-01,2.352748180953298518e-01,1.075938097922107817e-01,4.579740029920779248e-02,4.099116531664553920e-02,1.140672188612404103e-01
2.200000000000000011e-01,2.519034907224336206e-01,1.455736835487436154e-01,3.677306927204813669e-01,-1.349031280655942799e+00,-5.509409394872735732e-02,3.363832571602214105e-03,9.851803692399291323e-02
-1.040000000000000036e+00,2.613820062259455956e-01,2.216858428704208683e-01,4.409593892047948271e-01,-2.180408869346306844e+00,-8.205294753062905566e-02,-2.839383574241180833e-02,9.671654519345107559e-02
-1.239999999999999991e+00,2.751437554429877475e-01,-3.116682389825159438e-01,5.935399015923402688e-01,-2.020880082891992391e+00,-6.189094242125936507e-03,-5.168939372609065996e-02,1.041819090854486513e-01
-5.999999999999999778e-01,2.901577544026660016e-01,-3.838620667976083145e-01,6.801488854409628582e-01,-1.637288685694259893e+00,1.731177826556142829e-01,-6.705021342924732952e-02,1.140179061975052088e-01
-4.600000000000000200e-01,3.020511940334109080e-01,9.388784067832278701e-02,3.312086647295830466e-01,-8.110518145279644875e-01,4.895420202208703997e-01,-6.850715634629805928e-02,1.258240342741360485e-01
-3.200000000000000067e-01,3.097185987510723271e-01,4.575317547305485233e-02,-4.157507013441947841e-01,2.160200367587478132e-02,7.022904753360211805e-01,-1.124359921528529649e-02,1.417223461428889220e-01
2.399999999999999911e-01,3.109602521159867683e-01,-1.434326673973660704e-01,-6.745262439147367006e-01,5.578305122762972079e-01,6.833316973793746030e-01,8.025933118810588129e-02,1.603532826293775360e-01
7.500000000000000000e-01,3.051942905461500488e-01,-2.135734985006063069e-02,-3.513648569020398349e-01,1.129822832724022508e+00,6.589852447112898304e-01,1.720786227118095424e-01,1.791199561548389996e-01
1.090000000000000080e+00,2.937305068623582982e-01,6.263139720814409062e-02,-1.981574176713783164e-01,1.405948695003004012e+00,5.957443275126511617e-01,2.368443915021988810e-01,1.869863327652731000e-01
1.320000000000000062e+00,2.787581741400130264e-01,5.312177826491060184e-02,-2.275608660014381002e-01,1.260443331591803329e+00,3.723381112546553240e-01,2.577792492217196862e-01,1.772472802936650993e-01
1.320000000000000062e+00,2.651882867500100494e-01,8.861215932167720855e-02,-1.156185565298213924e-01,8.201750042110200756e-01,-6.541693565731421245e-06,2.297742308122243948e-01,1.521768561581133272e-01
1.270000000000000018e+00,2.570462247867315586e-01,3.812177826491069954e-02,5.106889720814411504e-02,1.642985041981412930e-01,-4.719914961643769669e-01,1.746950300538423484e-01,1.180192191151041292e-01
7.900000000000000355e-01,2.564306738631728644e-01,1.514230484541325694e-01,1.626173310308998143e-01,-4.206453284173715668e-01,-1.025718391251461137e+00,9.846524547123697291e-02,8.123306385331217905e-02
2.500000000000000000e-01,2.647814799149819653e-01,5.983811196359367646e-02,2.345504069279065185e-01,-7.458951858131812607e-01,-1.309547300708842732e+00,2.899257390192327283e-02,4.657744116565001868e-02
-1.030000000000000027e+00,2.775421949593345761e-01,2.582050807568877504e-01,2.898328477303020456e-01,-8.501589456156950497e-01,-1.204531573843422576e+00,-9.517803690592217120e-04,1.850759042436900259e-02
-5.419999999999999929e+00,2.925855403127493592e-01,1.129799451142522226e+00,2.649237729293446586e-01,-7.527358018017403785e-01,-1.032551829392581055e+00,-1.109408668611004678e-02,2.711186342154794926e-03
-1.239999999999999991e+00,3.046314522365345945e-01,-2.642124676165757968e+00,7.394906045082692003e-01,-5.749862970426955489e-01,-8.174599328345992788e-01,1.010740986292844347e-02,-3.131950915755271625e-04
-1.239999999999999991e+00,3.104831822902823224e-01,6.432871193465784510e-01,1.366457277313540830e+00,-3.563877221874831580e-01,-5.227571987821113542e-01,8.426272601599973933e-02,3.590436327300286501e-03
-1.239999999999999991e+00,3.104617139617860122e-01,3.824965469547382257e-01,-1.284391108675445592e-01,1.202414899182679964e-01,-1.962933074210460593e-01,2.019971383102388829e-01,8.853905714413051742e-03
1.300000000000000044e-01,3.033744775773857261e-01,-4.678637007961701788e-01,-1.925550036831630063e+00,5.792395601281506989e-01,1.330581204121448757e-01,3.387564075764333271e-01,1.252301459951558893e-02
7.800000000000000266e-01,2.903768102138302720e-01,1.205208718850286770e-01,-1.058901012604564151e+00,1.161575924402763693e+00,3.885871744809937800e-01,4.844086775557789881e-01,4.080163602484754293e-03
1.250000000000000000e+00,2.764003262271334527e-01,1.273557158514986853e-01,-1.840452120876665543e-01,1.716740289403782649e+00,4.151968683757545353e-01,5.293151425219952966e-01,-1.383352195989978606e-02
1.189999999999999947e+00,2.683072611253337070e-01,1.974695091717377782e-01,-3.786174235549688571e-01,1.391392678952462880e+00,2.606688699930432840e-01,4.593111442431604408e-01,-3.344244305226515279e-02
8.199999999999999512e-01,2.653210866462820117e-01,1.543653347947320231e-01,-3.223516308550944398e-02,8.904494090062891054e-01,5.338652146913320379e-02,3.664359194438348566e-01,-5.815256960086882809e-02
1.400000000000000133e-01,2.695939346965294803e-01,1.342339375865879147e-01,3.612743633336550353e-01,-7.204845400677190037e-02,-1.317023674917221776e-01,2.617484059965043408e-01,-8.175330201640089445e-02
-3.800000000000000044e-01,2.800046915648902734e-01,-2.627404735808351599e-02,5.166140167717416798e-01,-1.323577107457736934e+00,-2.381276029433847807e-01,1.582444617294209710e-01,-9.831911901907923468e-02
-6.600000000000000311e-01,2.922092450676191389e-01,-9.660254037844381858e-02,6.303968660737776508e-01,-1.614399145442410255e+00,-2.033959616937738302e-01,7.169019278748571533e-02,-1.044288464786010950e-01
-1.239999999999999991e+00,3.060890130113150254e-01,8.049038105676659116e-02,4.718464360148539316e-01,-1.716143493004742115e+00,-9.057132313811425139e-02,1.006853253962990136e-02,-1.021155805031158381e-01
-5.419999999999999929e+00,3.191928595896286747e-01,1.256874768689827615e+00,3.787175513389348658e-02,-1.338893621207670970e+00,2.016947536904654670e-01,-1.219043129651709023e-02,-8.900769368957903160e-02
-8.100000000000000533e-01,3.253024217734036272e-01,-2.672417961410308518e+00,2.433396997001211481e-01,-5.285371770628736199e-01,6.003969094444348009e-01,-1.437235186146461341e-02,-6.144936332926210359e-02
-3.499999999999999778e-01,3.221620904476794056e-01,6.129105316100509349e-01,9.700847977044352310e-01,-6.495500832448465600e-03,7.847791551836131863e-01,-3.797421858268174022e-03,-3.214868780434838869e-02
1.400000000000000133e-01,3.116912758805803763e-01,3.695061658979718611e-01,-2.725384295108991273e-01,6.740518375477335677e-01,9.234439701180748861e-01,2.035356750934616543e-02,-5.156256008208584540e-03
7.399999999999999911e-01,3.008574722558689518e-01,-4.031088913245532701e-02,-2.021342505076899609e+00,1.115878379611626725e+00,9.807681151657696716e-01,2.131426649972407994e-02,5.449952576583760866e-03
1.209999999999999964e+00,2.922113768386649935e-01,3.433012701892218521e-02,-1.116592528207917212e+00,1.419037544971985643e+00,8.604442659096303014e-01,-4.300392947599689097e-02,-5.898005912642528825e-03
1.270000000000000018e+00,2.864932409016098247e-01,1.519134295108991450e-01,1.060869327267067175e-01,1.574662013181085118e+00,5.360052909229062745e-01,-1.731695490872123266e-01,-3.345491770455937680e-02
