Original Signal,Approximation,D 1,D 2,D 3,D 4,D 5,D 6
0.000000000000000000e+00,-1.702878106412113457e-01,2.539679330267172186e-01,3.563296347324746427e-01,-7.963990039046807690e-01,-2.187179504045814182e-01,9.503266971207877112e-02,1.075866889007455474e-01
8.000000000000000167e-02,-1.648927503760609370e-01,-6.075019945269360261e-02,1.809199237790368731e-01,-2.316980511961378997e-01,-2.393580665175417121e-01,8.334573485994989372e-02,1.045184664820244941e-01
2.099999999999999922e-01,-1.607637826139956538e-01,-9.718614581150708531e-02,9.310034030123892634e-02,3.992594847809831093e-01,-1.829115785915383652e-01,7.729652268480871613e-02,1.066876730022171677e-01
6.099999999999999867e-01,-1.573612682864585499e-01,-4.392425901102091357e-02,-1.007265248073784258e-01,9.162032954231537074e-01,-8.241550723002680212e-02,6.431471457704759920e-02,1.113436759877823728e-01
1.129999999999999893e+00,-1.536180239477311360e-01,4.409926275860825973e-02,-5.134080442495236873e-01,1.183948572612101291e+00,3.100737090688752973e-02,3.876978828319202486e-02,1.157685597801295929e-01
1.550000000000000044e+00,-1.491363866703613317e-01,5.943714118128273771e-02,-6.264312461349553773e-01,1.118632088507062416e+00,1.396722719708266003e-01,-5.298668727547833912e-03,1.181507716692258847e-01
1.449999999999999956e+00,-1.432513363453905564e-01,6.137923680691959039e-02,-1.563390793646118881e-01,7.327479820241480368e-01,2.160905643859209191e-01,-6.656110657455832635e-02,1.176873435807158363e-01
1.070000000000000062e+00,-1.356676290689313169e-01,-7.178993397574018331e-02,3.168524867319202354e-01,1.420274145331189009e-01,2.501526112861752749e-01,-1.333964653205216289e-01,1.136070803671349189e-01
1.400000000000000133e-01,-1.265360222505578502e-01,-2.198864428523683578e-03,3.555596571054384647e-01,-4.693018640086729643e-01,2.399128927917590914e-01,-2.019195867186941995e-01,1.039039248312606245e-01
-2.600000000000000089e-01,-1.161502503731823427e-01,-1.790192900071834181e-01,1.379150220928022919e-01,-8.863158815547003133e-01,1.789438804341459688e-01,-2.643304605482993397e-01,8.925937574056186374e-02
