Original Signal,Approximation,D 1,D 2,D 3,D 4,D 5,D 6,D 7
-9.100000000000000311e-01,3.793712578306396299e-02,-3.063938215281569732e-02,-9.717127566946693468e-03,-3.540144736945508575e-01,-2.479758654372468674e-01,-1.228705239275195982e-01,-6.557253290025799597e-02,1.502461573658885052e-02
-5.500000000000000444e-01,3.633518261022893742e-02,-1.110464607176052665e-01,-7.746510819976157314e-02,1.156162693025185595e-01,-4.937944601999959271e-02,-5.366195236200434204e-02,-6.138939153676287175e-02,2.083316123588821456e-02
-5.999999999999999778e-02,3.440430435815003407e-02,-7.733811196359374751e-02,-2.461818272670677765e-01,5.714985441732397531e-01,1.403913716378014931e-01,1.366412207962036662e-02,-5.029438779233208479e-02,3.228125186933664126e-02
6.500000000000000222e-01,3.364409381094914109e-02,-8.702722283113839552e-02,-3.284526297590447674e-01,8.436125465437196436e-01,2.414295318707063709e-01,5.155865781322271912e-02,-3.602049201490864494e-02,4.627091206656781808e-02
9.100000000000000311e-01,3.452896707323360043e-02,1.335464607176051755e-01,-3.551481378347336459e-01,8.947187518534192030e-01,2.130911012440295793e-01,5.948147168241041394e-02,-2.685043860963395868e-02,5.890075892813956271e-02
9.300000000000000488e-01,3.766657185438574557e-02,1.231393821528156685e-01,-3.714790818529368766e-01,7.056193831299433228e-01,1.184938525391482644e-01,3.765792980996635758e-02,-2.954497631941679914e-02,6.560472560377965390e-02
6.199999999999999956e-01,4.417534973716332608e-02,1.346586200392825283e-01,-1.906842551338934488e-01,3.873310287948503183e-01,-6.461288677170273775e-03,1.163244969015347907e-03,-3.635761140295171168e-02,6.733696277612508108e-02
2.800000000000000266e-01,5.113181608026602654e-02,4.044228634059948702e-02,1.335744774170073423e-01,1.369956514065570619e-02,-1.179953617729496002e-01,-4.661482078127505979e-02,-4.901170976396979073e-02,6.257223750736158607e-02
-4.000000000000000083e-02,5.751036323370366937e-02,-4.084936490538870757e-03,3.706429198634764166e-01,-4.162926464170712548e-01,-1.958833987358993278e-01,-9.456115223209866916e-02,-6.046271038701575562e-02,5.255016690728092632e-02
-5.500000000000000444e-01,6.101829040876400462e-02,6.305607966083864868e-02,4.057474796091053992e-01,-7.268180483480902732e-01,-2.182491519184145690e-01,-1.356519574297408715e-01,-6.685082924146715233e-02,4.367405127220902461e-02
-6.600000000000000311e-01,6.169544043182250553e-02,-1.192163336986830358e-01,3.015359785130563575e-01,-8.823822613405452042e-01,-2.007865038400761248e-01,-1.592575837927890370e-01,-6.643407347947564989e-02,3.464860792407337131e-02
-7.299999999999999822e-01,5.996995325233073215e-02,-5.026279441628822564e-02,1.912315328507796230e-01,-8.189913425136571279e-01,-1.141208608319915496e-01,-1.525455577039209198e-01,-5.862088029550058255e-02,2.820253682027361319e-02
