Original Signal,Approximation,D 1,D 2,D 3,D 4,D 5,D 6
-4.099999999999999756e-01,8.925488170146475553e-02,-2.181329719665936473e-01,-2.105801573218704092e-01,8.168543630427562707e-01,-3.974362355031202942e-01,1.891649175920280535e-02,1.483633277640229731e-02
3.099999999999999978e-01,8.362113600015409764e-02,2.112912021230466952e-01,-1.367030670933465641e-01,1.094776022277105909e+00,-1.402426919513214409e-01,2.412628527792043398e-02,2.195052122022739943e-02
6.999999999999999556e-01,7.763585844451664775e-02,8.912062678928334147e-02,-7.063801594462060240e-02,1.133280999244292708e+00,9.127588729793659206e-02,1.541344654073224796e-02,2.819062077894444324e-02
9.699999999999999734e-01,7.254293792648683348e-02,-1.154223286907067325e-01,-2.126419532113625610e-01,8.292273775207639197e-01,2.404748456124194966e-01,-8.487631554233446285e-03,2.999776429522352933e-02
1.250000000000000000e+00,6.895309590456395743e-02,-8.288498758283913137e-02,-3.556085232972907573e-01,2.146783015746787648e-01,2.830405901101540889e-01,-4.608253818828703108e-02,2.583059062239510817e-02
1.229999999999999982e+00,6.683314094701342523e-02,5.807143779247758708e-02,-3.353404559684681208e-01,-4.968820485592365666e-01,2.285279954467711871e-01,-8.880228068563406074e-02,1.614410679589113606e-02
9.399999999999999467e-01,6.570863368444927743e-02,1.129706526562146429e-02,-2.368550785146005255e-01,-1.117500284514475251e+00,1.162119451344299365e-01,-1.207789502061540898e-01,3.290115845234614644e-03
4.799999999999999822e-01,6.489851642566746293e-02,-3.706985707151888576e-02,5.652824792263777542e-02,-1.382685480520365218e+00,-1.019798746500580333e-02,-1.289244119457584603e-01,-9.967130578177399447e-03
5.000000000000000278e-02,6.383742714365668591e-02,-4.131917857556580143e-02,4.747301438557939846e-01,-1.191763421321653915e+00,-1.318061864533009164e-01,-1.091592585105450181e-01,-2.156578105036677934e-02
-3.800000000000000044e-01,6.192026607333216137e-02,1.658040164033466879e-02,5.448644453540041344e-01,-6.812996477481733093e-01,-2.199964586698768543e-01,-6.582178512365240153e-02,-3.012982124431690112e-02
-1.800000000000000044e+00,5.846400288066668643e-02,1.841493425864760558e-01,2.701427795505789153e-01,-6.504076506289785398e-03,-2.359489061636663720e-01,-1.179817537647354087e-02,-3.453613030919441135e-02
-1.189999999999999947e+00,5.304396541392627368e-02,-5.014546548798270997e-01,5.930397903990325403e-02,6.315352281991322148e-01,-1.699020660694284812e-01,4.103947345376260381e-02,-3.393168221112503186e-02
-6.999999999999999556e-01,4.574903376909666974e-02,3.090247791016672574e-01,-2.976477987349657184e-02,1.074047393355045177e+00,-3.038999380506887671e-02,8.406815043597673509e-02,-2.884815261044566814e-02
3.699999999999999956e-01,3.726520655544861976e-02,8.500126786670314516e-02,-1.576210578154840780e-01,1.274534317702244790e+00,1.464014896090204132e-01,1.085436267976506164e-01,-2.127622004325976923e-02
7.900000000000000355e-01,2.889063879525701969e-02,1.430467770200091471e-01,-2.327607123893223884e-01,1.201175277300689404e+00,3.044486331446599192e-01,1.095003484508935143e-01,-1.498296889792239545e-02
1.110000000000000098e+00,2.195215053842232422e-02,-1.208785370414837135e-01,-6.730944605176802931e-02,8.086375739274866969e-01,3.876111082137984054e-01,8.327399010039485128e-02,-1.361838004819612702e-02
1.179999999999999938e+00,1.708741278164650074e-02,-6.471802356001243872e-02,3.081169358893250110e-03,1.915417988742668109e-01,3.746690166826326385e-01,3.179232789837248274e-02,-1.841941686258353333e-02
1.090000000000000080e+00,1.420619097777470717e-02,-1.708205464194001433e-02,-3.468724500602676231e-01,-5.015429767252900239e-01,2.850069566458420800e-01,-3.239396054532882319e-02,-2.821064049642340449e-02
9.699999999999999734e-01,1.263139079034354684e-02,-1.766860328130159807e-02,-5.454421280609851319e-01,-1.091319732743313953e+00,1.458908357914423803e-01,-9.180741969697865656e-02,-3.992591250654899115e-02
3.200000000000000067e-01,1.153389690371250942e-02,8.925397915242683222e-02,-1.421292783666852078e-01,-1.331590577583366297e+00,4.316592091595062436e-03,-1.314605235408232986e-01,-5.048952544734685438e-02
-2.999999999999999889e-01,1.028530657593868664e-02,-8.453886766397020192e-02,4.124688238733267842e-01,-1.199007791225281894e+00,-1.060553191811211826e-01,-1.441256398566538866e-01,-5.750846703871267951e-02
-1.320000000000000062e+00,8.241942525241637008e-03,3.960315952231699410e-02,6.395785214581366507e-01,-7.713221199827200447e-01,-1.695090695890299481e-01,-1.315753106487839996e-01,-5.951249991663611766e-02
-1.540000000000000036e+00,4.705168950024402053e-03,-1.725555595996154379e-01,4.750690143557536049e-01,-1.714916719439031900e-01,-1.746866059731169707e-01,-1.053870518643088700e-01,-5.582005715955891401e-02
-1.389999999999999902e+00,-8.177405135269711235e-04,7.208179327357611132e-02,1.165213582332634834e-01,3.786292477691873826e-01,-1.114106365840333290e-01,-7.683893355312450268e-02,-4.614104077442081342e-02
-4.400000000000000022e-01,-8.354689571221138311e-03,1.876348321403420449e-02,-1.379047935684597492e-01,8.183985949144859662e-01,1.381414241699707723e-02,-5.141540866917623104e-02,-3.152118773396828805e-02
2.700000000000000178e-01,-1.718716368348448612e-02,1.883339046445414167e-01,-1.733345069426286411e-01,1.094048386640519066e+00,1.573794041151125589e-01,-3.621853442026257835e-02,-1.473730256339443601e-02
8.299999999999999600e-01,-2.596728644198286959e-02,-2.821732775159929707e-03,-1.011332806938879392e-01,1.121256919940464503e+00,2.733539522561124757e-01,-3.536139171943047943e-02,1.990701969028368934e-05
1.129999999999999893e+00,-3.343421917670563043e-02,-6.075358555754223344e-02,-1.101642751803879883e-01,9.142896701758944644e-01,3.025310859280810893e-01,-5.187149819020870495e-02,9.037397504766536693e-03
1.100000000000000089e+00,-3.900360011867705368e-02,-2.641896218359551796e-02,-2.892090444218715639e-01,4.343384586651605761e-01,2.230409523779500747e-01,-8.560079489251974649e-02,1.085775830785633278e-02
1.090000000000000080e+00,-4.283113530272957686e-02,-7.208657296545140092e-02,-4.628490777054383165e-01,-2.293526339985696993e-01,6.529245513672807255e-02,-1.243391816734888272e-01,6.464308325016231149e-03
8.000000000000000444e-01,-4.554118941251950742e-02,4.387950248805305709e-02,-3.438329397616524119e-01,-8.418086334212570021e-01,-1.242276179006461673e-01,-1.509259541780678393e-01,-1.330835663330941221e-03
