Original Signal,Approximation,D 1,D 2,D 3,D 4,D 5,D 6,D 7
-1.290000000000000036e+00,-6.688034297281555962e-03,-3.199695091717378315e-01,3.186457562299424562e-01,-3.951340138299463955e-02,2.778850356258383281e-01,-4.797075635598765930e-03,1.620542364644824151e-01,4.596608581448170111e-02
-8.900000000000000133e-01,-2.476027468759790101e-03,-2.094486372867090385e-01,3.732495221073078295e-01,-1.150817995320968790e-01,-1.096036134220257016e-02,-7.558939839573025621e-02,1.213287152620831089e-01,2.971385530182498597e-02
-2.500000000000000000e-01,1.349699794531578761e-04,-1.130736835487435865e-01,8.959013133077894930e-02,-1.562836913970011565e-02,-3.328537434274742024e-01,-1.525734948365990440e-01,7.496597688993600350e-02,1.047944359238584672e-02
4.699999999999999734e-01,4.305214957852319946e-04,-4.928203230275508828e-02,-4.293973208354526783e-01,2.109978659600623696e-01,-6.339248517047811893e-01,-2.085191081365075361e-01,3.978506258578716481e-02,-4.878717757542647832e-03
1.110000000000000098e+00,-2.545968180342988822e-03,1.999999999999996225e-02,-6.664745652258744490e-01,5.287401401457528793e-01,-7.702253660769972088e-01,-2.114660397825870453e-01,2.437556793862484528e-02,-1.219473646474846656e-02
1.250000000000000000e+00,-8.391195339521798427e-03,1.780736835487435887e-01,-5.817710722055139394e-01,7.606515165752749663e-01,-8.295196694336882670e-01,-1.638760281908330785e-01,3.248605962704791128e-02,-9.453220751153165735e-03
1.250000000000000000e+00,-1.553232604977658991e-02,9.356406460551014437e-02,-3.564029704373675722e-01,7.545982674981478455e-01,-8.037185387116960733e-01,-6.497689344448316640e-02,5.592655392975122430e-02,-1.082371875935309036e-03
1.179999999999999938e+00,-2.184054156449531658e-02,3.671633369868287922e-02,4.767465101800927307e-04,4.997255662909594331e-01,-7.027432142445539931e-01,5.267894729538107057e-02,8.266073807629517600e-02,1.086839515723070360e-02
9.200000000000000400e-01,-2.497358937900381187e-02,7.129165124598846326e-02,2.981581652776076341e-01,2.335455014478775987e-02,-5.205225838812435057e-01,1.633455741216299217e-01,1.025258407445073933e-01,2.399313481684817867e-02
3.699999999999999956e-01,-2.439549274703643050e-02,1.164230484541326494e-01,3.482715269671889935e-01,-5.600518221641384020e-01,-3.019215818820502606e-01,2.504601317690872131e-01,1.121214616981086459e-01,3.619788433526120036e-02
-7.700000000000000178e-01,-2.133478193694385988e-02,2.280255888325764813e-01,2.841793994002421164e-01,-9.734449809739607051e-01,-5.217721342676384655e-02,3.095568980745194709e-01,1.094655760955647178e-01,4.633988865969804194e-02
-1.590000000000000080e+00,-1.699071413439463135e-02,-5.529328524455034977e-02,3.267242723813200134e-01,-1.104716385632223519e+00,1.929376456716207500e-01,3.355529042144144714e-01,9.153881051726875384e-02,4.999369156620865617e-02
-1.800000000000000044e+00,-1.259132218700646094e-02,-2.376009063798819598e-01,4.952450748732971086e-01,-9.456105628553941322e-01,3.738720739869360044e-01,2.968797782595673507e-01,6.110300429310169812e-02,4.682052843554585647e-02
-1.689999999999999947e+00,-9.211814864297472594e-03,-1.651009063798820620e-01,4.781533326749735080e-01,-5.368776821967671253e-01,5.504302322603794595e-01,2.168436377483167476e-01,1.396791997837923058e-02,3.617417775533585816e-02
-6.400000000000000133e-01,-7.061765159068667322e-03,-3.502980021920979459e-01,8.750279010443159922e-02,-4.239530059718182864e-02,6.592834374191667290e-01,1.283677474036398203e-01,-3.954667223655277536e-02,2.111275063170231503e-02
-1.000000000000000021e-02,-6.860203902532202233e-03,5.741669750802291805e-02,-4.048636545341356419e-01,4.391452657894078238e-01,6.745277237714115692e-01,6.052411663470592951e-02,-8.210233769565253303e-02,8.594386695120713460e-03
4.799999999999999822e-01,-9.485213323090968193e-03,8.624355652982136633e-02,-7.653319150759347878e-01,8.915566701503675473e-01,5.904782597937455746e-01,3.661764092139552229e-02,-1.037627660174284261e-01,2.934317070854668141e-03
8.100000000000000533e-01,-1.479489968131484333e-02,6.745190528383279704e-02,-7.778455496225212817e-01,1.172617865657553216e+00,4.453396491149269054e-01,6.444483987574087247e-02,-1.028651100983559719e-01,5.925867531452265469e-03
9.100000000000000311e-01,-2.084555405205035239e-02,9.318747686898271043e-02,-3.773416496742544313e-01,1.191978149198569259e+00,2.522291018748051838e-01,1.116812978184583971e-01,-8.497216741357981051e-02,1.489906845756262116e-02
8.800000000000000044e-01,-2.532013277297958526e-02,6.544228634059945371e-02,2.089380625580911088e-02,8.945743174645538476e-01,4.949626694532788251e-02,1.605335924350923538e-01,-6.021293328467705597e-02,2.571278025836950393e-02
6.400000000000000133e-01,-2.607374939879219394e-02,8.361215932167731513e-02,2.116361372867090751e-01,2.447154560361057274e-01,-1.565927465486105785e-01,1.783285839174389431e-01,-3.697791725640170446e-02,3.552114673959303609e-02
2.700000000000000178e-01,-2.286427881570574777e-02,6.361215932167729736e-02,3.001393358907811226e-01,-4.708383180668332946e-01,-3.617278830853478677e-01,1.529567707550228417e-01,-1.987302713405361687e-02,4.152846460856877975e-02
-3.200000000000000067e-01,-1.652414216307189487e-02,8.702722283113838164e-02,3.133540818529367278e-01,-1.034023065494680704e+00,-4.709272923511267361e-01,8.706297750345808051e-02,-1.339321028438757513e-02,4.445381317861859388e-02
-1.169999999999999929e+00,-8.227296054594743918e-03,1.089230484541325872e-01,2.970263595698229842e-01,-1.278100889902704429e+00,-4.411669628844941959e-01,-3.517116479512402694e-03,-1.759338430295747518e-02,4.278097568741698331e-02
-1.860000000000000098e+00,9.423421528781047996e-05,-3.084936490538892073e-02,3.108989548340145848e-01,-1.102436525884018526e+00,-2.701626876596122662e-01,-1.128810776652503511e-01,-4.101147816972741666e-02,3.235180520836675178e-02
-1.590000000000000080e+00,7.868899193104043552e-03,-3.424871130596428559e-01,3.731417406265895020e-01,-7.153932098722775024e-01,-2.607144936246938785e-02,-2.216038609609060073e-01,-8.055594015147307663e-02,1.425871295909457784e-02
-4.699999999999999734e-01,1.405300486312909512e-02,-3.781264952124584466e-01,3.160936921724568638e-01,-2.328653088279616923e-01,2.228758511629218841e-01,-3.117799792277400339e-01,-1.311844616706925593e-01,-9.426831156423134961e-03
5.200000000000000178e-01,1.744139244743348610e-02,-3.338457268119890409e-02,-1.344879300589237325e-01,2.536729491649756252e-01,4.096585997718301120e-01,-3.648467526663703442e-01,-1.780977907672136318e-01,-2.841277418809928790e-02
1.060000000000000053e+00,1.720321243263470481e-02,1.655736835487435776e-01,-7.763219107640780825e-01,6.610557577912645755e-01,5.107596119047497218e-01,-3.316439902248616289e-01,-2.031473896548040836e-01,-3.703353659977835777e-02
1.219999999999999973e+00,1.398043972189435234e-02,1.709502712852710715e-01,-9.628178488986908201e-01,9.791887148044983169e-01,5.312510240848540288e-01,-2.470474261304614894e-01,-2.015771941009163737e-01,-3.588867549061317691e-02
1.270000000000000018e+00,8.894357692641380320e-03,7.233811196359363205e-02,-5.142638811291061485e-01,1.097452321419646992e+00,4.459505164638201125e-01,-1.538243800317123933e-01,-1.810185750490542200e-01,-2.653965143346526459e-02
1.239999999999999991e+00,4.295107534388077457e-03,3.738620667976089162e-02,7.635412811497134522e-02,8.906176248577877264e-01,2.597108801636236475e-01,-8.221847395055539853e-02,-1.522304120329362465e-01,-1.447058119691753408e-02
9.399999999999999467e-01,2.704361501386637681e-03,9.952722283113835111e-02,3.737751109398842475e-01,3.494225050977234903e-01,-9.964862761722925732e-03,-4.613241418852836312e-02,-1.235598972491902536e-01,-2.832138508830479157e-03
2.999999999999999889e-01,4.994229220636340130e-03,1.408188740771267877e-01,3.759313725053928246e-01,-3.663199260934190127e-01,-2.849888539696293077e-01,-5.128344742432935921e-02,-1.011772667504110823e-01,6.336396477262720012e-03
-6.099999999999999867e-01,9.949896230123505061e-03,1.233188740771268832e-01,3.230744311549726966e-01,-9.965327017861769221e-01,-4.900783749511577470e-01,-7.292032712531759664e-02,-8.481096367054945240e-02,1.238647173003430690e-02
-1.219999999999999973e+00,1.583918246606737246e-02,-7.774519052838324562e-02,3.826601615137753543e-01,-1.275923360500369030e+00,-5.638533337138224022e-01,-9.928011564721719862e-02,-8.257525460570475095e-02,1.313284771047202454e-02
-1.639999999999999902e+00,2.159211292935410420e-02,-9.233811196359364981e-02,4.602346620617999151e-01,-1.122985306560785101e+00,-4.762424054282374808e-01,-1.122340060656546873e-01,-9.430941054322593275e-02,6.085276635572841458e-03
-1.389999999999999902e+00,2.612881668642590832e-02,-2.461954618136541484e-01,3.551617723813200178e-01,-6.639509177489237857e-01,-2.857369357867385329e-01,-9.059686858383203534e-02,-1.182840740714469902e-01,-6.853637752725558197e-03
-7.700000000000000178e-01,2.932222947842776442e-02,-1.876666049839540440e-01,5.770632938682651591e-02,-7.985358094047534383e-02,-6.082305323324860291e-02,-3.858458505446982212e-02,-1.494794216964318578e-01,-2.226159757616482521e-02
-7.000000000000000666e-02,3.055738351596999636e-02,-6.117785792574936821e-02,-3.163472530141349104e-01,4.708614915804263945e-01,1.193857280781304292e-01,4.286990250740388420e-02,-1.763609781453273628e-01,-3.464565483626675518e-02
5.500000000000000444e-01,2.829394830387906359e-02,1.999999999999996225e-02,-6.215286717815622364e-01,8.976677292290506927e-01,2.235896245382211212e-01,1.530389076346781452e-01,-1.854853831259678787e-01,-3.750423195738969429e-02
8.399999999999999689e-01,2.286475914127184678e-02,1.200176038879050000e-01,-6.641452552062330206e-01,1.146145956550427503e+00,2.490343307943589934e-01,2.626878971756481662e-01,-1.746464991482693241e-01,-3.042438942927773449e-02
9.899999999999999911e-01,1.626630971394095460e-02,7.800798494467142685e-02,-4.328528563540153806e-01,1.163637507243239888e+00,1.978609205659752623e-01,3.429279269666269947e-01,-1.478899078518263188e-01,-1.722396056517996529e-02
9.599999999999999645e-01,1.092952930476331387e-02,7.428203230275498559e-02,-9.669990904766503914e-02,8.700986085694041305e-01,7.046270924670762492e-02,3.745199868903039686e-01,-1.127140052505946483e-01,-1.349225085338291025e-03
8.000000000000000444e-01,9.043870778007391878e-03,6.086696879329389631e-02,1.763104343707804222e-01,3.108262203055672801e-01,-1.357568996358239910e-01,3.286292536009490228e-01,-8.302786119928785846e-02,1.525840740071254809e-02
3.800000000000000044e-01,1.108290679730469450e-02,1.006874768689827726e-01,2.887158558059907398e-01,-3.448175155748561815e-01,-3.616211616417389640e-01,2.411040236101192336e-01,-5.562210138698228667e-02,3.058678901349464602e-02
-2.700000000000000178e-01,1.605768616362466400e-02,1.023381119635937420e-01,2.964117723813199934e-01,-9.042751022101285230e-01,-5.223344520783418377e-01,1.545938323080879306e-01,-3.352844270383709135e-02,4.275086369914597034e-02
-8.900000000000000133e-01,2.211287461298314799e-02,1.080127018922197313e-02,3.144814865887450295e-01,-1.159402795972404254e+00,-5.235088835558270315e-01,9.458317945613946287e-02,-2.308587860745883041e-02,4.780631034433683452e-02
-1.350000000000000089e+00,2.834074397737607054e-02,-5.738620667976068734e-02,3.580071216833560221e-01,-1.079403324927551644e+00,-3.521127212264542061e-01,6.942312400815266182e-02,-2.959472315635868975e-02,4.565291444231012186e-02
-1.320000000000000062e+00,3.366509677365073228e-02,-1.819791281149711892e-01,3.333661055319784849e-01,-7.471124415830564525e-01,-8.956853447937132562e-02,7.676363391235940803e-02,-4.990662644833449013e-02,3.701147256931586194e-02
-2.999999999999999889e-01,3.749609784276750069e-02,-3.829293994002422874e-01,1.830183977561686826e-01,-2.829845744493995618e-01,1.836012428545828468e-01,1.041119679058195580e-01,-7.883568110345826052e-02,2.536510327226599790e-02
3.900000000000000133e-01,3.902601343089036334e-02,2.210580837556763711e-02,-1.449049898045525753e-01,1.922426807206635280e-01,3.999680678435812431e-01,1.430149509217274462e-01,-1.069827543157034488e-01,1.649130941249532523e-02
8.000000000000000444e-01,3.780773893843601685e-02,1.258188740771268854e-01,-6.147450286112625673e-01,6.215274742140787234e-01,5.398300356810521450e-01,1.875192492266602728e-01,-1.266479903995808010e-01,1.430990536632951136e-02
9.799999999999999822e-01,3.461843038745061885e-02,1.041682389825159816e-01,-7.765342519904255836e-01,9.132795157299471445e-01,5.940136046226689448e-01,2.173953104192709040e-01,-1.400115035893141346e-01,2.055326226746300583e-02
1.030000000000000027e+00,3.013818545782077224e-02,6.544228634059945371e-02,-3.984045350428778165e-01,1.007901346039646651e+00,5.441778171869794400e-01,2.168617146358088610e-01,-1.392780561458166755e-01,3.399640934082890503e-02
1.110000000000000098e+00,2.624116684950635048e-02,1.650635094610941600e-03,6.063058020886318011e-02,8.174730468823985241e-01,3.726262372682954127e-01,1.630342735610966209e-01,-1.260163237744326703e-01,4.957736426893405435e-02
7.800000000000000266e-01,2.522704895366783412e-02,1.372724133595216722e-01,2.556401297590449317e-01,3.261213139023946272e-01,1.064557262799247506e-01,5.290502737914028891e-02,-1.015833487560365844e-01,6.365144439127914944e-02
2.099999999999999922e-01,2.761071006244730786e-02,1.194791281149712447e-01,2.560051254471881199e-01,-2.654323869894059662e-01,-1.773689043105415308e-01,-7.268740023417269436e-02,-6.936474117415344920e-02,7.430478000997207955e-02
-4.799999999999999822e-01,3.296313738385289044e-02,6.294228634059947924e-02,2.595399941164092672e-01,-7.893149056068938796e-01,-4.038877688433425428e-01,-1.757740512410426725e-01,-3.152780886172107389e-02,8.034868760068798743e-02
-9.399999999999999467e-01,3.930600524135459406e-02,-6.756569860407202199e-02,3.613220264191644993e-01,-1.040392015140547022e+00,-4.976768807145254270e-01,-2.331134078519783714e-01,4.622025783586426739e-03,8.089568794551951769e-02
-1.320000000000000062e+00,4.460941287601362382e-02,-4.836696879329394072e-02,3.976421259952126475e-01,-9.202271289318020298e-01,-4.452932953087463397e-01,-2.328225969610125401e-01,2.790325425609303106e-02,7.466952988138700342e-02
-1.639999999999999902e+00,4.868834649860047381e-02,-2.781088913245544081e-02,2.429282201633553295e-01,-5.797054776910195439e-01,-2.886062011764990443e-01,-1.932036440936353294e-01,3.368088204737006153e-02,6.064712993420988407e-02
-1.189999999999999947e+00,5.159061100704154246e-02,-2.684502712852708806e-01,4.426882938682635826e-02,-1.198766860433506387e-01,-8.391901431631755559e-02,-1.352662147342821031e-01,2.235089076923324480e-02,4.353962127890199929e-02
-2.700000000000000178e-01,5.257468456948483082e-02,-2.309678751731758517e-01,-8.492903716263616731e-02,3.288489245449758291e-01,1.009606140086840853e-01,-7.248141740133054456e-02,1.548321844320441759e-03,3.301930651657156157e-02
1.499999999999999944e-01,5.105309817028382685e-02,1.277451905283832068e-01,-3.359794672215600242e-01,6.848681556663545056e-01,2.177107551393737961e-01,-1.586711837686719667e-02,-2.005791531902591934e-02,3.167639167589875182e-02
3.300000000000000155e-01,4.660088852672694681e-02,1.277146997001211148e-01,-6.550471157997653782e-01,9.240796461792286642e-01,2.693438679857663165e-01,2.387721159102779503e-02,-3.379224670786065005e-02,4.098526238813114675e-02
4.099999999999999756e-01,4.089218696276046561e-02,5.611215932167729070e-02,-5.643684408747349224e-01,9.759580442327002725e-01,2.511564269995086307e-01,3.730724367050569645e-02,-4.094664154504529946e-02,5.682318283010946020e-02
4.400000000000000022e-01,3.648377023464184632e-02,2.622595264191640574e-02,-1.087824176713783897e-01,8.104937819459911985e-01,1.452306272150465372e-01,1.358846603561762560e-02,-3.686553578147951787e-02,7.392429972361704016e-02
3.300000000000000155e-01,3.489294002146064999e-02,5.238620667976084944e-02,1.958064187674272705e-01,3.927483043558080422e-01,-3.248730938598777540e-02,-4.925466651643370386e-02,-2.700565996948276620e-02,8.910368731280039756e-02
-2.000000000000000111e-01,3.667113938764392927e-02,1.562435565298214146e-01,2.353292406265894976e-01,-1.554127300201237905e-01,-2.260086538025911640e-01,-1.348670429728602016e-01,-1.315457863190548637e-02,9.903386408816014508e-02
-6.999999999999999556e-01,4.071136898601494802e-02,2.818747686898276372e-02,2.235143590217983645e-01,-6.477265893934798235e-01,-3.715569317921880721e-01,-2.100477035983732144e-01,4.954688107986163909e-03,1.047653061736720237e-01
-1.169999999999999929e+00,4.593899598224977787e-02,-1.299038105676653121e-02,2.911862282390440537e-01,-9.626312053949180880e-01,-3.973942792785505884e-01,-2.338591598970858054e-01,2.507080511686432533e-02,1.040890347199419363e-01
-1.320000000000000062e+00,5.082439071256084073e-02,-1.120272228311381957e-01,3.466854112397630971e-01,-9.617408761864733036e-01,-2.734917185270226425e-01,-1.942054349482267295e-01,4.024792403695236220e-02,9.459867430638979613e-02
-1.250000000000000000e+00,5.481512872722262009e-02,-1.044134295108991584e-01,2.453116367386845575e-01,-6.970733646261707550e-01,-7.073962114827844760e-02,-1.193259652487143607e-01,4.466841692932312091e-02,7.823003154220836697e-02
-4.699999999999999734e-01,5.763225836414254122e-02,-2.626009063798818710e-01,3.650721420742508716e-02,-3.063500797797596986e-01,1.564775439787591815e-01,-3.643049902350588287e-02,3.707212186559541434e-02,5.948727411426337625e-02
1.400000000000000133e-01,5.818890751447229615e-02,-6.913429510899238295e-03,-2.121730021920980591e-01,1.371151632767702855e-01,3.647523998797636557e-01,3.837689081733097751e-02,2.081534451945419098e-02,4.568886542831086806e-02
6.199999999999999956e-01,5.650576395741208069e-02,5.995190528383287365e-02,-4.852867261192854165e-01,5.095350747724606277e-01,5.072492176416205645e-01,9.963917534234240092e-02,1.020244449041409276e-02,4.040943040494618388e-02
8.800000000000000044e-01,5.215105918126597406e-02,8.702722283113828450e-02,-5.716845479784475881e-01,7.371007733765326808e-01,5.620327064244501347e-01,1.391998867246327098e-01,3.860602619956077231e-03,4.530598545163101037e-02
8.900000000000000133e-01,4.631128653396802269e-02,1.055079849446715068e-01,-3.370531970323380477e-01,7.818346387343156900e-01,5.306510413840003215e-01,1.435459918164532223e-01,2.053101314718044912e-03,5.737830341702242209e-02
8.000000000000000444e-01,4.157615317768671714e-02,5.702722283113831336e-02,-1.235657911281413945e-02,5.850192648355707625e-01,4.046607376576667470e-01,1.011805349844187157e-01,5.955545697023438556e-03,7.104340482213637731e-02
5.200000000000000178e-01,3.963151764936148624e-02,7.403684177437186431e-02,2.094666728052717308e-01,1.663369847714954997e-01,1.944379308939073736e-01,1.515370355024122685e-02,1.922109335660410895e-02,8.324928329413795736e-02
5.000000000000000278e-02,4.097365232219726816e-02,8.227241335952167889e-02,3.076886098438352257e-01,-3.258219117464118963e-01,-3.822927093693290895e-02,-8.282013846946564839e-02,3.714526325064760465e-02,9.169391664967699307e-02
-7.700000000000000178e-01,4.452525883446315641e-02,1.369134295108991872e-01,3.036605700134158425e-01,-7.346448120100665946e-01,-2.375819986941948569e-01,-1.663723578521513480e-01,5.986936499817864521e-02,9.523072524751925727e-02
-2.000000000000000000e+00,4.864032860553667292e-02,1.720448267190433089e-01,2.928352524661103073e-01,-9.167132727871324382e-01,-3.535026631294201360e-01,-2.080241891739664784e-01,8.556834169803798074e-02,9.322591705197563750e-02
-2.950000000000000178e+00,5.264496102043635106e-02,-5.810417437700565735e-02,3.688144037120989482e-01,-8.003643404947347051e-01,-3.465955491730722815e-01,-1.969603755639343645e-01,1.121167963171946363e-01,8.453164693387758832e-02
-1.860000000000000098e+00,5.618393986981010807e-02,-7.222947341949743638e-01,5.452330511942552471e-01,-4.998118246225754513e-01,-2.425625233348825960e-01,-1.402430793061211767e-01,1.429186406423570144e-01,7.200694325562524700e-02
-5.600000000000000533e-01,5.814170933835760557e-02,-2.583892896287467433e-01,4.378084150035952415e-01,-8.659634938478741328e-02,-1.114870868194769438e-01,-5.761088528041688472e-02,1.655469167449706569e-01,5.637066550720757491e-02
1.600000000000000033e-01,5.802445665050355583e-02,1.788573498500606318e-01,-3.968376340709013350e-01,3.832473533708443125e-01,-2.627299242260267009e-03,2.370289186710618917e-02,1.717466714371669312e-01,4.243928168574687132e-02
6.999999999999999556e-01,5.483062873755104039e-02,1.145448267190433550e-01,-1.220335021155937838e+00,8.088125008710853603e-01,4.913384625522555782e-02,9.031368756986460355e-02,1.611595532638565587e-01,3.771033559139361224e-02
9.399999999999999467e-01,4.867899535154692620e-02,1.189230484541325961e-01,-1.031598655702524292e+00,1.159508700690127680e+00,4.699304036809991147e-02,1.374096976389495572e-01,1.388755784821236183e-01,4.194654835076113558e-02
9.599999999999999645e-01,4.005508821742551073e-02,1.025833024919770020e-01,-3.076513595698231462e-01,1.266577298288629638e+00,-3.874137012080010323e-03,1.608574764456766060e-01,1.087831197520447574e-01,5.327869586468095969e-02
9.100000000000000311e-01,3.282717090420513711e-02,4.403684177437172664e-02,1.725211415985656305e-01,9.230182715179073849e-01,-9.007191903047884196e-02,1.513587973797220210e-01,7.617141370666938305e-02,6.470738276679666168e-02
5.899999999999999689e-01,2.954126506362225388e-02,9.861215932167732845e-02,3.827987497983273979e-01,2.321520658256863712e-01,-2.140471970178151606e-01,1.012187110961530467e-01,4.552197272995291838e-02,7.310673525157264374e-02
5.999999999999999778e-02,2.979992143985011818e-02,9.642304845413263159e-02,3.988740904766500117e-01,-6.205593359812053844e-01,-3.466587662298820094e-01,3.183043670437120387e-02,2.301240386511100092e-02,7.725328022806945971e-02
-7.199999999999999734e-01,3.310310034865951434e-02,1.045929214352104286e-01,3.360872487022782407e-01,-1.322991252825341135e+00,-4.162236762572779081e-01,-2.414217486250411215e-02,1.745245585551700312e-02,7.671302604997336239e-02
-1.500000000000000000e+00,3.729042586653202873e-02,2.287658773652750943e-02,3.451721851928172824e-01,-1.500194587857915485e+00,-3.665600762107505406e-01,-4.005715882898613911e-02,3.134705653895789729e-02,7.152785008928548571e-02
-1.250000000000000000e+00,4.159450380205068076e-02,-3.517515414744928348e-01,4.117555108158114097e-01,-1.225624916094438355e+00,-1.772913773853450614e-01,-3.878529698568361495e-03,6.013454309657460806e-02,6.064847229055037731e-02
-5.799999999999999600e-01,4.520834177936555037e-02,-2.376842088718589263e-01,3.600916728052716009e-01,-6.762260711327555684e-01,9.620977413787532018e-02,5.822576304996142371e-02,9.232411651330151015e-02,4.505986117055079537e-02
-8.000000000000000167e-02,4.815364806213801030e-02,1.962341226347263934e-02,-6.253402853892287006e-02,-1.115904305143285841e-02,3.620816983478022943e-01,1.337329208280421122e-01,1.204218529528145593e-01,2.860299295341020565e-02
5.100000000000000089e-01,4.948658003800897320e-02,-1.517949192431125582e-02,-6.013808499224000403e-01,5.241317102367143432e-01,5.142971880702882359e-01,2.114755584282894674e-01,1.341629627669898017e-01,1.631176910121022450e-02
9.399999999999999467e-01,4.798623478482894056e-02,4.640544456622763825e-02,-6.882926685657547727e-01,9.084300592828229437e-01,5.568628067120395819e-01,2.734130760696257267e-01,1.352349551008487361e-01,1.348766712361566811e-02
1.159999999999999920e+00,4.410841163630169204e-02,8.635734985006054965e-02,-4.200776066280275112e-01,1.120564502890007530e+00,5.236392094347483983e-01,3.055765020416052469e-01,1.258404388459566925e-01,1.994540510367913758e-02
1.280000000000000027e+00,3.913453485845785201e-02,5.336696879329383414e-02,-1.601970958122161115e-01,1.017395964297849620e+00,4.125320399945527905e-01,2.968269349302875004e-01,1.071282367107894845e-01,3.190453237076274623e-02
1.189999999999999947e+00,3.463838388206211261e-02,8.086696879329402510e-02,5.997112003928242729e-02,6.277605255195818357e-01,2.086516893350599533e-01,2.428139057651352295e-01,7.982719941510116324e-02,4.403730310696231387e-02
9.599999999999999645e-01,3.307576396247169370e-02,6.702722283113826673e-02,2.051053073518581127e-01,4.610692116640413563e-02,-8.071054415227751910e-02,1.458957243164986650e-01,4.726458753831157267e-02,5.204820430211987148e-02
5.200000000000000178e-01,3.481212578387359036e-02,8.452722283113833779e-02,2.515704386826370098e-01,-5.704628700702462085e-01,-4.000634614568904235e-01,3.083221654254014732e-02,1.887511993465044308e-02,5.476541615359598741e-02
-1.000000000000000056e-01,3.884556941355735149e-02,8.068747686898278260e-02,2.744157879846730319e-01,-9.406111052294695574e-01,-6.325969047005296497e-01,-7.659545062532344128e-02,1.892006079691529313e-03,5.289855364438728058e-02
-7.199999999999999734e-01,4.428127907578003480e-02,1.647114317029974018e-02,2.991361372867089585e-01,-9.957780127700668338e-01,-6.571686365838677046e-01,-1.466831351319966004e-01,6.255774453554491243e-04,4.599896618234337875e-02
-1.590000000000000080e+00,4.977890132177452409e-02,8.537658773652750943e-02,3.075900619377270884e-01,-7.949627130647942685e-01,-5.119956772573540649e-01,-1.616134421529076548e-01,1.164128188943540712e-02,3.068140578116631753e-02
-1.912666667000000098e+00,5.535162693186610611e-02,-1.640412215674744711e-01,2.906722006030787453e-01,-4.165879790841126029e-01,-2.947301113116596039e-01,-1.330596387673369518e-01,2.895503298243287671e-02,9.603821166203728096e-03
-1.139999999999999902e+00,6.044307599898845335e-02,-4.241477660179782117e-01,2.779964463331257574e-01,-2.702829621441782404e-02,-8.628411095907806416e-02,-7.931962421719514211e-02,4.513897000679609889e-02,-1.260657883329044035e-02
0.000000000000000000e+00,6.338667633810746160e-02,-2.256766225976784002e-01,9.323389760786743308e-02,3.390050724122530834e-01,8.366253369821977093e-02,-1.473856944734786012e-02,5.210947071928752339e-02,-2.870170543811417438e-02
6.199999999999999956e-01,6.350859123707731924e-02,1.439699696082748226e-01,-4.679052138020072249e-01,6.856207972818320062e-01,2.099753807647152803e-01,4.328146639459984346e-02,4.461638490633604986e-02,-3.658248321849914830e-02
8.800000000000000044e-01,6.101593620878147106e-02,1.705255888325764302e-01,-9.479778538559195944e-01,9.501957226483276342e-01,2.773003895274839259e-01,9.379791130513186193e-02,2.873956603172573079e-02,-3.563515944939742164e-02
