Original Signal,Approximation,D 1,D 2,D 3,D 4,D 5,D 6
-4.400000000000000022e-01,1.587254212189482261e-01,-8.771469970012113482e-02,5.361360910246745215e-01,-1.076499762907073166e+00,-4.323623637753628013e-01,-1.133492296790641896e-02,-4.165210684118935136e-01
-4.400000000000000022e-01,1.685453597694361871e-01,1.999999999999996225e-02,6.437338913245538308e-02,-9.684138976915019903e-01,-3.472307230660354183e-01,-1.637155104799237204e-02,-4.602493061209673719e-01
-1.159999999999999920e+00,1.700800590414516256e-01,2.532050807568876905e-01,-3.571741814289850492e-01,-5.114230484541324451e-01,-1.776499206975009904e-01,1.696025469315326495e-02,-4.622256025194620976e-01
-7.700000000000000178e-01,1.638604881561612214e-01,-3.131874768689826283e-01,-3.263757013441947463e-01,1.274602572665310130e-01,3.462704897598892217e-02,7.657790216763724067e-02,-4.565298174515318719e-01
-2.000000000000000042e-02,1.495254015810432713e-01,-2.245143358907812081e-01,3.335097577293363869e-02,6.954183708922829776e-01,2.351586091827120306e-01,1.487499819526376110e-01,-4.365549520483652524e-01
7.199999999999999734e-01,1.289617227131052979e-01,-2.952722283113835833e-02,5.200038536862328087e-02,9.916353847688110790e-01,3.487017277375332180e-01,2.124273692761240173e-01,-4.006661722138654680e-01
1.179999999999999938e+00,1.064443235551757461e-01,9.653684177437171776e-02,-3.828472761451520712e-01,9.383477385430006867e-01,3.175625052637753298e-01,2.512696015628081980e-01,-3.563309633174975288e-01
1.280000000000000027e+00,8.399224294354250275e-02,1.485640646055100822e-01,-5.814257229034780483e-01,6.596827964713800618e-01,1.782389565996123360e-01,2.372879109385378216e-01,-3.269017518864179572e-01
1.050000000000000044e+00,6.434823576644052578e-02,1.456393821528156884e-01,-3.293616814289851424e-01,3.421373416192806660e-01,-2.209720030212584951e-02,1.791014419425604465e-01,-3.145286970874999199e-01
4.600000000000000200e-01,5.053759805112509329e-02,1.531393821528156396e-01,4.443586600143806242e-02,1.237345372508646957e-02,-1.997468413562291378e-01,1.088915622427880370e-01,-3.141850497541085474e-01
-1.400000000000000133e-01,4.466484490412226532e-02,3.635734985006056075e-02,3.609253606658718860e-01,-2.986697168467113972e-01,-3.162844839817240405e-01,3.782984949656753582e-02,-3.186777989440086056e-01
-7.700000000000000178e-01,4.420998652520396338e-02,1.116025403784436099e-02,5.346360678936572519e-01,-5.990416877959336972e-01,-3.677351331894039843e-01,-2.174993935290508995e-02,-3.223100093108888231e-01
-5.200000000000000178e-01,4.806541441133887343e-02,-2.977803983041931724e-01,5.347618848929382995e-01,-8.776257620074907617e-01,-3.601144103650474326e-01,-5.817494214604891634e-02,-3.225934892129580511e-01
-4.400000000000000022e-01,5.425835138657333911e-02,-2.246950917173784479e-02,3.395504069279065007e-01,-9.169902702021007768e-01,-2.760080424988191616e-01,-6.119055609892853909e-02,-3.232034327685749941e-01
-4.099999999999999756e-01,5.923691625880860706e-02,3.263139720814406397e-02,-7.170269915209655232e-02,-6.557691000826970651e-01,-9.359015975338351445e-02,-2.490599489565722968e-02,-3.184194219846541163e-01
-5.600000000000000533e-01,6.054069480178817658e-02,6.604646071760530979e-02,-3.935451658256320373e-01,-1.611093191371243960e-01,1.432631441338638734e-01,3.395301805728678790e-02,-3.078252780846726377e-01
4.199999999999999845e-01,5.554146585890318982e-02,-3.694310333988041761e-01,-2.836140861647933886e-01,4.157088159522805970e-01,3.764082216316498308e-01,9.433205731640770253e-02,-2.929279144645615673e-01
1.000000000000000000e+00,4.022631881260397418e-02,3.320036380933993891e-02,-7.334131056766579615e-02,8.183928379225823280e-01,4.916794063691956040e-01,1.344280529320833750e-01,-2.662681913350687379e-01
1.360000000000000098e+00,1.675536666358205459e-02,1.117339375865879503e-01,-2.431722314548516728e-01,9.078077203132404183e-01,4.599704634279974114e-01,1.325169228916453501e-01,-2.331496633606303936e-01
1.219999999999999973e+00,-7.380621235917442235e-03,1.908845726811989607e-01,-4.584958918725779986e-01,7.216840662676685669e-01,3.171517639779810604e-01,9.191877529526007451e-02,-2.054715916648588159e-01
8.199999999999999512e-01,-2.645077783108085168e-02,1.345448267190432201e-01,-2.402262917485051830e-01,3.768769451737127851e-01,1.299915017710781273e-01,2.450515857234786266e-02,-1.901777434421206003e-01
3.800000000000000044e-01,-3.584877648545172629e-02,3.745190528383285367e-02,1.785892912004806710e-01,-2.360356544563194103e-02,-5.120163190045035062e-02,-5.293741457174323817e-02,-1.811173733801379748e-01
0.000000000000000000e+00,-3.633552034056024282e-02,-1.683012701892216967e-02,4.524561906007227852e-01,-3.948469851540172271e-01,-1.975884655270682411e-01,-1.291654068951961221e-01,-1.710973650635432830e-01
-3.099999999999999978e-01,-3.101965335925868650e-02,-2.939582562299423996e-02,4.882546706855130925e-01,-6.610301573931794961e-01,-3.068751639883113835e-01,-1.898262554613808772e-01,-1.588815517509899189e-01
-1.020000000000000018e+00,-1.970956647337024359e-02,1.301970958122162514e-01,3.008272443904215776e-01,-7.955869182141968032e-01,-3.732844863819343439e-01,-2.191411853976925062e-01,-1.397121903780918217e-01
-9.200000000000000400e-01,-1.195409233841318586e-02,-2.400176038879048845e-01,1.246213697652702179e-01,-7.298894601643745039e-01,-3.302282260795536550e-01,-2.135918190474283551e-01,-1.187013688291928271e-01
-9.200000000000000400e-01,-1.306143845638847896e-02,-3.996950917173780482e-02,9.800680570778458334e-02,-4.108045709182040484e-01,-1.970066028897468624e-01,-1.665016808838031825e-01,-9.620029925190837217e-02
-5.600000000000000533e-01,-1.973368139856094064e-02,-1.137916512459884455e-01,-1.894269484023994310e-02,3.439273296191908136e-02,-1.006058397173623629e-02,-9.558024350167124150e-02,-7.301538123166123606e-02
-2.099999999999999922e-01,-3.292561196776385563e-02,-2.952722283113839996e-02,-2.546581884086247527e-01,4.730028208716223759e-01,1.712640719182803584e-01,-2.469005268602895986e-02,-4.260346891221294952e-02
5.400000000000000355e-01,-5.486006490539727110e-02,-1.356874768689827482e-01,-3.426585506462307418e-01,7.822027010055156993e-01,2.784662301002722162e-01,2.169391966728341503e-02,-5.187795287794672028e-03
8.299999999999999600e-01,-8.376172757978550543e-02,1.204903810567665434e-01,-3.381729790610808473e-01,8.687778432167725384e-01,2.499673156547031760e-01,3.265013798921632959e-02,3.573283308312531770e-02
8.900000000000000133e-01,-1.151711717283456504e-01,1.206393821528155552e-01,-3.520772443904215954e-01,7.323476326000037950e-01,1.424769259377110797e-01,1.216409594834024638e-02,6.791411312471420936e-02
5.300000000000000266e-01,-1.486926826258768153e-01,1.644791281149712292e-01,-2.255436243511391436e-01,4.621673429893419227e-01,7.375189792934527810e-03,-2.698460625048126199e-02,9.941270281863091862e-02
1.799999999999999933e-01,-1.635814352555465534e-01,3.501760388790498002e-02,8.223795318994100989e-02,9.364670623257258242e-02,-1.298537788746563781e-01,-8.180961112886671327e-02,1.151852962884255815e-01
-2.099999999999999922e-01,-1.557861587695789640e-01,1.274519052838327116e-02,3.604486141556917378e-01,-3.289050446850945164e-01,-2.257328342066332039e-01,-1.295871718294284158e-01,1.222631000295065079e-01
-5.200000000000000178e-01,-1.423728188935276529e-01,-2.366025403784437209e-02,4.353720711094648532e-01,-6.668527638299464044e-01,-2.701365701174717748e-01,-1.662750158053771243e-01,1.379911323355710873e-01
-8.399999999999999689e-01,-1.236365020309680429e-01,-3.905444566227711523e-03,3.230580065039547755e-01,-8.544436100350958352e-01,-2.701689502287592526e-01,-1.821557653804612431e-01,1.541943680940674466e-01
-8.399999999999999689e-01,-1.037492437817482821e-01,-1.083669687932939940e-01,1.609310565298213702e-01,-8.112955733429385585e-01,-1.957360658159591760e-01,-1.666224119936476344e-01,1.644516043553356233e-01
-5.600000000000000533e-01,-8.696938305772816680e-02,-1.249038105676657517e-01,4.219952367904175605e-02,-5.211507362371872176e-01,-5.520641612814181087e-03,-1.085333294547642519e-01,1.665752840960623982e-01
-2.899999999999999800e-01,-7.713531478950717835e-02,-2.220671475544966356e-02,-9.686254469030047831e-02,-8.722476860460888493e-02,2.096081593614091410e-01,-2.285631664044478206e-02,1.790397780366798641e-01
3.699999999999999956e-01,-7.725411249936683933e-02,-1.322724133595216123e-01,-2.590764505221578307e-01,3.397749404042560428e-01,3.936336704001976994e-01,6.222695334092165353e-02,1.988041249935628696e-01
8.199999999999999512e-01,-8.353596948605465644e-02,3.602885682970027870e-02,-3.294738638816795406e-01,6.383580328636584422e-01,4.862877890338658249e-01,1.139997434702370444e-01,2.171661972665283602e-01
1.169999999999999929e+00,-9.222849375722202980e-02,5.336696879329400067e-02,-3.354458240512603329e-01,7.418129787637776085e-01,4.657898069553624842e-01,1.133187358853040838e-01,2.256480034227897336e-01
1.149999999999999911e+00,-9.961876659048646276e-02,1.355079849446715334e-01,-2.865331884086247394e-01,6.200583918725779409e-01,3.477492586120677909e-01,7.345452200586309599e-02,2.244030995009689000e-01
8.299999999999999600e-01,-1.038206666040171200e-01,1.363092551338933589e-01,-1.040368417743717661e-01,3.445509753800001795e-01,1.950094859816022819e-01,1.756819017269825589e-02,2.154765109760591879e-01
2.000000000000000111e-01,-1.029815552307143944e-01,1.333188740771268366e-01,1.391590054079057115e-01,-1.410933932114036282e-02,2.598435429700506061e-02,-3.986378105563119500e-02,2.069913527347051196e-01
-7.700000000000000178e-01,-9.518217268682767351e-02,1.444791281149712669e-01,3.424626340709013839e-01,-3.997737322535975801e-01,-1.506637789828913498e-01,-9.928292733097764111e-02,2.018963019324225283e-01
2.099999999999999922e-01,-8.166073208922419724e-02,-6.348252250232364613e-01,5.418147659497047908e-01,-6.895405759874309037e-01,-2.710905826681916375e-01,-1.485999307585882390e-01,2.020374247363342923e-01
1.600000000000000033e-01,-6.366007062452722076e-02,1.733141571295790939e-01,5.249998843449137365e-01,-8.042813771093466624e-01,-3.224258628618744127e-01,-1.805837079467506323e-01,2.074756919180085757e-01
-1.370000000000000107e+00,-4.532959467762352757e-02,5.996809408747352244e-01,-1.023818057077845456e-01,-6.632401806250329823e-01,-2.918341832915146705e-01,-1.680336207349052702e-01,2.159968794725069530e-01
-1.370000000000000107e+00,-3.047841432429302527e-02,-3.870753175473055085e-01,-4.983820985523387814e-01,-3.170833824682035562e-01,-1.857699676671722977e-01,-1.180698593207112762e-01,2.261717980335965494e-01
-5.999999999999999778e-01,-2.119965743316135076e-02,-4.029646071760522585e-01,1.701154041877838974e-01,1.199536163116201037e-01,-4.056078002468574417e-02,-3.821932376047305902e-02,2.396235776628719005e-01
3.499999999999999778e-01,-1.946723848617266939e-02,-1.319310333988041040e-01,4.922502928445542381e-01,5.364861861880297900e-01,7.861436245345909679e-02,4.650209380565023531e-02,2.537291002217580971e-01
9.100000000000000311e-01,-2.306798372871438074e-02,1.167163336986829503e-01,-2.782383616895814371e-01,6.757100346861139029e-01,1.545529949649566970e-01,1.120826848360958750e-01,2.571884041939470067e-01
1.280000000000000027e+00,-2.994499480186803286e-02,1.005736835487436309e-01,-8.193539430668331791e-01,6.950699550071903765e-01,1.409001550472918640e-01,1.380645844393723620e-01,2.418666108718945384e-01
1.229999999999999982e+00,-3.583297583228953892e-02,1.608188740771269165e-01,-6.142077320752158398e-01,6.365836415985657304e-01,3.725385831059951913e-02,1.238975065102739803e-01,2.121090629502448699e-01
8.399999999999999689e-01,-3.375665933617855857e-02,1.545448267190433489e-01,-1.718192825767673737e-01,3.933692771869464755e-01,-9.853545731923681050e-02,8.332274766997968540e-02,1.715333421998143093e-01
1.499999999999999944e-01,-2.555353880747385925e-02,1.335640646055101799e-01,2.227991814289851102e-01,1.865688644762857062e-01,-2.103280327354203894e-01,3.558041367240070973e-02,1.401167645260995021e-01
-1.020000000000000018e+00,-1.303251113215195961e-02,1.913749537379655641e-01,4.723544209595253451e-01,-1.893160425110813061e-01,-2.969232632871275923e-01,8.456003120110161531e-05,1.243942897650160140e-01
-7.800000000000000266e-01,3.093914593013315228e-03,-4.376009063798819154e-01,6.213748380828791884e-01,-6.948161205226404125e-01,-3.267553752222925878e-01,-2.226009954252456194e-02,1.208765271651688900e-01
-7.700000000000000178e-01,2.186435682231688271e-02,-5.047749411640939377e-02,6.276953692895853587e-01,-9.772363557413240587e-01,-2.826857137685945820e-01,-2.958197533904392829e-02,1.212412816363528933e-01
-4.400000000000000022e-01,3.916623566473701606e-02,-8.823557158514983012e-02,2.012299219832349995e-01,-9.666998434726999934e-01,-2.198497625484591156e-01,-8.308742361668994270e-03,1.249250880421323151e-01
-1.600000000000000033e-01,5.334939286419584925e-02,-1.220671475544959916e-02,-3.651092766931766098e-01,-5.895652891220977132e-01,-5.984423003341304836e-02,5.019928485896388987e-02,1.335706588464778688e-01
2.700000000000000178e-01,6.025513675872579133e-02,-4.665063509461098157e-02,-4.942606593940168103e-01,7.620588520832632939e-02,1.739712840554058504e-01,1.213600591772334841e-01,1.504730598222216997e-01
6.099999999999999867e-01,6.078725753141474286e-02,1.700961894323341217e-02,-3.701629516182070589e-01,7.066911706027616535e-01,3.559166162899729535e-01,1.936351863579598154e-01,1.681319328200507057e-01
1.030000000000000027e+00,5.744370763298941446e-02,-1.908493649053899510e-02,-2.606257476062291412e-01,9.832574925394693688e-01,4.153565229487308774e-01,2.355905063339984451e-01,1.726083362626175399e-01
1.260000000000000009e+00,5.639807682073170320e-02,5.756569860407201311e-02,-1.451281754730548434e-01,9.304532231955749966e-01,3.758618878473379832e-01,2.414201572986277300e-01,1.546399792101025572e-01
1.290000000000000036e+00,5.817377902777776805e-02,8.568747686898270377e-02,-7.106889720814413280e-02,5.644198546504810565e-01,2.529200088062739660e-01,2.049275984912937720e-01,1.193598501248197274e-01
1.110000000000000098e+00,6.359351964192305751e-02,9.001760388790491785e-02,-1.480376744909916997e-03,2.704405794646439626e-02,8.245775719871253906e-02,1.402169398539278022e-01,7.742444115233260149e-02
7.099999999999999645e-01,7.222682771677516045e-02,9.434773090682713192e-02,1.218953939923365093e-01,-3.829587928212634385e-01,-1.654238248628851771e-02,6.078552064629993285e-02,3.953290394685851639e-02
2.399999999999999911e-01,8.318413281539840942e-02,4.403684177437172664e-02,2.483677163995231529e-01,-6.677509315607852436e-01,-1.288963258682352675e-01,-2.730435910574024322e-02,1.575790311544335298e-02
-4.099999999999999756e-01,1.008326771954120848e-01,6.787658773652738287e-02,3.204622487022781296e-01,-7.690280532493471988e-01,-2.486571452425173911e-01,-1.047223476621327726e-01,-4.758835791627835654e-04
4.000000000000000083e-02,1.212171555118558702e-01,-3.591858428704208239e-01,3.586545581738949107e-01,-6.890224624573092482e-01,-2.684790286219487232e-01,-1.539846335135175159e-01,-8.584092370699458741e-03
-1.199999999999999956e-01,1.389831289957342009e-01,1.076618880364062503e-01,2.772375215592832731e-01,-5.050418776444922653e-01,-1.950653657157804255e-01,-1.558337329323684350e-01,-8.733769331428747895e-03
-2.700000000000000178e-01,1.503811254445034939e-01,5.240381056766581225e-02,-7.345671475544954254e-02,-2.004375404792801407e-01,-5.854352127170728282e-02,-1.237323535801206909e-01,6.870671063983202487e-04
-4.199999999999999845e-01,1.557551486407655894e-01,-9.150635094611059284e-04,-3.216301254471882198e-01,1.532125772256920926e-01,9.118358483028504713e-02,-6.554629142320965440e-02,1.472634518888532584e-02
-8.000000000000000167e-02,1.555807767242232409e-01,-1.673381119635937164e-01,-1.354238191913790801e-01,4.914538080135980591e-01,2.119357031715136674e-01,-3.697684929653825836e-03,2.867430922052509323e-02
7.900000000000000355e-01,1.516766911658876116e-01,-2.258364779650318677e-01,5.153405166994019099e-02,7.105448353375507509e-01,2.187434907648970195e-01,2.308097309530324909e-02,3.506283685031608144e-02
1.280000000000000027e+00,1.446406000530414127e-01,8.127404735808352321e-02,-1.027255441422759707e-01,7.103998324965916655e-01,1.641295045286688126e-01,2.214817378987460339e-02,2.366648720640698866e-02
1.330000000000000071e+00,1.393443839085787839e-01,1.850352077758099512e-01,-4.068392449384461429e-01,5.825329099653322462e-01,4.685498510236543734e-02,1.201897188849335510e-02,-9.416018384303947997e-04
9.499999999999999556e-01,1.389265181866098098e-01,1.871105253231154508e-01,-4.497262454864707770e-01,3.415187667588626130e-01,-1.363846097779350397e-01,-2.403102241122998320e-02,-3.038260775611857645e-02
3.800000000000000044e-01,1.472718614758046773e-01,1.042339375865879436e-01,-7.613459581221626582e-02,6.561328946077664426e-02,-2.963825807681907398e-01,-7.481704493612367779e-02,-5.838389881071966159e-02
-1.400000000000000133e-01,1.633593443483356555e-01,3.108891324553608726e-04,3.614742492503029703e-01,-1.627934643986859442e-01,-4.034809171960357377e-01,-1.318331757666160731e-01,-7.904485630700486265e-02
-4.099999999999999756e-01,1.838384581977093035e-01,-8.995190528383290030e-02,5.559561674697055533e-01,-4.426371854849143195e-01,-4.298695748597333166e-01,-1.708609054922449189e-01,-9.142332558625310135e-02
-7.099999999999999645e-01,2.036042516920811007e-01,-1.263139720814407396e-02,4.625431464584468522e-01,-6.514236303251542681e-01,-3.751833208299721889e-01,-1.830840800724991835e-01,-9.384803184618004113e-02
-9.200000000000000400e-01,2.175220528482226801e-01,-2.799038105676654453e-02,1.827431480301809630e-01,-7.080428400837165404e-01,-2.467762711928602748e-01,-1.605989931885523359e-01,-8.173304432334023428e-02
-8.399999999999999689e-01,2.236312307044881209e-01,-1.072724133595217011e-01,-3.537497686898275623e-02,-5.540383948143732251e-01,-8.879945653145160378e-02,-9.228830686370519121e-02,-5.080040560458341098e-02
-3.099999999999999978e-01,2.210631681052465103e-01,-1.802146997001211615e-01,-9.612976320958219190e-02,-1.442390149183224168e-01,1.189658420858553528e-01,4.769996130904383125e-03,-1.197539856447043388e-02
2.099999999999999922e-01,2.111673800540765089e-01,-3.776279441628824229e-02,-1.788060333988040762e-01,3.322137506798248374e-01,3.249805212164254553e-01,9.639328726062976194e-02,2.459571002387465205e-02
8.900000000000000133e-01,2.021968837676402231e-01,-5.372595264191645792e-02,-3.513997487022782473e-01,7.020670502300063731e-01,4.520267584129982197e-01,1.364976056666553916e-01,4.358643166999573437e-02
1.250000000000000000e+00,1.978794302865506671e-01,9.464101615137748835e-02,-4.401613407506623776e-01,8.390081120540181514e-01,4.578355749611865422e-01,1.348030283009347130e-01,4.082161795124704395e-02
1.310000000000000053e+00,1.968923789533329194e-01,1.317339375865879125e-01,-3.671801932685059278e-01,7.200006213679681633e-01,3.506906424538949740e-01,9.440756192223659360e-02,2.130547036501743985e-02
