Original Signal,Approximation,D 1,D 2,D 3
9.000000000000000222e-01,-9.269379436509948833e-02,1.056485102885003219e-01,9.324765671759714658e-02,2.654305493674533611e-01
6.700000000000000400e-01,3.157990753228034041e-03,-2.670852796189671086e-01,-2.524279479330051590e-01,3.324203849855550952e-01
-3.599999999999999867e-01,1.028866987665722071e-01,1.724905695781402681e-01,-2.979994704577436093e-01,3.297582625189604544e-01
-3.599999999999999867e-01,2.057408324660442711e-01,3.643454102621170865e-01,-1.661430766353553731e-02,2.233548644631837832e-01
5.000000000000000278e-02,3.043512087160663571e-01,-6.494788194335200382e-01,2.449766087169210904e-01,2.028549902702717414e-02
5.000000000000000278e-02,3.967924902361916195e-01,3.875518607303831461e-03,1.985771792004301650e-01,-2.228372657870161810e-01
-9.699999999999999734e-01,4.763543139182810360e-01,8.971078020985101542e-01,-3.228955458932859790e-02,-4.188491546127284804e-01
-3.599999999999999867e-01,5.405534890412637683e-01,-8.378102791152899353e-01,-1.595977537939808621e-01,-4.853422219483171096e-01
-6.099999999999999867e-01,5.835076652774178196e-01,7.244178135060179609e-03,-1.235385566688416009e-01,-3.859982375372552621e-01
-3.599999999999999867e-01,6.023772944087294468e-01,3.039843655608984729e-01,-4.495000386109265778e-02,-1.528271705740293640e-01
3.800000000000000044e-01,5.943642255743326608e-01,2.016704689784600268e-01,2.932643779981754933e-02,1.259106237176398913e-01
-3.599999999999999867e-01,5.585674040351614744e-01,-4.321381843755351393e-01,1.431365257717930883e-01,3.422179361476983539e-01
5.000000000000000278e-02,4.968161312335377944e-01,-2.727818367972589808e-01,2.388945436391211319e-01,4.160630358435780662e-01
5.000000000000000278e-02,4.125779523695466966e-01,1.185377277737838408e+00,1.075642611945072796e-01,3.320975459411220077e-01
3.800000000000000044e-01,3.138586495976396495e-01,-1.358736832563422148e+00,-2.819261239991069368e-01,1.394245133187805019e-01
-9.699999999999999734e-01,2.084946403310873608e-01,7.150168699624471769e-01,-4.950869471076918549e-01,-7.273040556658233458e-02
-3.599999999999999867e-01,1.076808412579631780e-01,2.916666484574009233e-01,-1.054407005812050824e-01,-2.190869846194148374e-01
6.600000000000000311e-01,2.114751527280918364e-02,-1.138648065687475341e+00,5.121175251250495997e-01,-2.569641516052605379e-01
5.000000000000000278e-02,-4.025293145973875275e-02,1.227308548374771879e+00,5.026811644626819620e-01,-1.948224064485905016e-01
6.600000000000000311e-01,-6.922720894228152899e-02,-3.975011948045465426e-01,-1.419039330961037737e-01,-8.057069486468028396e-02
-3.599999999999999867e-01,-6.099920540440856992e-02,-3.989708377906022174e-01,-4.424662017271084324e-01,3.159936716090949727e-02
1.320000000000000062e+00,-1.542605069674548093e-02,7.820611595092480384e-02,-4.287472883464794188e-02,1.086122828187907757e-01
5.000000000000000278e-02,6.349869860207074668e-02,9.132098637951343578e-01,1.866393529115889793e-01,1.458189202845939503e-01
5.000000000000000278e-02,1.679621533927370958e-01,-1.157538484456309691e+00,-1.762919005852862930e-01,1.562288113782408783e-01
-3.599999999999999867e-01,2.862575739041919309e-01,4.454673772532866671e-01,-2.587540932308581287e-01,1.493002082053765667e-01
9.000000000000000222e-01,4.046217852084620370e-01,7.210122799964920927e-03,3.389814373720346774e-01,1.180714420309155743e-01
1.120000000000000107e+00,5.078774910467149795e-01,3.690142095113148613e-01,5.586174837277070315e-01,4.595301808361208773e-02
-9.699999999999999734e-01,5.824305818991514228e-01,-6.933165790045148213e-01,-1.462582866724963515e-01,-7.240335387987185956e-02
3.400000000000000244e-01,6.168805938635509856e-01,2.682337832148135592e-01,-6.194388147878552298e-01,-2.136823872279940695e-01
-9.699999999999999734e-01,6.042881824084713749e-01,2.788716949528082245e-01,-9.001026039986093075e-02,-3.229885016096820660e-01
3.800000000000000044e-01,5.421829926508409114e-01,-1.477729917035803808e-01,4.265346956010840351e-01,-3.402062786413164730e-01
1.989999999999999991e+00,4.343787993011472004e-01,-3.083419559511727526e-01,9.766198967961077504e-02,-2.340621387028374023e-01
1.840000000000000080e+00,2.893089280222826409e-01,2.766522747432890728e-01,-2.980082853972716994e-01,-2.821279766812608003e-02
3.800000000000000044e-01,1.208456083522771729e-01,1.309630379416343027e-01,-5.274718619622766058e-02,2.011355722468878560e-01
5.000000000000000278e-02,-5.550404369957302048e-02,-1.721402405187739959e-01,2.557467623935553713e-01,3.620331205187183876e-01
1.120000000000000107e+00,-2.216965355630669265e-01,-2.210214356123734736e-01,1.184945027127036615e-01,3.920277670932587610e-01
9.000000000000000222e-01,-3.618117938645196707e-01,4.659374078797429708e-01,-8.307458497750289106e-02,2.937231896249678509e-01
3.800000000000000044e-01,-4.609322547120155433e-01,-3.509355322946531297e-01,-1.057037163145865544e-01,1.282951192263218354e-01
-9.699999999999999734e-01,-5.097526150951554591e-01,1.066060617779888281e-01,-1.464811139287684472e-01,-2.026435295365387745e-02
6.600000000000000311e-01,-5.031340004966000645e-01,1.906663485743477215e-01,-1.077504578354467474e-01,-9.780501862059196028e-02
-9.699999999999999734e-01,-4.427359223803511989e-01,-4.394115612837143359e-01,1.431057703701780759e-01,-1.092105320438185589e-01
6.600000000000000311e-01,-3.351756771221186537e-01,3.181175843859514463e-01,2.516498429941811943e-01,-1.056086123550570854e-01
-9.699999999999999734e-01,-1.918238845547590443e-01,3.383535477324351587e-02,6.332544450200157382e-02,-1.445255622622633740e-01
-2.200000000000000011e-01,-2.730647421985574197e-02,5.795790181988817735e-02,-4.714751401205110465e-02,-2.344648685933743149e-01
-3.599999999999999867e-01,1.415834698489400745e-01,-5.531667245723139725e-01,-4.669313457327765871e-02,-3.245238701323196473e-01
-3.599999999999999867e-01,2.975855532187503538e-01,5.448641896502934845e-01,-2.419333875130113554e-01,-3.278671710612133805e-01
9.000000000000000222e-01,4.259575269317769086e-01,1.186355849144738323e-01,-3.311532153390859268e-01,-1.822489378197238441e-01
5.000000000000000278e-02,5.162244395004126352e-01,-4.871723961021011129e-01,1.280046823529487066e-01,9.441325570888742247e-02
-3.599999999999999867e-01,5.614583249848652535e-01,2.958391303755964485e-01,5.872565663444483386e-01,4.026905517305640059e-01
3.800000000000000044e-01,5.596726385616529464e-01,-3.461641049223140310e-01,2.931900464916452620e-01,5.979184907772485680e-01
-3.599999999999999867e-01,5.130998771373715961e-01,7.788619522451887267e-01,-3.404681682250352281e-01,5.735516023959920107e-01
3.800000000000000044e-01,4.304025452846940158e-01,-7.758081603785556002e-01,-4.397304764707897218e-01,3.192849695514149988e-01
9.000000000000000222e-01,3.225567788653427304e-01,2.716946270683645581e-01,-5.195133699133155231e-02,-6.655109936706114782e-02
-3.599999999999999867e-01,2.032740363408552242e-01,-1.078121198198273012e-01,2.017923238895979188e-01,-4.195006816639527680e-01
-3.599999999999999867e-01,8.607398037125373047e-02,3.862663481278706401e-01,1.409747578285865111e-01,-5.944066806827964511e-01
1.669999999999999929e+00,-1.585558266759961102e-02,-3.215978210819623317e-01,-1.683359497624982784e-02,-5.282947275639751084e-01
-3.599999999999999867e-01,-9.088249985237487061e-02,-3.573958802055245410e-01,-9.574796715543000547e-02,-2.686869070407107984e-01
5.000000000000000278e-02,-1.312258508813706481e-01,1.048005399136453297e+00,-1.228501606918535726e-03,6.075586642972522627e-02
-3.599999999999999867e-01,-1.314322021991124745e-01,-1.093988094424512836e+00,1.718516776985877514e-01,3.245987202715702180e-01
-3.599999999999999867e-01,-9.252985017483983388e-02,4.103354219052912644e-01,1.081898581182361985e-01,4.353222746103027063e-01
9.000000000000000222e-01,-1.746892301584473950e-02,3.154049226745193057e-01,-1.849925871530584687e-01,3.837411429480032665e-01
5.000000000000000278e-02,8.543076662756857176e-02,-2.602178803888229863e-01,-2.318219669175307085e-01,2.220876346640486831e-01
3.800000000000000044e-01,2.082904076341147159e-01,-2.964580892040781790e-01,5.747886273625894826e-02,2.689136325608029732e-02
-9.699999999999999734e-01,3.395010603942509864e-01,2.913495662185873747e-01,1.474434325804402646e-01,-1.408649450116174762e-01
-3.599999999999999867e-01,4.683092961171538837e-01,2.831220912986018301e-01,-7.550049181995148462e-02,-2.528379095290819722e-01
-9.699999999999999734e-01,5.836713118451002380e-01,-4.017121953700052983e-01,-5.318413722502268043e-02,-3.056239421206355389e-01
-9.699999999999999734e-01,6.778889061095383362e-01,-5.553349095381668668e-03,2.562749083670214367e-01,-3.021412256902781257e-01
5.000000000000000278e-02,7.457668053005550579e-01,-3.187588068742201741e-02,1.967447674418824621e-01,-2.399139484532361033e-01
5.000000000000000278e-02,7.845476934476057762e-01,6.610111697658246355e-01,-2.489056019094150474e-01,-1.134191412984177777e-01
6.600000000000000311e-01,7.945381867961535116e-01,-1.042900951961275746e+00,-3.316983510515067457e-01,6.752867956261546234e-02
6.600000000000000311e-01,7.784416611996145541e-01,8.948547349925015659e-01,4.658199761644737230e-02,2.642293577956719153e-01
4.000000000000000083e-02,7.417239011157114037e-01,-6.876364068770824955e-01,2.068562488470707394e-01,4.136166324401258088e-01
-9.699999999999999734e-01,6.906448751502216599e-01,6.113771662476514823e-01,1.058923980917964025e-02,4.481181733935840072e-01
1.120000000000000107e+00,6.321084766711814185e-01,-3.948695188256224897e-01,-3.971742941093021201e-02,3.361203071782580265e-01
-3.599999999999999867e-01,5.721590131592351192e-01,-5.394401766451785429e-02,1.036680558340046937e-01,1.022958153116448055e-01
-9.699999999999999734e-01,5.156847984329521184e-01,4.489136687514992952e-01,4.330712806306715595e-02,-1.723726636596135953e-01
-3.599999999999999867e-01,4.660114441395536433e-01,-4.933430385125229800e-01,-1.420271276975001162e-01,-3.810287835374011056e-01
1.320000000000000062e+00,4.248564105683309555e-01,1.962504416927873252e-01,-5.246078874164781386e-02,-4.458695334678091649e-01
1.669999999999999929e+00,3.917789027146966752e-01,2.312392144003168060e-01,1.395080089265000878e-01,-3.501024811272361870e-01
1.320000000000000062e+00,3.651116385426575461e-01,-5.663558455188806295e-01,-3.001216366320950263e-02,-1.506547354299527797e-01
3.800000000000000044e-01,3.421645922907268766e-01,5.282640144383068392e-01,-2.926831779762910646e-01,5.447513982596271370e-02
-3.599999999999999867e-01,3.210372608635973513e-01,4.860595812781767777e-02,-2.260207683373397294e-02,1.803462661307386472e-01
6.600000000000000311e-01,2.994142004794706491e-01,-6.426821234701436403e-01,4.633718613752271787e-01,1.931888450858661732e-01
9.000000000000000222e-01,2.765775663732429335e-01,3.905150917217360962e-01,2.917178608863649214e-01,1.263505559572958847e-01
-3.599999999999999867e-01,2.522257470812145352e-01,5.746128260668501575e-01,-3.472791185334579422e-01,4.874350966608624602e-02
6.600000000000000311e-01,2.281290116151177827e-01,-1.118463048139517246e+00,-4.567080878118947584e-01,1.829882081472988808e-02
6.600000000000000311e-01,2.061932857026739230e-01,7.751316435511669267e-01,2.082008407810711365e-02,4.760194914167598795e-02
5.000000000000000278e-02,1.887185851868490583e-01,-2.112864401028686501e-01,2.809284542142662655e-01,9.793357214157179247e-02
-9.699999999999999734e-01,1.774298399874503773e-01,-8.838707252494701350e-02,1.557512611472657293e-01,1.129317818456329614e-01
1.120000000000000107e+00,1.732623607037288016e-01,2.904410127452956569e-01,4.400675573541883850e-02,6.061827611568397500e-02
5.000000000000000278e-02,1.761719364860083736e-01,-4.439895667592065331e-01,-6.408808914316617422e-02,-4.165489694039477969e-02
1.840000000000000080e+00,1.837402036415893281e-01,4.202211973402714129e-01,-2.348328707987847597e-01,-1.365181272779037447e-01
-9.699999999999999734e-01,1.923498059952218620e-01,-3.903052913694848858e-01,-1.159020072892711223e-01,-1.657124740906077420e-01
-3.599999999999999867e-01,1.969577424446932734e-01,4.709959063851168470e-01,2.629906157317116189e-01,-1.113648669904447608e-01
2.999999999999999889e-02,1.925292853011438543e-01,-3.993219037882851374e-01,2.632257726511175733e-01,-1.026303631937465488e-02
1.320000000000000062e+00,1.740439860159038177e-01,9.867090592906446744e-02,-1.915217906441779028e-01,6.892892128505227756e-02
6.600000000000000311e-01,1.378286020235928722e-01,1.840595888336689079e-01,-3.607410702686481008e-01,6.996710847913302500e-02
1.120000000000000107e+00,8.318126213922998058e-02,-3.514127289086232953e-01,2.784277555085806419e-02,-1.068462581052815295e-02
3.800000000000000044e-01,1.128761246172643729e-02,3.434194640352118411e-01,3.340238190693192166e-01,-1.202184405974967701e-01
8.199999999999999512e-01,-7.303116259178758785e-02,1.589715602739477998e-02,1.243771363557702597e-01,-1.810855254525479963e-01
9.000000000000000222e-01,-1.636890576486020044e-01,-3.384934028959851182e-01,-1.737173932451523128e-01,-1.382872891961104689e-01
3.800000000000000044e-01,-2.507617771819057317e-01,-1.168124129195326349e-01,-8.403782942140289314e-02,3.484746069352267790e-03
3.800000000000000044e-01,-3.253111192708642574e-01,9.724675999337250021e-01,1.097888345655915199e-01,1.830637060570681485e-01
1.320000000000000062e+00,-3.773045249781845634e-01,-9.691655325262372722e-01,-5.997910869385768284e-02,3.161301465950276945e-01
6.600000000000000311e-01,-4.003313478776657219e-01,1.232077956231885651e-01,-2.852375487745754112e-01,3.399946907392092377e-01
9.000000000000000222e-01,-3.889909441383200828e-01,2.605210301120114424e-01,6.923890072397766854e-03,2.452215654356546815e-01
3.800000000000000044e-01,-3.425381178663020609e-01,1.076907255969604682e-01,4.477840215810191538e-01,7.261344834635487244e-02
-3.599999999999999867e-01,-2.627085767045943543e-01,-2.956811885031855325e-01,2.418013208608296993e-01,-1.132111207033466987e-01
7.199999999999999734e-01,-1.560288487026997850e-01,1.040545009494755480e-01,-3.205382902732654693e-01,-2.551483377234625705e-01
-3.599999999999999867e-01,-3.140640125773631192e-02,-5.263895214678193657e-02,-3.181498531426846799e-01,-3.259009135442056948e-01
-3.599999999999999867e-01,1.003510026138138139e-01,-3.660487575069907434e-02,9.589222379595185863e-02,-3.253891603880477157e-01
-9.699999999999999734e-01,2.288525974010673925e-01,4.136569711178296749e-01,8.020514432015540818e-02,-2.660225720980317621e-01
2.099999999999999922e-01,3.443879729555895941e-01,-3.552159270281590175e-01,-1.853086702066835401e-01,-1.624929647860168247e-01
9.000000000000000222e-01,4.395924163567587195e-01,-4.343456810100103094e-01,6.979559792451489608e-02,-2.382887687377834018e-02
1.120000000000000107e+00,5.096018426993328410e-01,8.152823790485859146e-01,5.302034830427997392e-01,1.344669507532524622e-01
9.000000000000000222e-01,5.533162778058162701e-01,-1.826582073858873112e-01,2.713455173962712741e-01,2.838362745867170633e-01
-9.699999999999999734e-01,5.722011096963646182e-01,-3.159089708620385628e-01,-5.326615867016162298e-01,3.859834306954495475e-01
6.600000000000000311e-01,5.717172419666228800e-01,-1.294284252918278533e-01,-8.043649385534079599e-01,4.005115172559618464e-01
5.000000000000000278e-02,5.583638848864008741e-01,7.202136522042076328e-01,-1.196783854922704171e-01,3.114725955245732925e-01
-9.699999999999999734e-01,5.398775996655822418e-01,-8.188459350084161814e-01,7.963731463346057637e-01,1.343971850532890422e-01
-9.000000000000000222e-01,5.223529196576246481e-01,9.091942259252131509e-01,8.853507599176857479e-01,-8.366111772867763918e-02
3.800000000000000044e-01,5.123664589202783226e-01,-1.101831068380338507e+00,-8.518074514423780441e-02,-2.795262729515415878e-01
-9.699999999999999734e-01,5.144526967331827239e-01,8.059865255938252204e-01,-1.002183235523431248e+00,-4.018049949892358308e-01
-9.699999999999999734e-01,5.312110966928960121e-01,-1.914045215418190005e-01,-6.354762068898122118e-01,-4.221950048057967475e-01
-3.599999999999999867e-01,5.614156957708774653e-01,6.625222481607663527e-02,4.989800176147172750e-01,-3.443603515751708088e-01
-3.599999999999999867e-01,6.027582837786925607e-01,-3.714996127721825192e-01,7.643553648329385330e-01,-1.938299766985439321e-01
1.669999999999999929e+00,6.518852941764913256e-01,4.613232018359874620e-01,-4.322847687015047430e-02,-6.945090241403846683e-03
8.000000000000000167e-02,7.057391822707326234e-01,-3.286160960280605225e-01,-5.099850215349559512e-01,1.779305392837661204e-01
1.500000000000000000e+00,7.595723935313489772e-01,2.550717765021767169e-01,-5.136503494761479605e-02,3.250447949754013965e-01
1.120000000000000107e+00,8.101031466658005220e-01,-8.333227443902226084e-02,3.602757072511000302e-01,4.020364724004741874e-01
-9.699999999999999734e-01,8.536948014279968078e-01,-1.886178552067158121e-01,7.595296792477042314e-02,3.868850539944328482e-01
5.000000000000000278e-02,8.896195033724992873e-01,1.539350842113657858e-01,-3.288365248425160203e-01,2.727853859900030153e-01
-3.599999999999999867e-01,9.152242150584366520e-01,1.967186910954357437e-01,-2.508626290471683284e-01,8.261240791415104534e-02
-9.699999999999999734e-01,9.304649239321518550e-01,-4.181208061037293144e-01,1.230437673222946060e-01,-1.342255734785769983e-01
7.000000000000000666e-02,9.325860801542050771e-01,3.821559893274898978e-01,3.462660254886809064e-01,-3.109038406932591592e-01
8.999999999999999667e-02,9.210990331944243215e-01,-2.032862146829596539e-01,2.385746764972744294e-01,-3.851997655109533070e-01
9.000000000000000222e-01,8.925314906425353412e-01,-1.481632654996045961e-01,-1.126341991288595384e-01,-3.326219043442870116e-01
1.320000000000000062e+00,8.458271577572904487e-01,4.968485791509422156e-01,-3.963059629963349151e-01,-1.739480937826551610e-01
3.800000000000000044e-01,7.776805575283199934e-01,-4.984047727944283523e-01,-2.670238680462685421e-01,2.369196056529071157e-02
