Original Signal,Approximation,D 1,D 2,D 3,D 4
7.099999999999999645e-01,3.605167785251656709e-01,-9.938156410553938142e-03,-3.703457631754025758e-01,5.601525431883109807e-01,8.452073905979826107e-02
-8.000000000000000167e-02,3.412737985545405972e-01,-1.799972331137060788e-01,6.131854533108180294e-02,1.085909198012220550e-01,1.532522319806575439e-01
-6.800000000000000488e-01,3.258629345730156834e-01,8.502926632581135971e-03,5.656109382967527965e-01,-4.087919531690827890e-01,2.163509880422956611e-01
4.899999999999999911e-01,3.158552759155835443e-01,7.363081601917504174e-03,4.064906442857589286e-01,-7.795436434334004350e-01,2.583419361137769821e-01
4.899999999999999911e-01,3.115496915980040527e-01,7.233393299860338410e-02,-1.538054182407138371e-01,-8.613387234000494663e-01,2.731657478623112367e-01
-4.099999999999999756e-01,3.120490411447834900e-01,2.259040200893660047e-02,-4.502323187663129778e-01,-6.441429039854736915e-01,2.630200861931312195e-01
2.000000000000000111e-01,3.153361397128447430e-01,6.224877375445311140e-02,-3.796151024421657305e-01,-2.422364714297988719e-01,2.287295030364417669e-01
-4.099999999999999756e-01,3.185244178944771076e-01,-2.845021754387076496e-01,-3.902515242491497865e-02,1.622734648608435137e-01,1.729184694074911155e-01
-4.099999999999999756e-01,3.199374987588723962e-01,8.098083154386603866e-02,2.967415445780968719e-01,4.371551148839695200e-01,1.005812046824047651e-01
9.200000000000000400e-01,3.196540531236292115e-01,2.158409643431498728e-02,1.912831392692385668e-01,5.635536563287106837e-01,1.904984071848086699e-02
1.100000000000000089e+00,3.184252268982902256e-01,4.118094721957987758e-01,-9.818825074771014849e-02,5.581676133874073908e-01,-5.682775371111103285e-02
1.260000000000000009e+00,3.177089809849777402e-01,-4.247099547939965913e-01,-3.613854437339204112e-02,4.548041728410769369e-01,-1.105136200851547512e-01
1.060000000000000053e+00,3.187010198366529434e-01,-1.893693494134345845e-01,1.206563820517141672e-01,2.829801172713291013e-01,-1.342623606748029330e-01
4.099999999999999756e-01,3.215210371403173784e-01,5.390928333173410358e-01,4.389983419049466734e-02,4.323535377235109001e-02,-1.296958705824619029e-01
5.899999999999999689e-01,3.265555195771821517e-01,-4.234654154444080776e-01,1.217040341735304079e-02,-2.160233832120466713e-01,-1.058200015695026225e-01
-5.200000000000000178e-01,3.343064544501960778e-01,4.591259051012661768e-02,1.095595376296413515e-01,-4.295181049281401320e-01,-7.727429839563342007e-02
-6.800000000000000488e-01,3.443235804584438009e-01,3.565936514588494144e-01,9.480290519661409981e-03,-5.544737087887888771e-01,-5.478622622964098021e-02
-6.800000000000000488e-01,3.555248336837714129e-01,-3.287868977144147720e-01,-2.469047374790653837e-01,-5.593539388740964569e-01,-4.299878263042784116e-02
-7.000000000000000666e-02,3.657159294464788490e-01,4.359061900474731771e-02,-2.107807784098904014e-01,-4.595768878716521288e-01,-4.352033031460567775e-02
-6.800000000000000488e-01,3.719420107415460364e-01,1.133802325174102475e-02,5.292115438411437028e-02,-2.688175579540231230e-01,-5.408732385263312348e-02
-3.099999999999999978e-01,3.729061272295910445e-01,-2.386206821735472119e-02,3.463382766024183934e-02,1.122164313311909897e-02,-7.187212283189517437e-02
1.149999999999999911e+00,3.691478832466617011e-01,2.469852757224578477e-01,-8.076330199411863031e-02,3.447150899494517140e-01,-9.263674510980798860e-02
1.830000000000000071e+00,3.621568850585643595e-01,-4.050935116444572270e-01,1.088897045637565036e-01,6.605573018156939424e-01,-1.066537571904681569e-01
1.610000000000000098e+00,3.543809865593200992e-01,2.025345221270404839e-01,1.960690893309288696e-01,8.355822645971355822e-01,-1.019508909131405378e-01
6.800000000000000488e-01,3.474972457261802927e-01,8.093129391110320814e-02,-2.778307717281952582e-02,7.628933059227593905e-01,-7.124280253984482947e-02
8.999999999999999667e-02,3.420329770115588808e-01,9.309410789710459433e-02,-5.177726358425741721e-02,4.268213710251892445e-01,-1.507129492185490562e-02
4.500000000000000111e-01,3.391156248278028307e-01,-4.629485083737031603e-01,2.044932766123147283e-01,-7.951468311483649021e-02,5.281387243833444989e-02
4.500000000000000111e-01,3.397906245791116331e-01,2.184921417178733172e-01,2.794362064919429511e-01,-5.650588013878364846e-01,1.103211575569659486e-01
8.999999999999999667e-02,3.443813556638468665e-01,3.263019466639825450e-01,-5.805375448015691331e-02,-8.647556322573366483e-01,1.441152179288657798e-01
-6.800000000000000488e-01,3.529645937841713876e-01,-1.913012625920283427e-01,-5.745061816538068467e-01,-8.923933335272926648e-01,1.498015586409243705e-01
1.600000000000000033e-01,3.641180373407936210e-01,-1.513238696354622104e-01,-6.483199134600071689e-01,-6.477391418222757657e-01,1.276463077383382660e-01
1.499999999999999944e-01,3.754315526371276301e-01,-7.210626279067651467e-02,6.380536403416638136e-02,-2.447191791942249506e-01,8.336564203945873164e-02
-2.200000000000000011e-01,3.859359690495267614e-01,1.361777339548955745e-01,8.062843703336004531e-01,1.992377408414969242e-01,2.194178607411796655e-02
5.699999999999999512e-01,3.958843932838206903e-01,2.269289329240596065e-01,5.791372651866134591e-01,5.767125735639624384e-01,-5.158620775750712845e-02
1.330000000000000071e+00,4.063447258600647594e-01,-1.596693924118148533e-01,-2.325171042558173695e-01,7.624872030738465423e-01,-1.189562369294904914e-01
1.449999999999999956e+00,4.192524015712627006e-01,-1.643510492367367404e-01,-5.491883381204574199e-01,7.210523087995486247e-01,-1.545743246682166894e-01
9.599999999999999645e-01,4.353414169830365776e-01,-5.813985567225891243e-02,-3.113731697101116414e-01,4.742058146066093216e-01,-1.459825783291355539e-01
5.699999999999999512e-01,4.541004602970389881e-01,4.863219901410877899e-01,4.839865769311538224e-02,8.810981528537165097e-02,-9.374462287014675987e-02
5.500000000000000444e-01,4.754014931497399510e-01,-3.396958510860587643e-01,4.174173724794389972e-01,-2.745080146233415674e-01,-1.113909012019163695e-02
5.600000000000000533e-01,4.988213458063202599e-01,-2.132476677947186816e-01,4.575483197880219066e-01,-4.922295624697776706e-01,7.703939413519432511e-02
-2.200000000000000011e-01,5.237107135278072922e-01,3.592316582895337951e-01,-2.147264557020717168e-03,-5.357448502438111326e-01,1.536605267752602366e-01
-3.099999999999999978e-01,5.492595865312416281e-01,2.928028700945493196e-02,-3.756407953558154045e-01,-4.205621316211841654e-01,2.127697747571732634e-01
-6.800000000000000488e-01,5.729526293876850973e-01,-1.729138296146807141e-01,-2.724571990275673206e-01,-2.345997619993842875e-01,2.438074491100905850e-01
-1.499999999999999944e-01,5.916220091441622975e-01,-1.024860601852466274e-01,-5.226656595848978848e-02,-5.433399243058564115e-02,2.344983209360401444e-01
-9.200000000000000400e-01,6.034220799058762630e-01,1.066883686212586196e-01,-4.729274429830519072e-02,1.171829041367772606e-01,1.833482886271749490e-01
1.189999999999999947e+00,6.076215265776324648e-01,1.346479984080197201e-01,-3.282723923226692903e-02,2.797092593167566643e-01,9.610598805925460453e-02
