Original Signal,Approximation,D 1,D 2,D 3,D 4
-6.600000000000000311e-01,7.772949536082998101e-01,-7.451082900405150110e-03,-1.343886916019030875e-01,-4.059551862050035931e-01,-7.573845674753100499e-02
-9.200000000000000400e-01,7.976608868431009913e-01,6.050617546956912340e-01,4.384293702854450414e-01,2.591647236501670171e-01,-1.558583505617149034e-01
1.499999999999999944e-01,8.092656011925960513e-01,-2.434649501496423118e-01,4.975733461462912288e-01,8.426267998774976675e-01,-2.475352170735923563e-01
6.400000000000000133e-01,8.106963490156681162e-01,-3.133946705626272089e-01,-3.385141856584180514e-02,1.111718462641566818e+00,-3.355215796865282929e-01
4.899999999999999911e-01,8.015991721892800070e-01,-2.492472052733301635e-01,-4.355319290696845203e-01,9.553584917391768627e-01,-4.043704285148927990e-01
1.499999999999999944e-01,7.828858767202965252e-01,8.321089731035921089e-01,-2.358332000853022303e-01,4.452878424104068644e-01,-4.373889104913846193e-01
9.300000000000000488e-01,7.564530449156714464e-01,-3.470662525242492191e-01,2.400121187496150610e-01,-1.528833375552527685e-01,-4.204268045400696985e-01
9.300000000000000488e-01,7.247287992932387457e-01,-1.824029177011519121e-01,4.582055249448668821e-01,-5.763141979994322872e-01,-3.479792526840885802e-01
3.300000000000000155e-01,6.900044991100418024e-01,-9.867498727514209533e-02,2.816693759107255501e-01,-6.875413338548823639e-01,-2.281170767370983010e-01
-6.600000000000000311e-01,6.541385857199313314e-01,4.528970171254016464e-01,-1.297190744178223498e-01,-5.024777624577391189e-01,-8.068381587527838350e-02
-2.999999999999999889e-02,6.187165213774241668e-01,-1.564979203229495963e-01,-6.280722206174325084e-01,-1.896093985866726117e-01,7.251978699035192821e-02
1.070000000000000062e+00,5.847676269268554661e-01,-2.462009139163886251e-01,-8.527969913727138085e-01,8.501923944041919756e-02,2.148902148653274724e-01
1.070000000000000062e+00,5.524838672501505288e-01,7.657338861788146565e-03,-2.993674567156468513e-01,2.372815866928433826e-01,3.346148237569940842e-01
1.199999999999999956e+00,5.211465745658301341e-01,4.086530941796642780e-01,7.154525237125596293e-01,2.441647754332910980e-01,4.234652378303917497e-01
1.499999999999999944e-01,4.891372283982172720e-01,-1.710409220321463808e-01,1.120918170904497524e+00,1.512554005373067390e-01,4.770886191509876029e-01
-4.400000000000000022e-01,4.547312692593942773e-01,-2.061301618544627845e-01,5.357065831729358463e-01,2.273256536402665923e-02,4.969938887954142293e-01
-9.200000000000000400e-01,4.171787024107878050e-01,-1.205310047920253869e-01,-3.229117930574005868e-01,-7.999540375668988401e-02,4.918731464158558331e-01
-2.999999999999999889e-02,3.773124681935735580e-01,4.095298404616928845e-01,-6.271469330749837034e-01,-9.322590750710155194e-02,4.732527852571682958e-01
-2.999999999999999889e-02,3.375713918542189718e-01,1.945581528309702976e-02,-2.937509145620174067e-01,-3.911988373481327386e-03,4.477517995546352325e-01
-4.400000000000000022e-01,3.011705682566702680e-01,-3.149499003492576832e-01,4.241274165315069011e-02,1.288327638292296184e-01,4.141346281531919082e-01
-4.400000000000000022e-01,2.706369342052725169e-01,1.978166988471715404e-01,-1.376199408479868158e-01,1.996260478134321281e-01,3.674414045569945886e-01
-2.200000000000000011e-01,2.470252700934029710e-01,-1.737887044534520142e-01,-4.756761301498222960e-01,1.231628461827959653e-01,3.031756370546873081e-01
-4.299999999999999933e-01,2.300506821663480528e-01,7.974913518086695907e-02,-1.312440332381342445e-01,-8.276125166811468259e-02,2.188105852812004815e-01
-4.299999999999999933e-01,2.183377208825309224e-01,-3.392988207566199205e-02,8.069635075248611233e-01,-2.897396820325970901e-01,1.132390415782319609e-01
7.900000000000000355e-01,2.099530161117349747e-01,3.098442152474234490e-01,9.840539663439442641e-01,-3.470185568394676401e-01,-1.411390207565937048e-02
1.570000000000000062e+00,2.026803127589567322e-01,-3.032703079681494107e-01,-1.293174984640620695e-01,-1.982368610461291147e-01,-1.596296278747632580e-01
1.570000000000000062e+00,1.939737617416059379e-01,-1.117586997927762088e-01,-9.808273317046044548e-01,6.606703288918387706e-02,-3.110151749085081074e-01
1.199999999999999956e+00,1.815912824125714975e-01,2.250968704848418100e-01,-4.056465807176118932e-01,2.594168406338051569e-01,-4.489741547629620966e-01
1.499999999999999944e-01,1.645669966861022515e-01,7.435210162201889850e-02,4.121920664137541657e-01,2.424518230637166261e-01,-5.552169819134645801e-01
-2.200000000000000011e-01,1.438480446124086876e-01,-2.490092041772484777e-01,2.392511065590847141e-01,2.983346565909201359e-02,-6.189759827358837230e-01
-1.540000000000000036e+00,1.222281929839487691e-01,-2.659650372250494874e-02,-1.645685927649513103e-01,-2.270568685673025611e-01,-6.373484756394879325e-01
-1.540000000000000036e+00,1.034150919509949917e-01,3.266577643441076484e-01,6.585265323350304734e-02,-3.322537155115699581e-01,-6.120025577226404501e-01
-1.929999999999999938e+00,9.050432424013381272e-02,-1.242223761522603387e-01,2.783110219022871257e-01,-1.961966901317491185e-01,-5.451492004788965895e-01
-1.540000000000000036e+00,8.482299029286481662e-02,-1.421659455801514149e-01,-8.011057003345058158e-02,1.025686286922824209e-01,-4.414113462127652876e-01
-6.600000000000000311e-01,8.578148231576311622e-02,5.987466191059175047e-02,-2.980563139573296216e-01,3.939193204592253417e-01,-3.120994551226453084e-01
1.499999999999999944e-01,9.142297755858906638e-02,-3.263560284479376933e-02,5.788744272649637423e-02,5.128967973283503623e-01,-1.731640453048617356e-01
