Original Signal,Approximation,D 1,D 2,D 3,D 4,D 5,D 6,D 7
-1.600000000000000089e+00,1.267322689764317778e-02,-3.779598902285045137e-01,4.366313046840750722e-01,-1.031446303797371788e+00,-5.161741045897190183e-01,-3.886672376319009192e-01,-3.653539748766230361e-02,-8.525111285352540702e-02
-1.760000000000000009e+00,9.597248943317020914e-03,-5.791179551233727185e-02,5.004962772412012706e-01,-7.072229736712599690e-01,-3.139258448185793249e-01,-3.017333786478991753e-01,-3.790610152269974220e-03,-7.643944499526472702e-02
-2.000000000000000111e-01,8.177914404633449680e-03,-5.727499074759310194e-01,2.107619774170073068e-01,-2.234617525902374835e-01,-7.184222898291857395e-02,-1.901941565609353568e-01,3.626874232985791147e-02,-6.405329736099144022e-02
2.700000000000000178e-01,8.848780869816880515e-03,2.148509989039508739e-01,-3.397727293350931155e-01,2.749118783243169606e-01,1.451197417811400103e-01,-7.127531527950303758e-02,6.930684247518366370e-02,-5.265065650143212206e-02
7.099999999999999645e-01,1.179742735091735863e-02,1.099871130596427882e-01,-8.508699592182106253e-01,7.461480385455766529e-01,2.959755012349734593e-01,3.736210689172143884e-02,9.092268427967105382e-02,-4.332909795899494293e-02
1.050000000000000044e+00,1.486041852969800445e-02,3.689582562299420498e-02,-8.848038521144983015e-01,1.079792604955457147e+00,3.640392799509766797e-01,1.303416188856139357e-01,9.973051300885532600e-02,-3.744355739695014867e-02
1.120000000000000107e+00,1.714446144023886592e-02,1.013573498500605075e-01,-3.401152885326976238e-01,1.146029981074796922e+00,3.498163744170391110e-01,1.892172060082767393e-01,9.352462314532454524e-02,-3.693263237184410408e-02
1.120000000000000107e+00,1.801959062163251829e-02,4.861215932167728404e-02,1.104418547099417502e-01,9.015319908411411065e-01,2.441722685376817026e-01,1.966806701209449781e-01,7.429114917842691290e-02,-4.212189268854575619e-02
6.300000000000000044e-01,1.711954685543328955e-02,1.737435565298214302e-01,2.291164909006017381e-01,2.759150134293396617e-01,8.687157690646768460e-02,1.577259201718427817e-01,4.126300222762525893e-02,-5.302488893648885093e-02
2.999999999999999889e-01,1.486248101854805229e-02,-9.802904187783845202e-03,3.069141771171283173e-01,-4.549968311807850441e-01,-1.215862351866927038e-01,9.382408756130511396e-02,6.670890132178225462e-03,-6.644157188061583508e-02
-2.800000000000000266e-01,1.132180800833620590e-02,7.073557158514984233e-02,3.685423757212005214e-01,-1.027907684437914027e+00,-2.859056776881013784e-01,2.955652603102589676e-02,-1.823514667497623531e-02,-7.723010603132438034e-02
-8.900000000000000133e-01,6.589609594420141325e-03,3.312177826491069510e-02,3.555728202874280930e-01,-1.292600940965159539e+00,-3.267928995886256738e-01,-2.070736264511319202e-03,-2.116103202829546642e-02,-8.088313263523061458e-02
-1.129999999999999893e+00,7.953364290926544233e-04,-1.236121593216772396e-01,2.908332562299424939e-01,-1.077270265789407766e+00,-2.230478868243133128e-01,1.275994237951581789e-02,-2.920587644597433252e-04,-7.563820674802215760e-02
-1.129999999999999893e+00,-4.781524166696084557e-03,-1.158188740771267655e-01,2.294550807568876694e-01,-6.480496756876062969e-01,-1.514264243032965168e-02,5.864853103244291321e-02,2.766268445836991829e-02,-6.470669234585210705e-02
-2.099999999999999922e-01,-8.993460699539651895e-03,-3.361473670974870487e-01,9.133813509461086166e-02,-1.209712019801765653e-01,1.977758696760792967e-01,1.192451498376941449e-01,5.266727703343326156e-02,-5.143792688662710694e-02
4.000000000000000222e-01,-1.118152626831993290e-02,2.168112592287307905e-02,-1.991557836728164166e-01,3.760689106270720949e-01,3.688095569120685702e-01,1.787136187520843855e-01,6.883367882157850892e-02,-3.739627534071884862e-02
7.900000000000000355e-01,-1.121211289878968655e-02,1.034983660014380802e-01,-5.522871114879085441e-01,7.303762090217439384e-01,4.286071817007366391e-01,2.230307620900109367e-01,7.275985401123596930e-02,-2.399575283403116918e-02
1.129999999999999893e+00,-1.053256544429471107e-02,3.720671475544962137e-02,-6.574497471305441598e-01,9.548289997155757769e-01,4.445962074478171377e-01,2.466120329507853759e-01,5.927774159623076800e-02,-1.341928569160566638e-02
1.120000000000000107e+00,-1.013804444307633834e-02,1.241025403784437042e-01,-3.507178520421587731e-01,9.478269533992865759e-01,3.794414955814842672e-01,2.365217328984423051e-01,3.017356157215170948e-02,-7.682632620358769565e-03
1.100000000000000089e+00,-1.027646527520875187e-02,3.544228634059953809e-02,5.811683000719075620e-03,7.175806019646130407e-01,2.156445895269919477e-01,1.797831553390891179e-01,-1.055355175336412238e-02,-9.006856154784789736e-03
7.500000000000000000e-01,-1.128172282343279167e-02,1.136121593216773418e-01,1.942543315789244385e-01,2.258267704270643661e-01,-3.477825972332443394e-02,8.361875019646665408e-02,-6.218375158444377354e-02,-1.741592018650814019e-02
2.200000000000000011e-01,-1.319481986637224130e-02,9.166823898251585945e-02,2.871429429944934442e-01,-3.341998039757537176e-01,-3.100147099394792161e-01,-3.457608470102842974e-02,-1.112895124696335059e-01,-2.815231350222169998e-02
-4.199999999999999845e-01,-1.632901336162599637e-02,5.403684177437179104e-02,3.174718676455116073e-01,-7.844258404119833772e-01,-4.979889115237770003e-01,-1.349535851412890231e-01,-1.451453418583565635e-01,-3.542305585139771118e-02
-2.220000000000000195e+00,-2.069431900137764374e-02,4.062130657015593505e-01,3.130011098438351125e-01,-1.009779254634917578e+00,-5.647959107860675010e-01,-1.834178221666895592e-01,-1.555663687340615442e-01,-3.608373907734649388e-02
-2.490000000000000213e+00,-2.579178021564926260e-02,-4.163573498500604542e-01,3.843151975803626996e-01,-8.861574378553942477e-01,-4.497931963207967843e-01,-1.729786954104766128e-01,-1.436322394966848826e-01,-2.920253682174126994e-02
-1.550000000000000044e+00,-3.055837820092485030e-02,-5.532274015923404065e-01,6.207502697135371950e-01,-5.853952918674262262e-01,-2.666953406631151213e-01,-1.198122552199332030e-01,-1.164290575446149389e-01,-1.697088462032411010e-02
-1.020000000000000018e+00,-3.390721184560838847e-02,2.929491924311233841e-02,3.909842998241939149e-01,-1.341497295005959767e-01,-5.929633933538877577e-02,-3.841059928224713899e-02,-8.348452744091520994e-02,-1.923900157956185547e-03
3.300000000000000155e-01,-3.503914873424721077e-02,-2.425176038879048868e-01,-5.285299204115011529e-01,3.600769302682693684e-01,1.242544062496575424e-01,5.239307967286952611e-02,-5.622375152850664359e-02,1.322472191692974225e-02
7.399999999999999911e-01,-3.385659242133789992e-02,2.459807621135331468e-01,-1.052229667542045055e+00,7.913464504161156210e-01,2.434871600167093919e-01,1.418298902683303719e-01,-4.031206564521316871e-02,2.600944925010921158e-02
8.699999999999999956e-01,-3.172886667112393561e-02,1.816377481542537642e-01,-8.962717735497086613e-01,1.205830853347553244e+00,2.869996478265899320e-01,2.104260081495094026e-01,-3.730211318164228240e-02,3.577522268763673463e-02
9.399999999999999467e-01,-2.951605462377262026e-02,4.611215932167728182e-02,-4.798356378347336526e-01,1.269544437421084915e+00,2.460335027207362080e-01,2.369069652114573488e-01,-4.524574698446748311e-02,4.161993848970255844e-02
8.900000000000000133e-01,-2.843638188601536193e-02,4.647114317029965580e-02,1.135055570778459172e-01,9.471178743873088779e-01,1.442974850758549921e-01,2.164422907593293588e-01,-6.748039504117608889e-02,3.986120443491075749e-02
7.800000000000000266e-01,-2.945874445121948043e-02,3.147114317029964248e-02,4.411629284871897427e-01,3.126071812790998661e-01,-3.734937261109275153e-02,1.457969511639115590e-01,-1.024074050072710518e-01,3.146661514459165448e-02
-8.000000000000000167e-02,-3.175469675226789273e-02,2.616201442663488308e-01,3.572651066280275178e-01,-6.118881190103671042e-01,-2.188143635062140824e-01,5.278535227920468087e-02,-1.403523740316064972e-01,1.933979215612603719e-02
-8.499999999999999778e-01,-3.568307932899798807e-02,3.789419162443240230e-02,2.718544903525771939e-01,-1.249054059200071398e+00,-3.306310896054964754e-01,-3.156778464957573499e-02,-1.709864489914354746e-01,8.491844778203676974e-03
-1.350000000000000089e+00,-4.127909046135323778e-02,-1.004422863405994293e-01,3.859870899286255153e-01,-1.456954359988514192e+00,-3.253102802149873685e-01,-7.351486836457955809e-02,-1.827097847417614995e-01,6.865802280606524838e-03
-1.600000000000000089e+00,-4.759656532779639460e-02,-1.100833024919770642e-01,4.939277654016802632e-01,-1.273281608308270751e+00,-1.662093075929203800e-01,-6.622273244808589421e-02,-1.732199529114802072e-01,1.353251508873642636e-02
-1.389999999999999902e+00,-5.342516530524535345e-02,-1.799695091717378181e-01,3.064911055319786137e-01,-6.904440551959296624e-01,1.056344014366325385e-01,-1.891056812175498369e-02,-1.499539060125812395e-01,2.605475142578927289e-02
-4.000000000000000222e-01,-5.704489822969008306e-02,-3.084678751731758650e-01,-2.618988160479096550e-02,-9.528753646472652716e-02,3.533817247492240798e-01,4.981150021438897346e-02,-1.235244344382471215e-01,4.061908405697384206e-02
4.199999999999999845e-01,-5.740938031316127066e-02,-1.331887407712692428e-02,-3.391176701374887248e-01,4.488894861311449880e-01,5.067965543722491306e-01,1.157851783031131898e-01,-1.032640715231267214e-01,5.504621194924558952e-02
9.200000000000000400e-01,-5.440493327134270779e-02,1.248381119635936509e-01,-6.735082315271914144e-01,8.900011743252180807e-01,5.750902666509021266e-01,1.636285687894887264e-01,-9.175813937240011320e-02,6.819870172521094731e-02
1.229999999999999982e+00,-4.994386532978666721e-02,9.416823898251586167e-02,-7.457389936407242681e-01,1.115298565732522951e+00,5.508618796504674009e-01,1.926880112072205387e-01,-9.288250018569675637e-02,7.806759332658665118e-02
1.360000000000000098e+00,-4.611114381699908671e-02,7.885734985006043196e-02,-3.831833918725779387e-01,1.115840105252760228e+00,4.346680339959453354e-01,1.837218192838837028e-01,-1.060736174717812619e-01,8.286290188505511523e-02
1.350000000000000089e+00,-4.373924675926092742e-02,6.428203230275508773e-02,4.289140152000080197e-02,7.769057778900619882e-01,2.323078030047909248e-01,1.280331747296166722e-01,-1.342231565905243618e-01,7.998621362681136715e-02
1.139999999999999902e+00,-4.283687435247800213e-02,8.111215932167725740e-02,2.539386098438350947e-01,1.693647134267639576e-01,-5.285772774465737067e-02,1.980433263042051528e-02,-1.743989978263101315e-01,7.016280906605562584e-02
6.099999999999999867e-01,-4.299103657662484840e-02,1.275833024919769132e-01,3.082238638816794385e-01,-5.009128870255757926e-01,-3.919042737022646605e-01,-1.049860596717827610e-01,-2.109830765850383427e-01,5.821117639263687776e-02
4.000000000000000083e-02,-4.439925788234342502e-02,4.294228634059943372e-02,3.162054429944936573e-01,-1.027782446473901601e+00,-6.107474477900504128e-01,-1.994891974550018210e-01,-2.334361961871642133e-01,4.872324670352704695e-02
-6.400000000000000133e-01,-4.710049185629465451e-02,4.122595264191647457e-02,3.496084828249129695e-01,-1.220583286014799373e+00,-6.357535369460983743e-01,-2.457315414223877337e-01,-2.340444814521991657e-01,4.596624694547159218e-02
-8.900000000000000133e-01,-5.077181612744978423e-02,-1.367820323027550689e-01,3.733688956364100142e-01,-1.040708236917011975e+00,-5.120341221935669207e-01,-2.232781715948310985e-01,-2.097619554076203818e-01,5.048749636673340035e-02
-7.399999999999999911e-01,-5.388586504838653590e-02,-1.759502712852709649e-01,3.080552163995231574e-01,-6.360043094302407773e-01,-2.868876327864690046e-01,-1.615138141241304615e-01,-1.647326277604848621e-01,6.069051597018212257e-02
-5.400000000000000355e-01,-5.452250588817784266e-02,-5.367785792574930603e-02,8.621994080239556157e-02,-1.316290512822125280e-01,-5.147608271217035680e-02,-7.177036326856836568e-02,-1.130756266322673065e-01,7.306061064011504236e-02
2.300000000000000100e-01,-5.202208127964377815e-02,-1.992339375865879725e-01,-2.257062599937744718e-01,3.626063709336588836e-01,1.405757616701812651e-01,2.312112303503256749e-02,-6.738146634561742454e-02,8.497504138732769885e-02
7.800000000000000266e-01,-4.717191120715219510e-02,2.297277716886157728e-02,-4.195122933925787279e-01,7.407022751576124442e-01,2.565245418066642302e-01,1.118485413014625729e-01,-3.227406948534253944e-02,9.524647700040904386e-02
1.169999999999999929e+00,-4.156366444718215258e-02,7.477241335952172774e-02,-4.960283095439562695e-01,9.925812339157558117e-01,3.166144279449878418e-01,1.898820735875799970e-01,-1.330212508019557559e-02,1.015618995526463286e-01
1.090000000000000080e+00,-3.634343462050625140e-02,1.751490010960489174e-01,-4.632879516182069057e-01,1.029446615954856092e+00,2.681176744884604113e-01,2.185635357974899939e-01,-8.364687823563424912e-03,1.008990993432226646e-01
9.699999999999999734e-01,-3.270360343778304368e-02,5.666823898251593938e-02,-2.002595726811989274e-01,8.148790473528773060e-01,8.623121829308465214e-02,1.941474061310786703e-01,-1.807726836331983306e-02,9.252611024828184816e-02
8.299999999999999600e-01,-3.119698087175695397e-02,1.049038105676647348e-02,1.574514736531750225e-01,3.930458826646703319e-01,-1.643711255273366256e-01,1.309063371872869197e-01,-3.803859844547154839e-02,7.792598436127075312e-02
3.499999999999999778e-01,-3.148367051193656785e-02,1.179422863405994448e-01,3.422174435425181516e-01,-1.699235966109621243e-01,-4.175466801054372734e-01,4.201949247589788217e-02,-6.239396585856499949e-02,6.044328104220906411e-02
-4.199999999999999845e-01,-3.314900969353007376e-02,1.301490010960490440e-01,3.072579155516197980e-01,-6.518526954192281897e-01,-5.842362948324446581e-01,-2.794145113062766056e-02,-8.092269004418217726e-02,4.390295417510343273e-02
-2.120000000000000107e+00,-3.647967436412691278e-02,3.441377481542539085e-01,2.451080974562898085e-01,-9.209059618446180373e-01,-6.126076800230280117e-01,-5.671781882956286602e-02,-8.095650424315443960e-02,3.352543343065837039e-02
-1.510000000000000009e+00,-4.191536877800431521e-02,-7.037787643056312437e-01,4.183793084479071611e-01,-9.247981929117421451e-01,-4.866701128402274312e-01,-2.527276853955692792e-02,-5.772643383083901625e-02,3.255998051968177903e-02
-1.179999999999999938e+00,-4.777414905847224280e-02,-1.157578924206025262e-01,6.264814403267107146e-01,-6.635625722288047701e-01,-2.588902962170965827e-01,4.264432462023791393e-02,-1.969964399220151818e-02,3.824748350765812266e-02
-4.699999999999999734e-01,-5.302944218244613067e-02,-1.041506350946108661e-01,1.603104575017976485e-01,-2.304063020447887356e-01,-8.743843661151506214e-03,1.164340923178750486e-01,1.963924529808273173e-02,4.897548316357556303e-02
5.699999999999999512e-01,-5.566465073853117673e-02,-1.474695091717378170e-01,-6.401636992244361668e-01,2.479162571476097865e-01,2.304915113719192277e-01,1.867830884012811332e-01,5.249672262067559686e-02,6.064707864856355712e-02
