Original Signal,Approximation,D 1,D 2,D 3,D 4,D 5,D 6,D 7
-4.699999999999999734e-01,3.703572187314958519e-01,5.070036380933996834e-02,5.168328014682673777e-01,-3.630833120928181335e-01,-2.161844008472321721e-01,1.011080744961446731e-01,2.063737799012647089e-01,1.283189750356737158e-01
5.899999999999999689e-01,3.711939509880213262e-01,-5.580431927204814180e-01,8.258583671698267459e-01,-4.348982226113808358e-01,-2.616379998523074568e-01,7.947090952944702025e-02,2.126162210790312757e-01,1.092265318744194968e-01
5.899999999999999689e-01,3.721625656019799111e-01,2.009455543377232090e-01,3.633163999482667550e-01,-6.041611085694040817e-01,-2.474748044456158425e-01,6.771052384487918907e-02,2.035685312326472873e-01,9.080889547808207451e-02
-8.599999999999999867e-01,3.729471273237113249e-01,5.921809408747351622e-01,-3.779622487022782917e-01,-5.817595379846729475e-01,-2.221751039357201252e-01,6.856757835053778338e-02,1.971275190821653589e-01,7.621003438492207627e-02
1.100000000000000006e-01,3.719826741518068025e-01,-6.937611604177262858e-01,-5.319565759693460905e-01,-2.383603673353295593e-01,-1.016188113648358177e-01,1.154627159909364931e-01,2.072118881836001458e-01,6.776614993889673588e-02
-6.199999999999999956e-01,3.688451013254863686e-01,3.591154273188010282e-01,1.094783805087419792e-01,1.362649823544340166e-01,8.634489286299493194e-02,2.031767929005551809e-01,2.310240842403603057e-01,7.002978032938056430e-02
-2.999999999999999889e-02,3.665889422165620193e-01,-2.952275866404783233e-01,2.838488638816795695e-01,5.934051747414422762e-01,2.226532221354212693e-01,2.650870785182334322e-01,2.558018240507655694e-01,7.050949336330125661e-02
9.799999999999999822e-01,3.670388100323169756e-01,-2.642210506462308039e-01,-6.541588050874197480e-02,6.729304523988679509e-01,2.869290287201822220e-01,2.906084493290828075e-01,2.714398916471362777e-01,6.878413122709370331e-02
9.799999999999999822e-01,3.706058491454549131e-01,3.064887470582046691e-01,-1.852006335228769951e-01,5.228017557180876240e-01,2.494174761687445174e-01,2.727553952846979435e-01,2.744667969888050507e-01,6.500951050324815794e-02
1.330000000000000071e+00,3.775546236674275358e-01,-2.710580837556764155e-02,-4.525776066280275955e-01,3.785421782364681853e-01,9.009271935392298980e-02,2.165254384584005265e-01,2.721258520705358563e-01,5.854293090343593020e-02
9.100000000000000311e-01,3.847811409391483362e-01,2.309326673973660649e-01,-4.383180108158114541e-01,7.324608172113655780e-02,-6.422319408314408617e-02,1.366776492948499067e-01,2.802974577081221996e-01,5.699119211086434156e-02
4.600000000000000200e-01,3.897679583509111034e-01,8.070508075688775929e-02,2.733253175473049357e-02,7.192770092029728002e-02,-1.270743591578452625e-01,8.047157886869477084e-02,2.839738943959329021e-01,5.285471628894800045e-02
1.030000000000000027e+00,3.927500968600744491e-01,-3.455912874366486309e-01,3.402587094198835094e-01,-6.803277990898427829e-02,-1.687439618925012097e-01,-4.570626774460656572e-03,2.871146901509313287e-01,4.763706811253054507e-02
-6.199999999999999956e-01,3.936400520644782741e-01,6.648076211353315390e-01,3.927226383827580602e-01,-3.852283159161108417e-01,-1.859070190459744254e-01,-8.715782664132662449e-02,2.775055498776410889e-01,3.732507451996402992e-02
-4.699999999999999734e-01,3.942432841733025661e-01,-4.115673326026338952e-01,1.814494542859901305e-01,-4.908305557025786081e-01,-1.834456590806150533e-01,-1.582241712283140866e-01,2.388015908850092961e-01,1.972150123758792395e-02
-6.199999999999999956e-01,3.933288129170404712e-01,-6.225952641916443486e-02,2.369671044359294987e-01,-7.295930215954528064e-01,-1.642928271142374275e-01,-1.848382172966991921e-01,2.150854125766856195e-01,7.371270197182089312e-03
-5.699999999999999512e-01,3.914301521700261910e-01,-4.084936490538909615e-02,3.543517002481456069e-01,-5.705914059274878047e-01,-3.113116213550895517e-02,-1.389782022500276604e-01,2.147700221194110970e-01,-7.471022296623441861e-04
-3.499999999999999778e-01,3.889704210043785082e-01,-7.635734985006054076e-02,-5.860056727329319981e-02,-1.728438068452093912e-01,2.002726686578908954e-01,-6.067793744150695723e-02,2.334572719335087365e-01,-4.009108313041687133e-04
-1.700000000000000122e-01,3.852264602765020918e-01,-1.895825622994229409e-03,-3.174434193154518913e-01,1.343622710474285387e-01,3.682939706861705353e-01,-2.213666340492165263e-03,2.418519337654849721e-01,-1.657240852480090787e-03
9.799999999999999822e-01,3.835849529519174128e-01,-3.276009063798819287e-01,-2.376317131837156205e-01,5.855048344560531692e-01,4.245053369115451836e-01,1.439487606810821441e-02,2.442282928492529037e-01,-6.243673404059291165e-03
1.649999999999999911e+00,3.860628807398082118e-01,7.516188803640622140e-02,-2.547463235032356721e-01,7.036204534768322194e-01,3.430183471570682485e-01,5.377282439606972941e-03,2.378283693334952709e-01,-1.408961932169977560e-02
1.239999999999999991e+00,3.909204972538372624e-01,4.127499074759309883e-01,-4.394738638816794718e-01,6.875982164356928550e-01,1.942322602451806990e-01,-5.083409308717293240e-02,2.196891780930634308e-01,-2.775908405568794368e-02
3.499999999999999778e-01,3.953621802786618789e-01,2.627499074759310771e-01,-4.890371577499432743e-01,5.789390414744928215e-01,5.496084404922135791e-02,-8.555827119989040108e-02,2.102415692307424977e-01,-3.945281440878378731e-02
